L1,L2,L3,L4,L5,L6,L7,L8,Cluster,Player
1.8035284,-1.5576489,0.35066986,0.14754722,-1.4388348,1.0222839,1.2082373,0.30313247,0,Tom Cairney
0.8801047,-0.58907163,0.0011016876,-0.20156974,-1.6316384,0.41772425,0.22008261,-0.7693161,0,Jens Cajuste
-0.43629485,-0.17189899,0.53678316,-0.21987525,0.14994615,-0.38777515,-0.51758134,-0.33523312,1,Davide Calabria
-0.31408358,-0.23535001,0.002835244,0.20227602,-0.1683325,-0.035837583,-0.124603376,-0.46113336,1,Davide Calabria
0.33115894,-0.6904773,0.8610775,-0.35282323,-0.19758262,-0.13485134,0.030211374,0.32945633,0,Riccardo Calafiori
0.42004782,-0.37559396,0.14201236,0.08257243,-0.6712619,0.316816,0.045985848,-0.49220845,0,Luca Caldirola
-0.54850614,-0.26051027,0.08516257,0.038981725,-0.07317061,-0.23343466,-0.3086577,-0.52888376,1,Fernando Calero
-0.25737602,-0.3733887,-0.06461099,0.26295033,-0.18183066,-0.005908846,0.11039105,-0.1910952,1,Duje Ćaleta-Car
-0.49400067,-0.3224965,0.61177987,-0.025716811,0.53296465,-0.14808246,-0.5841987,-0.41257197,1,Hakan Çalhanoğlu
0.042805657,-0.31575045,0.11744103,0.074912064,-0.49906504,0.07179125,-0.07750133,-0.41673493,1,Dominic Calvert-Lewin
0.4661116,-0.82389426,0.24368012,0.2352461,-0.33519444,0.26055852,0.48216116,0.22121796,0,Drissa Camara
-0.0017085224,-0.4307174,0.053394914,0.043081835,-0.5685931,-0.0620956,0.023485407,-0.2821827,1,Issiaga Camara
0.0049579293,-0.49120265,0.22861254,0.17603311,-0.09128156,0.061629027,0.16467851,0.010117173,1,Lamine Camara
-0.36859936,-0.19201076,0.24922505,-0.021157622,-0.0337523,-0.24662389,-0.31825596,-0.3299705,1,Mahdi Camara
-0.30234396,-0.33475256,0.63218147,-0.023991719,0.34542218,-0.0831826,-0.45431727,-0.3201268,1,Ousmane Camara
-0.474338,-0.2410212,-0.011316627,0.17998245,0.040970888,-0.1443716,-0.20226029,-0.4396697,1,Francesco Camarda
-0.39864236,-0.21859074,0.0663437,0.08461575,-0.086816445,-0.16725431,-0.21734446,-0.41034162,1,Eduardo Camavinga
0.17972688,-0.41042477,0.23225442,0.19056349,-0.3022353,0.29555136,0.045008346,-0.2881698,1,Nicolò Cambiaghi
1.3274907,-1.1866568,0.35769916,-0.011912078,-1.0639693,0.64071023,0.7070094,0.19748685,0,Andrea Cambiaso
-0.11651609,-0.25059673,0.120720625,0.194165,-0.13982657,0.13242283,-0.090392165,-0.35465792,1,Axel Camblan
-0.172187,-0.3560285,0.11142978,0.1260271,-0.106094986,-0.028113343,-0.0022736192,-0.11848129,1,Sergio Camello
-0.18879613,-0.3551042,0.0054202676,0.19378781,-0.58564276,0.14763151,-0.049262635,-0.6304545,1,José Campaña
-0.29307932,-0.40500325,0.048971012,0.036916092,-0.7624562,-0.11933595,-0.07354882,-0.52808666,1,Thomas Campaniello
-0.4897411,-0.21175668,0.312451,-0.023230061,0.229976,-0.22434336,-0.4442319,-0.42850697,1,Cole Campbell
-0.08483739,-0.5240958,0.44710433,0.110142395,0.12593041,-0.06705228,-0.0027484596,0.11796433,1,Emre Can
0.27725822,-0.71206254,0.22949636,0.32958427,-0.22223516,0.2839524,0.47253776,0.11945349,0,Peio Canales
-0.2549675,-0.33543366,0.017459616,0.2352767,-0.037887815,-0.028298922,0.034353524,-0.1375475,1,Matteo Cancellieri
-0.38744885,-0.17391303,0.42410356,-0.13120641,0.10538514,-0.30181652,-0.44409958,-0.3292092,1,Fali Candé
-0.20860125,-0.27409458,0.053362414,0.29814923,-0.08910855,0.14055143,-0.055499405,-0.4110722,1,Antonio Candela
-0.60186,-0.24441485,0.20293725,-0.0619421,-0.023890149,-0.37680426,-0.40547717,-0.4778512,1,Antonio Candela
0.23807366,-0.4583829,0.119844615,0.12993607,-0.50397766,0.2002947,0.11632216,-0.27264452,0,Sergi Canós
0.03243296,-0.47343814,0.27619267,0.1619782,-0.067377195,0.09667033,0.090549946,-0.026555061,1,Jaydee Canvot
-0.49156046,-0.24672338,0.09650695,0.0142172575,-0.16433921,-0.27629933,-0.2660879,-0.44693485,1,Pierrick Capelle
-0.61169374,-0.25420713,-0.053554654,0.115460664,0.057864103,-0.24328868,-0.26379818,-0.5181025,1,Gianluca Caprari
-0.34602767,-0.33066761,-0.0877673,0.2160812,-0.345309,-0.09335214,0.006740555,-0.38792494,1,Elia Caprile
-0.4891293,-0.25956595,0.31591392,-0.059488297,-0.007027723,-0.38784793,-0.35201424,-0.27307028,1,Elia Caprile
-0.1448191,-0.28287303,0.84534365,-0.43947884,-0.13284466,-0.39496243,-0.44064605,-0.12357578,1,Gabin Capuano
0.712339,-0.795934,0.5125949,-0.10391578,-0.4299448,0.28360942,0.18535388,0.14485532,0,Francesco Caputo
-0.0019759685,-0.80431837,0.4181391,0.13717365,0.12331222,-0.034456152,0.31863135,0.4078294,1,Maxence Caqueret
-0.3609188,-0.17961437,0.7424533,-0.312614,0.24550283,-0.36890623,-0.5655885,-0.2872214,1,Maxence Caqueret
-0.30311322,-0.23627439,0.46091178,-0.06442146,0.12441495,-0.20706204,-0.37387365,-0.25561684,1,Simon Cara
0.021241084,-0.8203318,0.033960253,0.36034945,-0.05396511,0.11679205,0.63586974,0.36301965,0,Andrea Carboni
-0.2013213,-0.36552238,-0.015813336,0.2158586,-0.23597561,-0.0036636842,0.080420434,-0.19231577,1,Franco Carboni
-0.6723071,-0.2507589,0.18522108,0.014471784,0.21690878,-0.344168,-0.45204657,-0.4889834,1,Valentin Carboni
-0.09888107,-0.24842784,0.49872014,-0.17469111,-0.11323394,-0.16180265,-0.350251,-0.1552892,1,Dani Cárdenas
-0.3695563,-0.40565103,0.041969523,0.095577165,-0.14978771,-0.22565736,0.01663582,-0.05604498,1,Irvin Cardona
-0.11613401,-0.44185776,0.16720933,0.03153707,-0.17184423,-0.10087281,0.016389549,-0.026226461,1,Irvin Cardona
-0.1919029,-0.196807,0.1755167,0.11611313,-0.042625673,-0.01908603,-0.170944,-0.29894283,1,Marc Cardona
-0.5487904,-0.21114707,0.2889068,-0.017192997,0.21721682,-0.29954886,-0.46013314,-0.41887403,1,Sergi Cardona
0.036278054,-0.32932597,0.29219896,0.08744824,-0.12451528,0.14738438,-0.11170417,-0.22952645,1,Johnny Cardoso
-0.44280678,-0.23514855,0.058592685,0.0712201,-0.15300837,-0.20393953,-0.22837338,-0.4538227,1,Tiago Cardoso
0.68709,-0.9939251,0.44384056,0.3166275,-0.31709626,0.4430928,0.6721668,0.36299658,0,Patrik Carlgren
-0.17477171,-0.39758295,0.937168,-0.23599711,0.3826367,-0.18355748,-0.53233314,-0.11188924,1,Diego Carlos
0.12999757,-0.2839097,0.5481177,-0.26613316,-0.10581425,0.04257652,-0.4142455,-0.18798472,1,José Carlos González
-0.43235862,-0.27951634,0.5628189,-0.03871928,0.3847597,-0.19552667,-0.49699578,-0.3393522,1,Carmona
-0.46784645,-0.2602638,-0.041256845,0.24012548,0.04535638,-0.06912826,-0.19662912,-0.500772,1,Marco Carnesecchi
-0.041718826,-0.26757798,0.27733594,0.0017699599,-0.08542655,0.0613242,-0.23767903,-0.23286016,1,Sergio Carreira
-0.23537749,-0.28867245,-0.029084146,0.2718653,-0.28881136,0.17582473,-0.060590185,-0.5797409,1,Dani Carvajal
-0.165149,-0.353678,0.045076624,0.121435,-0.6792005,0.0842202,-0.08244956,-0.6161147,1,Fabio Carvalho
0.6984635,-0.4655072,0.004671648,-0.01864189,-1.2429051,0.39245412,0.15922648,-0.7144091,0,William Carvalho
-0.203798,-0.22183365,0.39801037,-0.08989465,-0.082205206,-0.17097965,-0.33111882,-0.23585609,1,Cesare Casadei
-0.36541456,-0.23249178,-0.009241164,0.21373598,-0.03544146,-0.037088737,-0.15829593,-0.45778757,1,Marc Casado
-0.518971,-0.33629254,0.240342,-0.1860142,-0.49265733,-0.5220074,-0.27882367,-0.32090577,1,Nicolò Casale
-0.69210476,-0.22407451,0.40582532,-0.21093833,-0.0019233786,-0.5746584,-0.56879556,-0.44668075,1,Nicolò Casale
0.8190666,-0.9003259,0.21828133,0.40742213,-0.76832116,0.59398717,0.7387008,-0.0012980402,0,Casemiro
-0.01220493,-0.3580222,0.4420888,0.09652047,0.03838535,0.076734595,-0.18954667,-0.18120214,1,Kaelan Casey
0.22638561,-0.5257492,0.04410234,0.13139397,-0.53863937,0.06788868,0.22824514,-0.14518613,0,Matty Cash
-0.29093078,-0.23141576,0.051698342,0.225897,0.0064034797,0.014972241,-0.14955993,-0.39386275,1,Eiran Cashin
-0.40513167,-0.27849612,0.49622053,-0.26266518,-0.38402063,-0.5222655,-0.34143195,-0.23866624,1,Josué Casimir
-0.1127961,-0.42219162,-0.01537016,0.099777736,-0.8293282,0.10122604,-0.022199377,-0.5934378,1,Federico Cassa
-0.07521941,-0.37708586,0.022130847,0.21879467,-0.40362194,0.03450182,0.1013301,-0.27716175,1,Cristian Cásseres Jr.
0.4609999,-0.41102624,0.053512916,-0.0907352,-1.0516338,0.25155663,-0.015266553,-0.6710067,0,Timothy Castagne
-0.47690982,-0.2326922,0.06914668,0.041676596,-0.12536445,-0.251154,-0.25492397,-0.44000012,1,Valentín Castellanos
0.23644657,-0.5597518,0.09646442,0.31260148,-0.42318067,0.26874086,0.37544525,-0.12545227,0,Jean-Charles Castelletto
0.15646048,-0.6874931,0.43630436,0.05132331,-0.034704387,0.041950095,0.27068657,0.2895521,0,Santiago Castro
0.4822594,-0.5247054,0.88423985,-0.19761685,-0.07959625,0.18394127,-0.096277595,0.056035876,0,Gaetano Castrovilli
-0.117138654,-0.34208617,-0.015647575,0.28049493,-0.31019038,0.0936522,0.09756738,-0.29613453,1,Gaetano Castrovilli
0.040374205,-0.26885933,0.54507387,-0.19704387,-0.013843652,-0.060674056,-0.36566037,-0.10062796,1,Danilo Cataldi
-0.24401997,-0.43678024,0.2714192,0.040876627,-0.0010096394,-0.18226306,-0.054921106,0.047216058,1,Catena
-0.24241483,-0.39084518,-0.012433529,0.28406715,-0.030326217,0.030368403,0.10717967,-0.13315246,1,Maximiliano Caufriez
-0.3183181,-0.3044701,-0.04647,0.18630645,-0.38615307,-0.10148763,-0.024787039,-0.40082714,1,Enzo Caumont
1.4794117,-1.1708525,0.20160007,0.055966318,-1.3876863,0.8228214,0.8409054,-0.05220458,0,Dani Ceballos
-0.10416178,-0.31164423,0.2018516,0.025356151,-0.17040898,-0.05661839,-0.17616485,-0.20232414,1,Abdoulie Ceesay
-0.46836072,-0.3034556,0.025747433,-0.01220081,-0.3509467,-0.3723461,-0.14670023,-0.29705626,1,Zeki Çelik
-0.22390637,-0.33900496,-0.009564668,0.20135415,-0.5231718,0.049585685,0.014389589,-0.4689,1,Fabien Centonze
-0.07468393,-0.30011946,0.637585,-0.17583185,0.14153418,-0.098859385,-0.43650088,-0.13652612,1,Alberto Cerri
0.31072706,-0.842559,0.045627847,0.39693913,-0.37224713,0.25091377,0.67696077,0.2416665,0,Franco Cervi
-0.24802713,-0.33059388,0.25518084,0.046259414,-0.0460982,-0.15512623,-0.1494349,-0.10283014,1,Julian Chabot
-0.24036089,-0.32224208,0.02194126,0.15025166,-0.27539462,-0.0707442,-0.01574938,-0.26426542,1,El Chadaille Bitshiabu
-0.5861588,-0.24225,0.29039705,-0.11542064,-0.08468406,-0.43507388,-0.42577782,-0.43406516,1,Fares Chaïbi
-0.5044393,-0.18450011,0.7158346,-0.3877791,0.07920776,-0.5462648,-0.6288595,-0.3435758,1,Trevoh Chalobah
-0.21476912,-0.40434527,-0.00866504,0.22164431,-0.15188238,-0.018908598,0.11419079,-0.101625115,1,Trevoh Chalobah
0.75512344,-0.60197896,0.16060089,0.14189681,-0.9632693,0.473647,0.3567238,-0.37695378,0,Timothy Chandler
0.9605176,-0.5584147,0.03357014,-0.19473734,-1.6565543,0.51701367,0.20611188,-0.8729925,0,Conor Chaplin
-0.27433515,-0.30219436,0.2384356,0.05136692,-0.054896045,-0.1686064,-0.15304565,-0.13878335,1,Brendan Chardonnet
-0.17743388,-0.288055,0.008446455,0.2529096,-0.24783896,0.09639405,0.0017831177,-0.3686329,1,Gabriel Charpentier
-0.3637848,-0.22568339,0.11714608,0.14049484,0.125135,-0.062204696,-0.24911292,-0.384227,1,Raúl Chasco
-0.3111925,-0.46819437,0.0061235726,0.1488629,-0.2501809,-0.15310866,0.13583094,-0.04926032,1,Anrie Chase
-0.60170764,-0.26226172,0.15059564,-0.03188075,-0.07596145,-0.3291414,-0.3688439,-0.51813126,1,Pep Chavarría
-0.2964282,-0.23166989,0.15604128,0.046763025,-0.13174345,-0.17258623,-0.17592482,-0.25855246,1,Arthur Chaves
0.28714532,-0.50324345,0.18169744,0.019794047,-0.354635,0.16158342,0.019184932,-0.13591197,0,Jhoanner Chávez
-0.058685422,-0.45054638,-0.06558424,0.1821135,-0.6879917,0.036583275,0.11057085,-0.39270708,1,Walid Cheddira
-0.1419208,-0.21805607,0.42990085,-0.09092465,0.0706366,-0.10934565,-0.39665303,-0.19479032,1,Walid Cheddira
-0.7474106,-0.36839035,-0.11814651,0.43671307,0.48505047,-0.041355014,-0.30653667,-0.5810288,1,Chema
0.02627197,-0.48983073,0.6539699,-0.054051965,0.144759,-0.03745326,-0.19580771,0.074771106,1,Théo Chennahi
0.6836099,-0.45849973,0.038155466,-0.06675601,-1.21244,0.45531484,0.13097104,-0.7252498,0,Sidiki Cherif
-0.255451,-0.3503201,0.03125988,0.3081162,-0.0064528026,0.04372723,0.019728214,-0.21069312,1,Rayan Cherki
0.9562717,-0.99373895,0.4209541,0.23293099,-0.6854058,0.6721213,0.6147024,0.10160628,0,Youssef Chermiti
0.30520618,-0.6561958,0.051014513,0.1773238,-0.472,0.1551396,0.38784397,0.040943086,0,Lucas Chevalier
-0.26271725,-0.39716655,0.015345752,0.08706573,-0.59880674,-0.11690737,-0.011023149,-0.3786081,1,Fabio Chiarodia
-0.14110954,-0.48633277,0.16917264,0.10157637,-0.079437405,-0.06989173,0.11698976,0.08884731,1,Julián Chicco
-0.5767677,-0.26302242,0.7706491,-0.23102704,0.56276774,-0.39974552,-0.6834613,-0.35517013,1,Leandro Chichizola
-0.24135467,-0.2864414,0.08141272,0.2429212,-0.004907172,0.021877736,-0.052783974,-0.26762238,1,Federico Chiesa
-0.44493818,-0.23432651,0.0035201907,0.17138341,0.08792928,-0.088477276,-0.22082081,-0.45262837,1,Ben Chilwell
-0.17090827,-0.25270784,0.07674652,0.1908305,-0.21962583,0.064511344,-0.06817338,-0.36794022,1,Chiquinho
-0.35761544,-0.40375745,-0.10785368,0.2893441,-0.14866081,-0.08357869,0.10702053,-0.16846879,1,Chiquinho
-0.26227066,-0.200222,0.14859073,0.07983859,-0.11434348,-0.09370047,-0.19840233,-0.33991867,1,Pedro Chirivella
-0.119265,-0.27661562,0.076576605,0.16503479,-0.17965472,0.07181206,-0.06256655,-0.2846608,1,Joris Chotard
-0.35232955,-0.37062696,-0.07218498,0.20595577,-0.19345284,-0.14141032,0.06350845,-0.16280802,1,Hamza Choudhury
-0.1620601,-0.25918216,0.053866148,0.22149754,-0.29464218,0.15184921,-0.0563818,-0.4652564,1,Andreas Christensen
-0.16507532,-0.38417178,0.57841635,0.031370282,0.2376113,-0.025680251,-0.32806575,-0.18682553,1,Ryan Christie
-0.29561988,-0.222668,0.08485475,0.1792306,0.035120238,-0.018874146,-0.17182374,-0.3619797,1,Carney Chukwuemeka
-0.22467902,-0.32128602,-0.029838622,0.26057974,-0.19297716,0.030863773,0.04343526,-0.2835065,1,Samuel Chukwueze
1.3524189,-1.0781448,1.2808793,-0.21115252,-0.351353,0.6804898,0.34772348,0.39843696,0,Aaron Ciammaglichella
-0.5910456,-0.2744925,0.021987602,0.20754986,0.28276855,-0.13816066,-0.3138092,-0.48406112,1,Jasper Cillessen
0.30652565,-0.48320884,0.68261284,-0.18421483,-0.05537101,0.09734091,-0.17642234,0.056144446,1,Giuseppe Ciocci
0.82028335,-0.7992357,0.8875485,0.02170366,-0.20586954,0.49137548,0.2434453,0.16190454,0,Alessandro Circati
-0.12225259,-0.30220637,0.053618506,0.14282367,-0.5297786,0.088815,-0.14070308,-0.6135239,1,Pathé Ciss
-0.14722593,-0.36794448,-0.052700967,0.2774883,-0.2649292,0.08910899,0.12589088,-0.23524778,1,Alphadjo Cissè
-0.15281622,-0.26839206,0.28296265,0.04308362,-0.055226497,-0.05397483,-0.19000903,-0.20193706,1,Djaoui Cissé
-0.3405466,-0.27825105,-0.046174765,0.23450191,-0.2726226,0.014161185,-0.108438835,-0.5703755,1,Seydouba Cissé
-0.22534233,-0.42947227,0.4573884,-0.056079417,0.059823643,-0.21679816,-0.18282887,0.024719715,1,Yoann Cissé
0.41276997,-0.65126395,0.19482237,0.23579118,-0.46996242,0.31346413,0.38032448,-0.06752388,0,Patrick Ciurria
0.12615658,-0.68436337,-0.023425847,0.29430088,-0.30211177,0.11906308,0.48501718,0.13241845,0,Harry Clarke
-0.15921134,-0.21785288,0.1112666,0.18639338,-0.12741287,0.087000646,-0.107175946,-0.36606896,1,Jack Clarke
-0.56756294,-0.24644363,0.13942337,0.012453817,0.05230501,-0.29007936,-0.34997886,-0.46598774,1,Alexis Claude-Maurice
0.11157428,-0.40311587,0.5426954,0.048066072,0.00057561323,0.09896445,-0.14185965,-0.10872552,1,Jonathan Clauss
-0.3228215,-0.3468122,0.16379188,0.12759261,0.017655078,-0.16950168,-0.09660158,-0.087050095,1,Silvi Clúa
-0.3474036,-0.24330401,-0.0047530383,0.18392062,-0.17921664,-0.07980737,-0.12978801,-0.45444232,1,Nathaniel Clyne
-0.036241233,-0.4214635,0.24056521,0.1316683,-0.09660891,0.01864037,0.07661927,-0.041618362,1,Conor Coady
-0.41130024,-0.28889403,0.052515328,0.028877333,-0.24098332,-0.2735313,-0.13325617,-0.27415073,1,Marcus Coco
-0.30550402,-0.4322378,0.33977216,-0.026213348,-0.06646912,-0.27884948,-0.12510888,0.012888342,1,Saúl Coco
-0.45422846,-0.18001682,0.45179933,-0.18856838,-0.031311028,-0.38531485,-0.49134484,-0.37711146,1,Séamus Coleman
-0.3831246,-0.19666019,0.23823616,-0.0125876665,-0.015554391,-0.2390198,-0.31919953,-0.34270886,1,Nathan Collins
-0.043365613,-0.388911,0.28208673,0.08930657,-0.033823326,0.023694132,-0.046984956,-0.06797339,1,Nnamdi Collins
-0.43676716,-0.2406468,0.006405413,0.12139974,-0.18902779,-0.186254,-0.18755418,-0.47650722,1,Toby Collyer
-0.09076738,-0.2716957,0.10508238,0.089974254,-0.44273624,0.07346119,-0.169574,-0.5123618,1,Lorenzo Colombo
0.09606667,-0.2675494,0.66660833,-0.31086102,-0.05012574,-0.14034003,-0.44684213,-0.08263013,1,Andrea Colpani
-0.484452,-0.40867507,0.01392521,-0.058375522,-0.49218813,-0.4479886,-0.08479227,-0.21990423,1,Levi Colwill
0.2128963,-0.4064186,0.78489685,-0.21638045,0.015530203,0.0072945217,-0.30462834,0.0030314922,1,Florinel Coman
-0.45671856,-0.21388872,0.6537292,-0.20653483,0.38220927,-0.36312535,-0.58332336,-0.3041904,1,Kingsley Coman
-0.81016976,-0.36352772,-0.0028301775,0.34637713,0.5910054,-0.111528665,-0.41414467,-0.5845469,1,Eray Cömert
0.19915284,-0.7116905,0.023712516,0.24713677,-0.32819244,0.108710304,0.4754535,0.17325413,0,Santi Comesaña
0.35723495,-0.65934765,0.06648557,0.15554598,-0.54016095,0.12395063,0.3859576,0.00825125,0,Pietro Comuzzo
0.049783602,-0.74562293,0.053392038,0.3106652,-0.114982545,0.13071176,0.5608434,0.26086664,0,Francisco Conceição
-0.15651229,-0.39968157,-0.0336169,0.31333232,-0.18018377,0.053988084,0.19008872,-0.14082947,1,Diego Conde
-0.27106166,-0.4015283,-0.020088106,0.15072483,-0.56812626,-0.071779445,0.052210376,-0.36165434,1,Tomás Conechny
-0.23725787,-0.3476736,0.02495943,0.19309625,-0.090658784,-0.04034269,0.04584545,-0.12646644,1,Alois Confais
-0.7440512,-0.32914153,0.31674987,0.16591144,0.62151647,-0.18735287,-0.57765734,-0.5225273,1,Sirlord Conteh
-0.06506671,-0.3054222,0.004677683,0.3067275,-0.31141147,0.23769888,0.059784353,-0.4086427,1,Lewis Cook
0.59505147,-0.7535333,0.12489942,0.19471397,-0.6324709,0.3396799,0.44219065,-0.037848473,0,Copete
-0.28235957,-0.44962764,0.18565118,0.1714393,0.04825152,-0.13901067,0.009840757,0.03474149,1,Diego Coppola
-0.12415351,-0.40862203,0.33632478,0.25844613,0.1282532,0.120142415,-0.10912781,-0.22744504,1,Francis Coquelin
-0.052961566,-0.275184,0.29837188,-0.043156177,-0.079525165,-0.032260805,-0.27102786,-0.18255101,1,Iker Córdoba
-0.25556928,-0.6734587,0.39399362,0.1409809,0.26915604,-0.14702839,0.03971404,0.25691205,1,Derek Cornelius
0.122890905,-0.29410636,0.6785391,-0.26432005,-0.01557434,-0.061648,-0.37755105,-0.056450754,1,Maxwel Cornet
-0.6342822,-0.26548064,-0.0019868016,0.04783675,-0.08561466,-0.32737452,-0.2839731,-0.5256291,1,Maxwel Cornet
-0.14494589,-0.4663195,0.33329755,0.3500594,0.18204215,0.21085578,-0.1332202,-0.29546195,1,Pierre Cornud
0.6150529,-0.8813642,0.18007112,0.21251671,-0.5611297,0.27108434,0.6427507,0.24983227,0,Ángel Correa
-0.12809676,-0.2202565,0.32833278,-0.035883784,-0.018164597,-0.024377827,-0.29760483,-0.2485757,1,Joaquín Correa
-0.15429929,-0.55857956,0.36072809,-0.0064280257,0.020344395,-0.1715739,0.019060105,0.20282981,1,Thierry Correia
0.18306385,-0.52797323,0.35483104,0.10556324,-0.14464046,0.11558774,0.118490726,0.02107045,1,Alberto costa
-0.24170828,-0.24264218,0.08380247,0.119128615,-0.1547334,-0.079705685,-0.10772614,-0.28052154,1,Coba da Costa
0.48091263,-0.87868357,-0.02225402,0.2301958,-0.61750543,0.15279582,0.68963957,0.25365365,0,Danny da Costa
-0.21677387,-0.26512036,0.26396066,0.02108787,-0.08898554,-0.12898454,-0.18829004,-0.19152714,1,David Costa
-0.5036215,-0.227157,0.21756013,-0.061241344,-0.087831795,-0.33495328,-0.36811525,-0.4276867,1,Logan Costa
-0.34921104,-0.17953266,0.44508547,-0.12889367,0.1134475,-0.22143984,-0.44045973,-0.36068338,1,Logan Costa
-0.16716251,-0.2032442,0.20746928,0.10979533,-0.051539112,0.00091885496,-0.17976388,-0.29956707,1,Samu Costa
-0.6682273,-0.2616039,0.11155796,0.112946,0.29455167,-0.2696158,-0.41247594,-0.48678696,1,Grégoire Coudert
0.2951287,-0.7143364,0.09766871,0.266136,-0.36847678,0.18024535,0.45139647,0.11966944,0,Vladimír Coufal
-0.24158011,-0.20338827,0.30877358,0.011064567,0.026321266,-0.11404953,-0.30175352,-0.27735808,1,Lassana Coulibaly
-0.34490734,-0.20073183,0.058697253,0.11656697,-0.025321756,-0.11585795,-0.19209845,-0.3686741,1,Lasso Coulibaly
-0.32214504,-0.36725375,0.0806386,0.09621543,-0.1092352,-0.17894484,-0.015147284,-0.080460176,1,Mamadou Coulibaly
-0.33781403,-0.3734343,0.18234317,-0.033972353,-0.31205162,-0.2799671,-0.09434475,-0.14425221,1,Soumaïla Coulibaly
-0.26422435,-0.18473677,0.27057266,-0.012706399,-0.10187377,-0.1722818,-0.28068227,-0.2975066,1,Tanguy Coulibaly
-0.4306686,-0.24733031,0.4419791,-0.22606453,-0.23723948,-0.48385605,-0.37240684,-0.22149801,1,Woyo Coulibaly
-0.49516743,-0.3285461,0.2548014,-0.21415219,-0.55600864,-0.5479112,-0.31024808,-0.34926406,1,Woyo Coulibaly
0.095762655,-0.70720136,0.50825155,-0.002989985,0.021059949,-0.06956692,0.24954465,0.37839764,1,Marius Courcoul
0.6577628,-0.7973874,0.5184621,0.13750887,-0.3480139,0.412617,0.36517048,0.1279552,0,Thibaut Courtois
-0.5922104,-0.27042848,0.058126375,0.02963718,-0.052627828,-0.26695162,-0.32057202,-0.54200536,1,Yan Couto
-0.091841206,-0.30260408,0.1730141,0.035754822,-0.16803075,-0.013493462,-0.18181124,-0.22637087,1,Nicolas Cozza
-0.06895098,-0.5337709,0.06518359,0.19131286,-0.099336475,0.021274611,0.23576173,0.08220661,1,Aaron Cresswell
-0.13347818,-0.28933394,0.8424337,-0.40979323,-0.023170348,-0.30975473,-0.4814635,-0.17209089,1,Charlie Cresswell
-0.23619258,-0.21891731,0.1609644,0.15262681,0.012642581,-0.00952655,-0.17256166,-0.31543538,1,Bryan Cristante
-0.40965894,-0.17388569,0.6408827,-0.30552924,0.109416634,-0.46432972,-0.5475354,-0.27309126,1,Domen Črnigoj
-0.12993348,-0.3159063,0.043011695,0.1670064,-0.5810954,0.1434902,-0.08163582,-0.6078554,1,Juan Cruz Armada
-0.15128691,-0.21751213,0.13544506,0.14988607,-0.11894508,0.02904237,-0.12776592,-0.3110589,1,Juan Cruz
-0.40570283,-0.21690191,0.6113514,-0.15236282,0.31543767,-0.25806978,-0.5258926,-0.33858502,1,Juan Cuadrado
0.18757088,-0.64952725,-0.015390113,0.21532255,-0.34556302,0.087246835,0.36940795,0.06978625,0,Pau Cubarsí
0.4082201,-0.61424845,0.13399607,0.27805865,-0.5352304,0.39671704,0.35343623,-0.18646803,0,Cucho
-0.35455066,-0.17372279,0.486943,-0.2017085,-0.021974128,-0.3720195,-0.43399858,-0.27885884,1,Marc Cucurella
-0.35370344,-0.17433816,0.5842053,-0.276333,0.0038155355,-0.3698698,-0.5102638,-0.309526,1,Jorge Cuenca
-0.0062799305,-0.34182614,0.28159285,0.14766152,-0.08160998,0.14861268,-0.08269079,-0.23870796,1,Matheus Cunha
-0.25123578,-0.18834019,0.16368449,0.0835272,-0.031151704,-0.08643757,-0.20893416,-0.3059096,1,Patrick Cutrone
-0.2826201,-0.25435942,0.0027028024,0.24617657,-0.05965046,0.010821753,-0.07659331,-0.37037098,1,Tomáš Čvančara
0.29066038,-0.4194124,0.68056244,-0.30824593,-0.08632337,0.06595772,-0.33777842,-0.0026996732,1,Wylan Cyprien
-0.31598684,-0.351555,-0.013231918,0.15755698,-0.20285325,-0.13489234,0.01591742,-0.18017913,1,Danilo D'Ambrosio
-0.3880701,-0.26041746,0.7364653,-0.23003265,0.35704508,-0.3474945,-0.5624922,-0.24154463,1,Lucas Da Cunha
-0.30617285,-0.35726267,0.03911847,0.13648894,-0.56109875,0.020833284,-0.09532309,-0.6130738,1,Samuel Dahl
-0.26556322,-0.21411976,0.048491776,0.17474005,-0.12409906,-0.019541964,-0.13971667,-0.40903282,1,Finn Dahmen
-0.53727835,-0.2529579,0.052187026,0.03924468,-0.08470342,-0.26405582,-0.28144136,-0.48392987,1,Thomas Dähne
-0.37141955,-0.2196204,0.031713575,0.1523296,-0.007835481,-0.101531,-0.18391411,-0.39860964,1,Mahmoud Dahoud
-0.65084285,-0.28047693,0.029230714,0.015597194,-0.10409638,-0.3447791,-0.31436723,-0.54445136,1,Patson Daka
0.19178505,-0.5863616,0.5393144,0.11615506,0.012951303,0.12370336,0.1024926,0.10709742,1,Ameen Al-Dakhil
-0.26348966,-0.25973922,0.03256014,0.17758153,-0.2727155,-0.040334508,-0.08565269,-0.40969563,1,Thijs Dallinga
-0.42092857,-0.27406698,0.17412028,-0.060249776,-0.33432737,-0.3204153,-0.23760596,-0.35706407,1,Diogo Dalot
-0.06737909,-0.3430255,0.096322745,0.16052753,-0.3145034,0.017137628,0.02883923,-0.25381944,1,Mikkel Damsgaard
