P_C0,P_C1,P_C2,P_C3,P_C4,P_C5,P_C6,P_C7,Player,Cluster
5.957159e-11,2.2017186e-37,0.0,2.3689065e-19,1.0,0.0,0.0,1.00350914e-13,Kaelan Casey,4
0.00055717246,0.0,0.0,0.010032965,1.065451e-34,1.95792e-40,0.9894096,0.0,Matty Cash,6
4.0799344e-10,3.136187e-33,0.9991983,0.0,0.0,0.00080210576,1.5e-44,0.0,Eiran Cashin,2
8.3878e-41,1.0,0.0,0.0,1.19642935e-20,0.0,0.0,9.5585754e-30,Josué Casimir,1
0.0,0.0,0.0,0.0,0.0,1.0,2.601669e-39,0.0,Federico Cassa,5
8.104677e-06,0.0,0.0,3.2e-44,0.0,0.9976272,0.00236482,0.0,Cristian Cásseres Jr.,5
2.2120386e-23,0.0,0.0,0.0,0.0,6.0833702e-27,1.0,0.0,Timothy Castagne,6
0.0,1.1629188e-21,1.0,0.0,0.0,5.4326514e-25,0.0,0.0,Valentín Castellanos,2
1.582272e-05,0.0,0.0,0.990939,0.0,0.0,0.009045268,0.0,Jean-Charles Castelletto,3
2.583e-42,0.0,0.0,5.281326e-07,0.99999905,0.0,0.0,0.0,Santiago Castro,4
0.0,0.0,0.0,3.4276795e-31,1.0,0.0,0.0,2.074637e-22,Gaetano Castrovilli,4
2.2092252e-07,0.0,0.0,0.0,0.0,0.003157955,0.99684167,0.0,Gaetano Castrovilli,6
4.5e-44,1.0424621e-20,0.0,0.0,1.633615e-07,0.0,0.0,1.0,Danilo Cataldi,7
1.0984846e-18,1.1103282e-31,0.0,1.1939798e-37,0.0039675445,0.0,0.0,0.996033,Catena,7
1.0,0.0,0.0,1.0165124e-13,2.4780872e-13,6.2879566e-19,1.27946e-28,0.0,Maximiliano Caufriez,0
0.0,0.0,3.6510142e-09,0.0,0.0,1.0,0.0,0.0,Enzo Caumont,5
0.0,0.0,0.0,0.0033876584,0.0,0.0,0.99661255,0.0,Dani Ceballos,6
0.99999815,1.872325e-17,3.1904982e-19,1.4149775e-17,9.8830765e-17,1.7842249e-06,9.758098e-18,5.8385437e-21,Abdoulie Ceesay,0
0.0,9.715918e-30,1.0,0.0,0.0,7.71046e-26,0.0,0.0,Zeki Çelik,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fabien Centonze,5
0.0,2.8039793e-31,0.0,0.0,4.9352946e-23,0.0,0.0,1.0,Alberto Cerri,7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Franco Cervi,3
0.0012048914,0.9916484,0.0,1.4417929e-36,2.3026276e-08,0.0,2.7969085e-38,0.007146773,Julian Chabot,1
2.3192074e-21,0.0,1.8120682e-08,0.0,0.0,1.0,1.5158e-41,0.0,El Chadaille Bitshiabu,5
8.2811966e-29,1.0,6.7163025e-10,0.0,1.2385407e-34,0.0,0.0,0.0,Fares Chaïbi,1
0.0,0.01129451,0.0,0.0,6.7499e-41,0.0,0.0,0.98870605,Trevoh Chalobah,7
1.0,0.0,0.0,8.680016e-09,7.367441e-15,2.4727402e-11,1.5983076e-21,0.0,Trevoh Chalobah,0
3.1143537e-28,0.0,0.0,6.994989e-23,0.0,0.0,1.0,0.0,Timothy Chandler,6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Conor Chaplin,6
1.550246e-11,0.9993078,3.8467092e-29,1.65544e-40,2.5695595e-05,0.0,4.62343e-40,0.0006667432,Brendan Chardonnet,1
2.335982e-34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Gabriel Charpentier,5
2.180745e-08,0.047222305,0.95277715,0.0,2.6913188e-13,4.1168369e-22,0.0,1.587677e-39,Raúl Chasco,2
1.0,0.0,0.0,2.1656846e-28,8.362979e-28,7.1229374e-33,5.99409e-25,0.0,Anrie Chase,0
2.51e-43,2.7201773e-17,1.0,0.0,0.0,0.0,0.0,0.0,Pep Chavarría,2
1.4304175e-17,0.0037894628,0.9962096,0.0,0.0,2.2342559e-17,0.0,0.0,Arthur Chaves,2
0.98347396,0.0,0.0,0.016522525,1.8333446e-19,0.0,3.5028706e-06,0.0,Jhoanner Chávez,0
6.0325007e-29,0.0,0.0,0.0,0.0,1.0,2.2557732e-13,0.0,Walid Cheddira,5
2.1e-44,0.026290368,0.0,0.0,4.728698e-15,0.0,0.0,0.97370994,Walid Cheddira,7
0.0,0.0,1.0,0.0,0.0,6.2559447e-34,0.0,0.0,Chema,2
0.0,0.0,0.0,0.0,2.3185363e-05,0.0,0.0,0.99997705,Théo Chennahi,7
7.965732e-39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sidiki Cherif,6
0.99999905,0.0,2.1303e-41,5.2812496e-13,1.7733247e-09,8.3022684e-07,1.1414621e-28,0.0,Rayan Cherki,0
0.0,0.0,0.0,1.0,0.0,0.0,2.1866733e-33,0.0,Youssef Chermiti,3
5.0476746e-21,0.0,0.0,1.0,0.0,0.0,1.8348025e-16,0.0,Lucas Chevalier,3
0.0,0.0,0.0,0.0,0.0,1.0,3.292e-42,0.0,Fabio Chiarodia,5
7.3890824e-08,0.0,0.0,0.2557445,0.74425536,0.0,0.0,0.0,Julián Chicco,4
0.0,2.8111678e-11,0.0,0.0,0.0,0.0,0.0,1.0,Leandro Chichizola,7
0.19657357,5.5e-44,4.920414e-20,6.7586906e-27,6.2088966e-11,0.803426,4.951909e-38,0.0,Federico Chiesa,5
2.1943588e-35,0.0,1.0,0.0,0.0,4.3689955e-15,0.0,0.0,Ben Chilwell,2
5.6139504e-14,0.0,4.354e-41,0.0,0.0,1.0,6.8404066e-31,0.0,Chiquinho,5
1.09159606e-26,0.0,3.7703723e-10,0.0,0.0,1.0,0.0,0.0,Chiquinho,5
5.5420584e-19,8.316207e-22,1.0,0.0,0.0,6.3879305e-11,0.0,0.0,Pedro Chirivella,2
3.981205e-05,0.0,0.0,0.0,1.0644705e-37,0.99995995,4.1193922e-17,0.0,Joris Chotard,5
3.3726183e-25,7.402487e-37,0.55019075,0.0,0.0,0.44980946,0.0,0.0,Hamza Choudhury,2
4.0901537e-34,0.0,0.0,0.0,0.0,1.0,3.7997315e-30,0.0,Andreas Christensen,5
0.0,0.0,0.0,0.0,2.3934e-15,0.0,0.0,1.0,Ryan Christie,7
1.1301502e-06,2.4388322e-08,0.99999815,0.0,4.664603e-19,1.6914841e-11,0.0,1.8e-44,Carney Chukwuemeka,2
1.9077288e-05,0.0,2.9421237e-16,0.0,0.0,0.9999809,3.0520397e-23,0.0,Samuel Chukwueze,5
0.0,0.0,0.0,1.0,1.6328168e-23,0.0,0.0,0.0,Aaron Ciammaglichella,3
5.661359e-18,3.7153757e-06,0.9999962,0.0,3.580497e-29,8.3230395e-35,0.0,0.0,Jasper Cillessen,2
1.7963e-41,0.0,0.0,7.873265e-15,1.0,0.0,0.0,7.729861e-20,Giuseppe Ciocci,4
0.0,0.0,0.0,0.99998444,1.5386768e-05,0.0,0.0,0.0,Alessandro Circati,3
2.9409421e-33,0.0,0.0,0.0,0.0,1.0,8.219991e-19,0.0,Pathé Ciss,5
1.1230906e-05,0.0,0.0,0.0,0.0,0.9999886,1.2235373e-11,0.0,Alphadjo Cissè,5
5.5604865e-10,0.9668652,0.0,1.7827258e-31,0.011970532,0.0,0.0,0.021163803,Djaoui Cissé,1
0.0,0.0,8.966591e-07,0.0,0.0,1.0,0.0,0.0,Seydouba Cissé,5
0.0,0.0,0.0,0.0,5.87661e-09,0.0,0.0,1.0,Yoann Cissé,7
4.9356553e-05,0.0,0.0,0.9998006,4e-45,0.0,0.00015011533,0.0,Patrick Ciurria,3
2.6220163e-11,0.0,0.0,1.0,5.511895e-39,0.0,2.5666156e-24,0.0,Harry Clarke,3
3.8539022e-16,0.0,1.0965757e-10,0.0,0.0,1.0,1.1407804e-25,0.0,Jack Clarke,5
3.3003506e-19,0.13023037,0.8697701,0.0,4.9110094e-24,0.0,0.0,0.0,Alexis Claude-Maurice,2
3.3140868e-28,0.0,0.0,7.715078e-19,1.0,0.0,0.0,3.796357e-22,Jonathan Clauss,4
3.9860502e-08,0.9999923,9.6851274e-23,7e-45,1.2785856e-07,1.4183945e-37,0.0,8.365441e-06,Silvi Clúa,1
7.27557e-40,0.0,1.0,0.0,0.0,1.6735247e-07,0.0,0.0,Nathaniel Clyne,2
2.5284703e-07,0.0,0.0,0.00071383157,0.999286,0.0,3.8769182e-32,0.0,Conor Coady,4
5.7436e-35,4.0111087e-13,1.0,0.0,0.0,1.17244724e-07,0.0,0.0,Marcus Coco,2
1.6233514e-31,4.1631143e-12,0.0,0.0,5.078878e-06,0.0,0.0,0.9999943,Saúl Coco,7
4.7812105e-22,1.0,4.6558075e-32,0.0,3.099162e-08,0.0,0.0,1.0491457e-10,Séamus Coleman,1
2.0947322e-15,1.0,1.8928656e-08,0.0,3.4833667e-11,0.0,0.0,7.254061e-19,Nathan Collins,1
0.0007005637,1.4e-44,0.0,0.13985078,0.85944843,0.0,1.0187321e-22,1.8464e-41,Nnamdi Collins,4
0.0,8.2985656e-27,1.0,0.0,0.0,1.1326768e-16,0.0,0.0,Toby Collyer,2
6.0547387e-32,0.0,0.0,0.0,0.0,1.0,1.2008152e-26,0.0,Lorenzo Colombo,5
0.0,7.094349e-35,0.0,0.0,1.8506764e-22,0.0,0.0,1.0,Andrea Colpani,7
0.0,5.744908e-30,1.0,0.0,0.0,1.4430626e-23,0.0,0.0,Levi Colwill,2
0.0,0.0,0.0,0.0,1.3886753e-07,0.0,0.0,1.0,Florinel Coman,7
0.0,2.1874062e-08,0.0,0.0,0.0,0.0,0.0,1.0,Kingsley Coman,7
1.6642233e-28,2.1145054e-12,1.0,0.0,5.9071107e-31,0.0,0.0,0.0,Eray Cömert,2
1.580959e-28,0.0,0.0,1.0,8.0736255e-25,0.0,1.455014e-37,0.0,Santi Comesaña,3
4.7873604e-11,0.0,0.0,1.0,1.5709356e-38,0.0,3.2962513e-10,0.0,Pietro Comuzzo,3
2.4260744e-26,0.0,0.0,0.9999995,5.826537e-07,0.0,1.336357e-39,0.0,Francisco Conceição,3
0.9988487,0.0,0.0,0.001144483,8.662661e-25,1.355356e-18,7.2972116e-06,0.0,Diego Conde,0
7.165e-42,0.0,0.0,0.0,0.0,1.0,6.433522e-31,0.0,Tomás Conechny,5
0.9999113,0.0,0.0,6.903186e-13,3.157408e-19,8.9069064e-05,8.572004e-13,0.0,Alois Confais,0
3.513e-42,1.0,6.288269e-19,0.0,8.692553e-25,0.0,0.0,9.842461e-21,Sirlord Conteh,1
7.4105733e-13,0.0,0.0,0.0,0.0,0.99992657,7.317725e-05,0.0,Lewis Cook,5
1.3191624e-29,0.0,0.0,1.0,0.0,0.0,6.846269e-08,0.0,Copete,3
3.343696e-08,0.0,0.0,3.1770534e-19,1.0,0.0,0.0,6.893e-42,Diego Coppola,4
5.631478e-05,0.0,0.0,2.9827213e-08,0.9999438,0.0,9.15812e-40,0.0,Francis Coquelin,4
0.001627096,0.981976,0.0,7.385812e-16,0.0017743239,0.0,2.6343073e-30,0.014622219,Iker Córdoba,1
2.84e-42,0.0,0.0,0.0,1.0,0.0,0.0,2.3410207e-09,Derek Cornelius,4
0.0,0.0,0.0,0.0,1.4779882e-12,0.0,0.0,1.0,Maxwel Cornet,7
0.0,4.932936e-33,1.0,0.0,0.0,1.632893e-36,0.0,0.0,Maxwel Cornet,2
0.54079777,7.1910804e-26,0.0,2.2575166e-09,0.45920223,0.0,1.0805975e-16,0.0,Pierre Cornud,0
0.0,0.0,0.0,1.0,2.6092077e-35,0.0,5.35523e-38,0.0,Ángel Correa,3
1.0203341e-15,0.9653109,0.0,2.640096e-27,4.969127e-05,0.0,0.0,0.034639504,Joaquín Correa,1
1.0061705e-33,0.0,0.0,3.215209e-30,0.9894503,0.0,0.0,0.010550215,Thierry Correia,4
1.870214e-15,0.0,0.0,0.9857817,0.014218092,0.0,0.0,0.0,Alberto costa,3
3.789207e-08,4.5835466e-10,0.0029397672,0.0,5.034169e-39,0.9970594,1.465852e-34,0.0,Coba da Costa,5
5.052147e-35,0.0,0.0,1.0,0.0,0.0,1.5267822e-19,0.0,Danny da Costa,3
2.6448933e-07,1.0,6.7129806e-19,6.3278e-41,7.686067e-12,3e-45,0.0,2.2262178e-08,David Costa,1
9.067307e-27,0.46470714,0.53529304,0.0,0.0,0.0,0.0,0.0,Logan Costa,2
0.0,0.99999046,0.0,0.0,8.8418856e-12,0.0,0.0,9.357581e-06,Logan Costa,1
0.0018966016,0.9980183,8.5277876e-05,2.2584727e-24,4.5098908e-08,6.0950627e-09,0.0,1.3498282e-13,Samu Costa,1
9.424741e-25,0.62924063,0.37075981,0.0,5.5649533e-21,0.0,0.0,0.0,Grégoire Coudert,1
4.2751134e-18,0.0,0.0,1.0,1e-45,0.0,2.078796e-22,0.0,Vladimír Coufal,3
1.340207e-22,1.0,7.154989e-26,0.0,9.051549e-08,0.0,0.0,1.8446977e-07,Lassana Coulibaly,1
1.2507765e-11,1.3129847e-18,1.0,0.0,6.2065915e-36,4.2009493e-11,0.0,0.0,Lasso Coulibaly,2
0.3299248,0.65007544,0.020000027,5.3481945e-35,3.8624713e-22,1.2187504e-08,3.828465e-31,1.0421079e-28,Mamadou Coulibaly,1
2.0176634e-12,0.99949557,0.00050452066,0.0,0.0,5.3535114e-24,0.0,0.0,Soumaïla Coulibaly,1
2.6682193e-05,0.98722863,0.012745385,0.0,3.4070788e-18,5.9417793e-31,0.0,4.8374603e-29,Tanguy Coulibaly,1
0.0,1.0,0.0,0.0,1.0287026e-28,0.0,0.0,3.1424638e-17,Woyo Coulibaly,1
0.0,0.000598844,0.9994013,0.0,0.0,6e-45,0.0,0.0,Woyo Coulibaly,2
0.0,0.0,0.0,1.4631253e-27,1.0,0.0,0.0,0.0,Marius Courcoul,4
2e-44,0.0,0.0,1.0,6.720343e-09,0.0,0.0,0.0,Thibaut Courtois,3
0.0,1.9111769e-32,1.0,0.0,0.0,3e-45,0.0,0.0,Yan Couto,2
1.0,2.6637633e-38,1.8317053e-30,1.7376341e-15,3.1361755e-10,2.629431e-09,5.5753836e-22,8.279726e-33,Nicolas Cozza,0
0.00018026437,0.0,0.0,0.52296185,0.47685793,0.0,3.4838488e-24,0.0,Aaron Cresswell,3
0.0,0.0,0.0,0.0,7.128049e-25,0.0,0.0,1.0,Charlie Cresswell,7
0.0006472659,0.99934983,1.4062236e-08,1.21640125e-29,3.3115462e-06,5.072527e-10,0.0,3.5500492e-20,Bryan Cristante,1
0.0,2.6914708e-07,0.0,0.0,0.0,0.0,0.0,1.0,Domen Črnigoj,7
0.0,0.0,0.0,0.0,0.0,1.0,9.699487e-35,0.0,Juan Cruz Armada,5
0.2947957,1.980586e-20,1.1941963e-05,2.232807e-25,3.5561193e-21,0.7051927,1.5905526e-21,2.4015097e-32,Juan Cruz,5
1.5e-44,0.03756305,0.0,0.0,8.2350965e-17,0.0,0.0,0.9624374,Juan Cuadrado,7
0.986627,0.0,0.0,0.013373031,9.581275e-39,0.0,2.6124514e-30,0.0,Pau Cubarsí,0
3.461462e-16,0.0,0.0,0.00012085849,0.0,0.0,0.9998788,0.0,Cucho,6
0.0,0.99720967,0.0,0.0,2.042775e-39,0.0,0.0,0.002789619,Marc Cucurella,1
0.0,0.19977087,0.0,0.0,1.516491e-26,0.0,0.0,0.80022883,Jorge Cuenca,7
0.0259627,0.0,0.0,0.051000994,0.92303634,0.0,1.7253097e-07,0.0,Matheus Cunha,4
1.3099849e-06,4.9769904e-05,0.99994856,0.0,7.686946e-16,6.7558924e-16,0.0,4.651e-42,Patrick Cutrone,2
1.0804887e-06,1.127e-42,6.362665e-10,0.0,1.4439e-39,0.99999905,6.9830974e-38,0.0,Tomáš Čvančara,5
0.0,0.0,0.0,5.066462e-37,1.0,0.0,0.0,2.7457744e-15,Wylan Cyprien,4
7.5252415e-11,1.0886621e-15,0.9999943,0.0,0.0,5.4199063e-06,1.679072e-39,0.0,Danilo D'Ambrosio,2
0.0,2.9634642e-19,0.0,0.0,4.02e-43,0.0,0.0,1.0,Lucas Da Cunha,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Samuel Dahl,5
1.0712411e-21,3.7002204e-36,0.999876,0.0,0.0,0.00012491514,0.0,0.0,Finn Dahmen,2
0.0,3.715664e-22,1.0,0.0,0.0,8.115037e-39,0.0,0.0,Thomas Dähne,2
4.4967444e-14,1.01263896e-19,1.0,0.0,0.0,1.0777062e-11,0.0,0.0,Mahmoud Dahoud,2
0.0,2.3882906e-24,1.0,0.0,0.0,0.0,0.0,0.0,Patson Daka,2
2e-44,0.0,0.0,1.4227128e-08,1.0,0.0,0.0,0.0,Ameen Al-Dakhil,4
0.0,0.0,2.1524694e-17,0.0,0.0,1.0,4e-45,0.0,Thijs Dallinga,5
1.955e-42,9.152722e-13,1.0,0.0,0.0,3.2883215e-13,0.0,0.0,Diogo Dalot,2
0.032060083,0.0,0.0,1.5676396e-20,8.2120976e-33,0.0016529633,0.9662872,0.0,Mikkel Damsgaard,6
0.0,0.0,2.5000249e-17,0.0,0.0,1.0,0.0,0.0,Maat Daniel Caprini,5
2.3488838e-07,0.9999943,4.553758e-06,0.0,1.3884394e-26,4.2648572e-23,0.0,2.158e-41,Flavius Daniliuc,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Danilo,3
0.9994908,3.52543e-05,2.1488265e-25,2.2129878e-12,0.00047408557,1.3175764e-17,4.0010923e-20,6.5561456e-20,Danilo,0
4.4841263e-11,0.9999466,5.1448155e-29,0.0,1.5876862e-05,4.0516198e-37,0.0,3.6985464e-05,Arnaut Danjuma,1
6.1772943e-16,0.0,0.0,7.0457464e-13,1.0,0.0,0.0,1.1013436e-15,Arnaut Danjuma,4
0.92813486,0.0,0.0,0.071831964,3.3137276e-05,0.0,3.2220588e-16,0.0,Jayden Danns,0
3.0101672e-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Kévin Danois,6
1e-44,0.0,0.0,0.0,0.0,1.0,6.0839093e-25,0.0,Kevin Danso,5
0.0,0.0,0.0,0.0,9.198472e-20,0.0,0.0,1.0,Kevin Danso,7
0.0,5.874131e-06,0.0,0.0,2.303139e-25,0.0,0.0,0.9999943,Dante,7
0.0,2.912695e-18,1.0,0.0,0.0,1.8130248e-24,0.0,0.0,Pape Daouda Diongue,2
3.218082e-14,1.0,7.760753e-16,0.0,3.0417907e-10,0.0,0.0,7.032428e-13,Mohamed Daramy,1
0.0,0.0,0.0,0.0,4.0022123e-06,0.0,0.0,0.9999962,Bence Dárdai,7
3.1765527e-29,1.0,5.2869115e-10,0.0,1.8165022e-29,0.0,0.0,0.0,Sergi Darder,1
1.0,0.0,0.0,1.2030827e-22,7.003716e-24,4.5753895e-13,2.2162656e-27,0.0,Matteo Darmian,0
0.0,1.0,0.0,0.0,2.2113282e-32,0.0,0.0,7.1293e-10,Lukas Daschner,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Juan David Cabal,3
0.0,0.0,1.2355644e-24,0.0,0.0,1.0,0.0,0.0,Jonathan David,5
1.6558242e-38,0.0,0.0,1.0,3.6572498e-29,0.0,8.6870926e-38,0.0,Alphonso Davies,3
0.0,0.0,0.0,1.0,1.7452236e-34,0.0,0.0,0.0,Ben Davies,3
3.4848882e-30,4.9e-44,1.0,0.0,0.0,4.028623e-23,0.0,0.0,Keinan Davis,2
6.189628e-32,9.405999e-16,1.0,0.0,0.0,1.2190768e-14,0.0,0.0,Leif Davis,2
0.0,0.0,0.0,1.0,5.1538773e-08,0.0,0.0,0.0,Zuriko Davitashvili,3
0.0,0.0,0.0,3.5489043e-09,1.0,0.0,0.0,0.0,Paweł Dawidowicz,4
0.002768908,0.0,0.0,8.617863e-34,4.908582e-36,0.9972305,3.1e-44,0.0,Craig Dawson,5
4.3811815e-10,0.0,0.0,0.0,0.0,1.0,1.8773257e-08,0.0,Kevin De Bruyne,5
9.537326e-18,0.0,2.7e-44,0.0,0.0,1.0,2.5596897e-34,0.0,Bobby De Cordova-Reid,5
1.7902e-41,0.611885,0.0,0.0,1.649443e-17,0.0,0.0,0.38811594,Charles De Ketelaere,1
1.6033893e-05,3.849429e-12,0.0,4.932189e-12,0.9999818,0.0,6.3357e-41,1.8478099e-06,Rodrigo De Paul,4
1.756225e-17,0.0,0.0,0.0,0.0,1.0,5.612561e-13,0.0,Théo De Percin,5
0.0,6.945e-42,0.0,0.0,1.5000899e-23,0.0,0.0,1.0,Mattia De Sciglio,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4669789e-08,Lorenzo De Silvestri,4
3.100197e-08,3.982e-42,0.0,1.2925837e-08,1.0,0.0,0.0,4.806716e-39,Thibault De Smet,4
0.99832964,0.0,0.0,0.0015833557,8.745008e-05,0.0,2.2450215e-09,0.0,Koni De Winter,0
1.662e-41,0.0,0.0,1.0,0.0,0.0,1.6014408e-18,0.0,Amar Dedić,3
2.1159294e-12,0.9986943,1.9412076e-24,1.9388211e-35,5.260305e-07,3e-45,0.0,0.0013059055,Alessandro Deiola,1
6.328653e-18,5.2816226e-24,0.0,1.8189232e-13,1.0,0.0,0.0,6.705553e-13,Romain Del Castillo,4
1.9887505e-06,0.0,0.0,5.676281e-25,0.0,3.6230112e-12,0.99999815,0.0,Enrico Del Prato,6
0.0,6.684981e-39,0.0,0.0,3.8327454e-24,0.0,0.0,1.0,Thomas Delaine,7
0.0,0.0,0.0,9.280113e-32,1.0,0.0,0.0,0.0,Liam Delap,4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fisayo Dele-Bashiru,6
0.0008655636,0.0,0.0,0.9991344,2.0764754e-13,0.0,3.4986232e-14,0.0,Andy Delort,3
3.693871e-15,1.5981556e-28,0.9932784,0.0,0.0,0.006721305,0.0,0.0,Olivier Deman,2
2.7977915e-06,0.0,0.0,0.08251826,0.91747874,0.0,2.90314e-40,0.0,Ali Dembélé,4
0.9994832,0.0,0.0,1.6202259e-10,0.0005164113,0.0,1.6642672e-21,0.0,Ousmane Dembélé,0
0.99999523,2.8666849e-33,1.985182e-38,1.9121952e-20,4.2688925e-16,5.056044e-06,3.5042848e-15,5.0726102e-30,Ermedin Demirović,0
2.146141e-16,0.0,0.0,0.0,0.0,0.0033611862,0.99663925,0.0,Sepp van den Berg,6
1.7518538e-19,2.0011123e-14,0.0,6.6793155e-26,0.744795,0.0,0.0,0.25520545,Rémy Descamps,4
1.4322076e-33,0.0,0.0,5.8553994e-08,1.0,0.0,0.0,0.0,Arthur Desmas,4
1.6121257e-09,0.0,0.0,0.0,0.0,1.0,5.960875e-15,0.0,Justin Devenny,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.358691e-09,Kiernan Dewsbury-Hall,4
1.4745609e-05,0.00062165293,0.0,1.1206682e-24,1.8128005e-05,2.59816e-40,8.054524e-17,0.99934554,Michele Di Gregorio,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Giovanni Di Lorenzo,5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Boulaye Dia,6
1.6342773e-07,1.0,2.8976824e-08,0.0,4.8905184e-17,5.26717e-40,0.0,4.792239e-22,Mouctar Diakhaby,1
5.808716e-11,0.0,0.0,1.0,3.7520094e-24,0.0,4.0943308e-11,0.0,Mamadou Diakhon,3
3.2120857e-36,0.0,1.2267295e-18,0.0,0.0,1.0,8e-45,0.0,Bafodé Diakité,5
7.817553e-06,0.31751078,0.68248075,1.94908e-40,5.7908612e-11,1.3607446e-17,0.0,2.2149314e-26,Oumar Diakité,2
7.672257e-19,0.9961983,2.6623553e-20,0.0,5.4262214e-06,0.0,0.0,0.0037971647,Amad Diallo,1
7.099966e-07,0.026387906,0.97361153,0.0,6.63809e-26,3.0150535e-17,0.0,3.334e-42,Assane Diao,2
1.599714e-39,0.0,0.0001856968,0.0,0.0,0.99981403,0.0,0.0,Assane Diao,5
0.0,0.0,0.0,1.0507861e-06,0.99999905,0.0,0.0,0.0,Habib Diarra,4
2.8202293e-25,0.0,0.0,6.59021e-31,1.0,0.0,0.0,7.8691485e-08,Moussa Diarra,4
5.5826608e-30,3.1075692e-07,1.0,0.0,1.087701e-34,0.0,0.0,0.0,Rúben Dias,2
0.0,0.0,0.0,0.0,3.51271e-11,0.0,0.0,1.0,Krépin Diatta,7
3.5150006e-12,1.708649e-05,0.9999829,0.0,1.26e-43,1.3361415e-10,0.0,0.0,Kandet Diawara,2
0.00010132572,0.0,4.416377e-25,0.0,3.834e-42,0.99989885,0.0,0.0,Mahamadou Diawara,5
8.1752714e-27,0.0,0.0,0.0,0.0,1.0,1.8147364e-10,0.0,Mahamadou Diawara,5
0.005553624,0.0,0.0,0.99444366,9.039833e-31,0.0,2.655386e-06,0.0,Brahim Díaz,3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Daniel Díaz,5
0.0,3.9738408e-13,0.0,0.0,2.8083106e-34,0.0,0.0,1.0,Luis Díaz,7
8.096004e-28,0.99999815,1.0212648e-30,0.0,2.9120723e-11,0.0,0.0,1.6421146e-06,Pedro Díaz,1
7.136078e-24,0.0,0.0,0.0,0.0,3.53e-43,1.0,0.0,Tyler Dibling,6
0.0,0.0,0.0,0.0,2.4681705e-14,0.0,0.0,1.0,Diego,7
0.0,3.811312e-32,1.0,0.0,0.0,1.854169e-09,0.0,0.0,Justin Diehl,2
3.0730012e-06,0.0,0.0,8.194805e-15,0.9999971,0.0,0.0,0.0,Bamba Dieng,4
7.5830545e-17,0.13432744,0.86567223,0.0,5.8733414e-23,1.908511e-39,0.0,0.0,Eric Dier,2
3.3819233e-06,1.4294771e-05,0.9999829,0.0,1.03366794e-26,6.183057e-09,0.0,0.0,Lucas Digne,2
0.0,0.0,0.0,1.0,1.1715834e-14,0.0,0.0,0.0,Kembo Diliwidi,3
1.943363e-17,0.027036717,0.0,1.615413e-39,0.0002622346,0.0,0.0,0.97270006,Federico Dimarco,7
2.868767e-38,1.00948824e-07,1.0,0.0,0.0,0.0,0.0,0.0,Stole Dimitrievski,2
4.3310272e-23,0.0003598906,0.99963963,0.0,9.099133e-23,0.0,0.0,0.0,Junior Dina Ebimbe,2
5.3809195e-34,0.0,0.0,3.456876e-07,1.0,0.0,0.0,0.0,Eren Dinkçi,4
0.9997635,9.742191e-23,0.0,5.0578095e-15,0.00023621389,0.0,2.2831275e-30,1.34070435e-20,Sinaly Diomande,0
3.9316743e-28,4.159487e-12,1.0,0.0,3.6309848e-32,0.0,0.0,0.0,Yan Diomandé,2
2.1968909e-14,1.00564506e-25,0.0,2.0279298e-16,0.9999866,0.0,0.0,1.2978018e-05,Lois Diony,4
0.0,1.0,1.2434538e-07,0.0,0.0,0.0,0.0,0.0,Issa Diop,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sérigné Diop,3
0.0,0.9999962,0.0,0.0,9.901633e-34,0.0,0.0,4.6347423e-06,Sofiane Diop,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andy Diouf,7
0.0,2.8612536e-34,1.0,0.0,0.0,6.1092266e-13,0.0,0.0,Yehvann Diouf,2
0.0,0.0,0.0,0.0,0.042233795,0.0,0.0,0.95776594,Assane Dioussé,7
1.0,4.9074156e-16,0.0,9.941416e-18,3.7114637e-07,0.0,5.2342353e-21,1.6661364e-19,Axel Disasi,0
0.0,0.0,7.6354e-41,0.0,0.0,1.0,0.0,0.0,Axel Disasi,5
1.2168198e-05,0.0,0.0,1.4429429e-06,0.0,5.799219e-33,0.9999866,0.0,Roman Dixon,6
2.0070769e-20,0.0,0.0,5.2719162e-33,0.99992657,0.0,0.0,7.297522e-05,Álvaro djaló,4
7.700848e-26,1.4785238e-16,1.0,0.0,1.709604e-39,4e-45,0.0,0.0,Djené,2
