L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,Cluster,Player
0.32588112,0.4942877,1.1322093,-0.97044826,0.21260214,-0.44857058,2.3141074,0.68743235,-0.77237916,0.4939554,-1.2498095,-0.11601348,0.64126074,-0.20115834,0.20797755,1.4754305,0,Adam Dźwigała
0.44448483,-0.1648863,0.41942263,-0.54619044,-0.10231406,-0.47046277,1.0743244,0.57553387,-0.6840992,0.58431906,-0.9865938,-0.43759862,0.44501075,0.054420866,-0.1460902,0.81259066,0,Aron Dønnum
0.08547297,0.50891745,0.8419463,-0.56164676,-0.41991618,0.30767047,0.22567326,0.08397031,-0.06555098,0.3250991,-0.45761058,0.11252652,-0.30529985,0.31280494,-0.14333372,-0.22954087,1,Enzo Ebosse
0.22968718,-0.052313223,0.5493812,-0.45725673,0.34533945,-0.24718574,0.6010551,0.29819003,-0.16396183,0.11117087,-0.32098642,-0.22517705,0.17198399,-0.022254296,-0.1525969,0.55975807,1,Tyronne Ebuehi
0.021365404,-0.13085277,0.40166712,-0.4342597,-0.054076,-0.047272317,0.48990807,0.2781593,-0.19661388,0.22554405,-0.4765352,-0.1940993,0.023499819,-0.115647145,-0.0606554,0.24760468,1,Claudio Echeverri
0.15935817,0.27998427,0.26554894,-0.2430012,-0.23903954,0.16468263,0.33501932,0.36280656,-0.15921491,0.25099897,-0.2093688,-0.0004784763,-0.11169655,0.31843898,-0.044507876,-0.097988114,1,Ederson
0.040305182,0.73716533,0.94890887,-0.557066,-0.24519998,0.45406958,0.17595536,0.1445778,-0.09658775,0.28238446,-0.46714097,0.2407327,-0.3020173,0.29800165,-0.18657039,-0.3318603,1,Éderson
0.002023995,0.25506765,0.68770885,-0.515015,-0.0669415,0.10872147,0.28498256,0.106723614,0.034643263,0.15311915,-0.2901286,0.03516881,-0.16331938,0.032898083,-0.09725245,0.015146907,1,Noah Edjouma
0.30074292,0.1761415,0.856709,-0.86036164,0.22589445,-0.47693202,1.9622693,0.6654383,-0.7105179,0.5169016,-1.1767764,-0.21970662,0.5628005,-0.27360675,0.12830953,1.3337244,0,George Edmundson
0.08334108,0.033896364,0.49077183,-0.370082,0.009657383,-0.009055637,0.06272402,0.13704959,0.044033337,0.17516015,-0.2470551,-0.1464729,-0.049460433,0.0485344,-0.17786913,0.11899844,1,Odsonne Édouard
0.5309731,0.22079214,0.51139253,-0.34148365,0.06265935,-0.20173867,0.47147974,0.31612796,-0.34439242,0.16177198,-0.34584227,-0.18990539,0.09045618,0.4078709,-0.41906017,0.2849482,1,Odsonne Édouard
0.58961785,0.31836516,0.14904833,-0.1939086,0.14313665,-0.11430892,0.18450788,0.43296796,-0.25803468,0.19652583,-0.075008094,-0.09829826,-0.06372528,0.5617482,-0.4607818,-0.02172738,1,Samuel Edozie
0.49634448,0.43591905,0.32874447,-0.17592657,0.12501334,-0.07445448,0.4603932,0.52791494,-0.3749415,0.20474893,-0.23534141,-0.08207424,0.1697772,0.513551,-0.33134657,0.2156449,1,Ronnie Edwards
0.082426354,0.58173186,0.84927046,-0.5249052,-0.3179288,0.3440091,0.009890614,0.08993303,0.044558425,0.3892982,-0.41922194,0.11253002,-0.34146962,0.32082206,-0.2177376,-0.24876352,1,Johannes Eggestein
0.116290234,0.58041567,1.0094332,-1.0240606,-0.6860745,-0.043407455,1.7558151,0.39533478,-0.57093525,0.5037961,-1.1226587,0.05978091,-0.030515444,0.088706784,0.3200925,0.57589626,0,Maximilian Eggestein
0.1844885,0.10264846,0.14110269,-0.21038468,-0.14228594,0.059421696,0.18280724,0.35519457,-0.122229934,0.27128458,-0.19743174,-0.08335691,-0.10486053,0.23533851,-0.11241321,-0.058958184,1,Kingsley Ehizibue
0.34854463,0.66380054,0.60771495,-0.34763324,-0.48378658,0.18016466,0.59776485,0.34734073,-0.3368777,0.37559313,-0.45165682,0.0926625,-0.10032075,0.56206733,-0.12986007,-0.0917107,1,Chidera Ejuke
0.10054657,0.6153592,0.99213773,-0.7091182,-0.5497307,0.30554894,0.50907004,0.07431001,-0.1570364,0.32097512,-0.6088861,0.16962537,-0.31609073,0.3140748,-0.055837035,-0.1547994,1,Jeff Ekhator
0.036438093,0.744967,1.0083052,-0.61283815,-0.20275854,0.45179048,0.17757006,0.11797476,-0.07557443,0.23546751,-0.48447216,0.26510113,-0.30845523,0.24938259,-0.19469583,-0.3099365,1,Hugo Ekitike
-0.0015501231,0.64759445,1.1217839,-0.8846457,0.9508359,-0.014130205,1.1663482,0.25348955,-0.15471709,-0.3409804,-0.25572234,0.21875462,-0.043162152,-0.26954764,-0.02450338,0.5820049,1,Jurgen Ekkelenkamp
0.37936035,0.4628732,0.5712347,-0.40156463,0.4325163,0.152291,0.23977703,0.2872542,-0.12719478,-0.13088855,-0.09104752,0.07868931,-0.15710673,0.28414196,-0.43862274,0.012391441,1,Jacques Ekomie
0.33548677,0.057806395,0.70839715,-0.6716391,0.112997964,-0.42785144,1.4839058,0.5270077,-0.56487226,0.46171772,-0.91711235,-0.2772601,0.45675796,-0.08484825,0.024435535,1.070884,0,Emmanuel Ekong
0.79335535,-0.47028506,0.1823715,-0.5792823,-0.11951276,-0.7891661,1.2194098,0.82860297,-1.2226965,0.8394417,-1.5162904,-0.7862482,0.8302596,0.15836523,-0.17242083,1.2082759,0,Caleb Ekuban
0.2292764,0.15794617,0.20132458,-0.21959549,-0.09141143,-0.0033634603,0.051885746,0.27198818,-0.0072765946,0.25378707,-0.116553314,-0.07627295,-0.1344931,0.27357674,-0.15713915,-0.032530796,1,Pierre Ekwah Elimby
-0.06368634,0.33472028,0.57879984,-0.50569427,-0.3819468,0.278784,0.13916528,0.12649888,-0.01123105,0.35020858,-0.381569,-0.00019362569,-0.31851542,0.23642972,0.0037683696,-0.15184663,1,Anthony Elanga
0.26170287,0.43983907,0.73526514,-0.41817206,0.075122595,0.10140719,0.16941564,0.15734768,0.024637364,0.09177328,-0.21025014,0.12172803,-0.11296618,0.18970281,-0.30744082,-0.03690056,1,Meschak Elia
-0.13567731,-0.056784965,0.80589116,-0.614071,0.7069154,0.097128294,0.3417519,0.17562005,0.027325444,-0.16336736,-0.2976328,-0.17990527,0.021708125,-0.34912774,-0.30138743,0.50892735,1,Mikael Ellertsson
0.088153645,0.6298371,0.9278926,-0.56082135,-0.43142748,0.38195744,0.18745893,0.092723265,-0.06702724,0.3741968,-0.49466777,0.15600663,-0.32575557,0.35504624,-0.16672471,-0.28974703,1,Harvey Elliott
0.41259757,0.9227054,0.683716,-0.36846977,0.22758469,0.2457886,0.6606882,0.50361705,-0.35475022,-0.04221405,-0.27601147,0.33479807,0.048559844,0.38740653,-0.16252558,0.0049013756,1,Elif Elmas
0.31994632,0.437769,0.33500716,-0.19800204,-0.23447609,0.10271258,0.34522444,0.38005775,-0.20232505,0.28222248,-0.20347826,0.021699667,-0.049695566,0.47120002,-0.13192795,-0.07764603,1,Elif Elmas
0.095253974,0.22724742,0.36525756,-0.32276595,0.07163646,0.10265238,0.31538758,0.29231447,-0.04972419,0.0463378,-0.14005615,0.038950846,-0.079402804,0.09873347,-0.0655707,0.052805442,1,Aritz Elustondo
0.08997764,0.47882393,0.7817474,-0.5938715,-0.5604945,0.23514315,0.3712686,0.100662716,-0.11600329,0.39903048,-0.5488293,0.03817831,-0.30462894,0.33251166,-0.08313411,-0.107485816,1,Nico Elvedi
0.26153138,0.69103175,1.3379562,-1.2065771,0.09953295,-0.45206022,2.8726919,0.81487846,-1.0075802,0.63449943,-1.6109428,-0.049494445,0.69090044,-0.29604965,0.3415318,1.634364,0,Adri Embarba
0.17834876,0.22043456,0.73646903,-0.5114627,0.38684773,0.07659506,-0.03561753,0.10259806,0.060765274,0.010478869,-0.21051821,-0.07616863,-0.15720193,0.08465176,-0.5053611,0.11223063,1,Breel Embolo
0.34346914,0.14555876,0.44749612,-0.29439476,-0.009580104,-0.12534235,0.062267832,0.20274676,-0.009824686,0.22386657,-0.22865357,-0.11801885,0.0086963605,0.21744078,-0.271893,0.107895344,1,Emanuel Emegha
0.20206657,0.34717256,0.48270604,-0.33473346,-0.09282037,0.11372631,0.24114853,0.25766784,-0.0815565,0.15832779,-0.19778065,0.045705155,-0.079871856,0.27446824,-0.13459188,-0.067845345,1,Emerson
0.26138985,0.30870008,0.67884934,-0.37132037,0.035510477,0.053899474,-0.031843748,0.11812654,0.10304168,0.18883169,-0.21085373,0.007392168,-0.11150805,0.19207883,-0.36185524,-0.015834358,1,Yunus Emre Konak
0.24354398,0.56610775,0.7010759,-0.3488853,-0.19530757,0.23953646,0.07818462,0.18944877,-0.037824526,0.31666654,-0.297431,0.116888314,-0.20482475,0.37400734,-0.28680557,-0.23804344,1,Julio Enciso
0.13871518,-0.12221208,0.37745923,-0.2986861,0.16370025,-0.073981576,0.09112805,0.22702196,-0.021801919,0.13050169,-0.22766253,-0.22948596,0.06446802,-0.008636266,-0.24229835,0.1992595,1,Julio Enciso
0.2943561,0.9051407,0.6804826,-0.35222787,0.08895787,0.3796428,0.44067577,0.4548458,-0.30016577,0.031697452,-0.3155269,0.349762,-0.02253331,0.37127274,-0.114488155,-0.16748357,1,Wataru Endo
0.21517557,0.10009494,0.207092,-0.26019394,-0.15095638,-0.03406024,0.06769401,0.26125103,-0.051698357,0.2938025,-0.19863914,-0.11597636,-0.12782723,0.25867194,-0.118660726,-0.01140156,1,Endrick
0.5031417,0.25353795,0.3039798,-0.25473204,0.19702418,-0.093300864,0.23857777,0.3425611,-0.22424155,0.10102911,-0.112959966,-0.10450761,-0.061191358,0.42465788,-0.4483096,0.045975797,1,Yannik Engelhardt
0.701108,0.53816694,1.2134197,-1.2288364,0.1097576,-0.7924404,3.0065064,1.0035912,-1.3831031,0.76742244,-1.9440627,-0.31775534,1.0471963,-0.07712687,0.23661502,2.0768101,0,Arne Engels
0.99393886,0.00043485314,-0.06735608,-0.3516825,-0.03290575,-0.6264918,0.35913208,0.69032717,-0.70620537,0.49396503,-0.55959976,-0.42808577,0.28587773,0.7876502,-0.37926108,0.5143339,1,Christian Eriksen
-0.054911762,0.26731426,0.5488124,-0.55584,-0.53442454,0.23268932,0.42042473,0.12749004,-0.16587585,0.32168013,-0.48404703,-0.003689915,-0.33253208,0.21939443,0.013355672,-0.13080812,1,Martin Erlic
0.38912106,0.04442374,0.574577,-0.41151083,0.37795296,-0.12906945,0.2936966,0.18370518,-0.23205853,-0.03553976,-0.22677715,-0.23180285,-0.026285356,0.21535438,-0.48656803,0.2444221,1,Patrick Erras
0.19189379,0.54016316,0.36237925,-0.26252943,-0.3605105,0.23333842,0.5169528,0.42729795,-0.31754723,0.320911,-0.32467702,0.06996144,-0.10267623,0.47966844,0.0017971098,-0.11884448,1,Alfonso Espino
0.14935249,-0.033947572,0.5957879,-0.41660368,0.4159361,-0.04605595,0.012735838,0.14487319,-0.00012562424,0.034000993,-0.23988473,-0.23749344,-0.01593985,-0.01418186,-0.42591092,0.26684654,1,Sebastiano Esposito
-0.16278595,0.36093643,0.829728,-0.7247457,-0.58462226,0.2606624,0.2850502,-0.01769568,-0.039243028,0.44779935,-0.6577979,-0.046565108,-0.39049304,0.14029284,0.003823936,-0.060064387,1,Romain Esse
0.10154998,0.42052898,0.51755345,-0.37168917,-0.20660053,0.23817876,0.17520931,0.23485062,-0.07041752,0.25862032,-0.26677436,0.06480622,-0.19907327,0.30278394,-0.09688569,-0.16365708,1,Samuel Essende
0.22682466,0.9893113,1.6274128,-1.5173016,-0.07447105,-0.40909508,3.5725195,0.9173524,-1.2464277,0.72368014,-2.0175953,0.056381404,0.7250891,-0.36184224,0.53807354,1.8845507,0,Dario Essugo
-0.32328868,0.50833094,1.1933143,-0.9328928,-0.42525506,0.52062434,0.14270824,-0.11657639,0.029988457,0.2868053,-0.65847284,0.13594085,-0.46172097,0.064254686,-0.031820893,-0.2637741,1,Estanis
0.20415896,0.05605241,0.5488585,-0.37749273,0.18068385,-0.11970615,0.31927696,0.20997283,-0.030387208,0.112996474,-0.22792675,-0.13761318,0.053816877,0.043736465,-0.21141087,0.28769967,1,Nahuel Estévez
0.026772216,0.37258488,1.0689864,-0.7455406,0.55756825,0.16664922,0.2350494,0.015771702,0.13657989,-0.17371413,-0.23883964,0.06470662,-0.19680245,-0.109470196,-0.38402125,0.25093552,1,Pervis Estupiñán
0.35106862,0.39554784,0.56571066,-0.2662022,0.06482846,0.06571864,-0.024382234,0.19875106,0.05579121,0.1886866,-0.12850055,0.042074516,-0.10569295,0.2936705,-0.40332574,-0.09850556,1,Etienne Eto'o
-0.28495508,0.48990184,1.0382804,-0.8060328,-0.35916623,0.45913348,0.020862924,-0.067826435,0.07159287,0.35969353,-0.587384,0.07818444,-0.4566442,0.091046676,-0.10148268,-0.24351747,1,Karl Etta
0.20824796,0.6000039,0.5857867,-0.38636935,-0.18670295,0.26087466,0.41800573,0.33519784,-0.22961196,0.18346259,-0.3274967,0.15677461,-0.10322667,0.37844232,-0.08479435,-0.12685841,1,Evanilson
0.2878737,0.467017,0.59790754,-0.49670213,0.6777881,0.14225239,0.48643357,0.32440263,-0.18650189,-0.30123708,-0.08419793,0.08366445,-0.1489839,0.15527494,-0.3725256,0.20693204,1,Jake Evans
-0.0033065528,0.47079724,0.91557753,-0.6458475,-0.4477384,0.31343216,0.23858166,0.027355224,-0.049166903,0.3265793,-0.5220665,0.08904989,-0.3199807,0.23710936,-0.107200615,-0.20227541,1,Jonny Evans
0.09662032,-0.52118284,0.37189454,-0.43583694,0.6179203,-0.114324585,0.30881685,0.29316428,-0.3044624,-0.08075753,-0.35116252,-0.49497724,0.17598999,-0.18057391,-0.35813087,0.48528242,1,Edu Expósito
0.5605483,0.0009867549,0.037925884,-0.25679627,0.1352645,-0.29243025,0.07433744,0.40743548,-0.2348553,0.23969507,-0.15507466,-0.26012024,0.020396722,0.43828788,-0.34126672,0.14397962,1,Eberechi Eze
0.061657354,0.30583036,0.6250046,-0.54409826,-0.49564058,0.10827855,0.45565772,0.13845442,-0.13975158,0.37615287,-0.53505087,-0.062652536,-0.20539747,0.21405914,-0.037507996,0.028204989,1,Abde Ezzalzouli
0.08999601,0.15524897,0.7295846,-0.47557896,0.3069375,0.02178473,0.26857996,0.16665392,0.068333484,0.023499548,-0.2507856,-0.055293664,0.0062984917,-0.080843024,-0.22909674,0.29972807,1,Giovanni Fabbian
-0.24224561,0.70257515,1.2183208,-0.85458356,-0.47317857,0.58758205,-0.01032559,-0.078108266,0.074858576,0.4602044,-0.6793664,0.16464126,-0.5438,0.20721194,-0.15006469,-0.34369868,1,Łukasz Fabiański
0.4045682,0.8139081,0.5197686,-0.32628125,0.18560214,0.29311672,0.4143231,0.49171197,-0.2871084,-0.018086761,-0.19487496,0.28808403,-0.039862923,0.4410058,-0.1895355,-0.114659294,1,Alieu Fadera
0.18222894,0.6460135,0.6816548,-0.5265997,0.48428732,0.22685316,0.44816753,0.33786446,-0.13627183,-0.1876525,-0.18142964,0.24400812,-0.11368337,0.10907916,-0.1801955,0.09027089,1,Wout Faes
0.0077571273,0.5681136,1.2124343,-1.1440952,-0.21084027,-0.1415628,2.2272692,0.54424435,-0.65194523,0.44368413,-1.195086,0.09771882,0.22249277,-0.22183016,0.3703016,0.93439543,0,Nicolò Fagioli
-0.038018465,0.32982424,0.7307522,-0.68868,1.019375,0.20054173,0.5517399,0.25126615,-0.11287844,-0.4872703,-0.09360982,0.024788067,-0.17466365,-0.17168224,-0.3293641,0.4060613,1,Nicolò Fagioli
0.9373899,-0.42148036,-0.104439735,-0.6138749,0.7890567,-0.6368375,0.21306612,0.5695389,-0.80547905,0.01942581,-0.31872493,-0.6883588,0.06431257,0.6664038,-0.66728055,0.509496,1,Romain Faivre
0.085257396,0.4521692,0.8926171,-0.7979912,-0.24872741,-0.06311914,1.4508202,0.451505,-0.4423369,0.36061898,-0.8760798,0.011120304,0.15462768,-0.05494725,0.18600102,0.5912194,0,Wladimiro Falcone
0.2112324,0.45187455,0.5448573,-0.43795475,0.7484213,0.13935184,0.42753446,0.34343785,-0.13577874,-0.27951545,-0.03717544,0.074916616,-0.13324879,0.09806885,-0.3477575,0.22763687,1,Davide Faraoni
0.1883454,0.7100572,0.868955,-0.48301566,-0.07376118,0.336982,0.22385097,0.20181593,-0.10818353,0.15250057,-0.36455712,0.25894547,-0.1790886,0.2802471,-0.21413912,-0.24339624,1,Abdul Fatawu Issahaku
0.28090632,0.39330274,1.224001,-1.2363642,0.24537218,-0.5686118,2.8948457,0.8811353,-1.0710114,0.6633815,-1.6837425,-0.17425705,0.7948452,-0.4142383,0.39076227,1.8202691,0,Ansu Fati
0.16514751,0.6370084,0.6359621,-0.49346513,0.5371295,0.23143834,0.4020828,0.34701008,-0.13679229,-0.17993796,-0.16280848,0.21848968,-0.13261361,0.10570809,-0.23589335,0.089849725,1,Khalil Fayad
0.537351,-0.15066637,0.51196355,-0.56011987,0.11382587,-0.5994723,1.2572408,0.66350067,-0.8321085,0.5748192,-1.1046193,-0.50609946,0.68342596,0.04165399,-0.12224309,1.120534,0,Jacopo Fazzini
0.26545826,-0.13913222,0.36869243,-0.41627845,0.02438934,-0.28698674,0.59225774,0.39009377,-0.28978327,0.34053308,-0.5312426,-0.28877103,0.21731675,0.011234932,-0.10512416,0.49026737,1,Nabil Fekir
0.27524012,0.286947,0.5650961,-0.3123576,0.035371475,0.02353444,0.12736423,0.18083815,0.010165259,0.12722765,-0.16265813,0.015917912,-0.06386884,0.2091871,-0.29887295,-0.009306032,1,Mattia Felici
-0.3302772,0.4188298,1.0985961,-0.9802944,0.69159746,0.28409937,0.4577858,0.003110975,0.07762746,-0.30303007,-0.2614416,0.1865932,-0.3507999,-0.31241813,-0.15621012,0.21840319,1,Luiz Felipe
0.13951273,0.5299591,0.6748849,-0.43907416,-0.302654,0.29795185,0.23884897,0.20895672,-0.10750128,0.28275883,-0.34791005,0.12065014,-0.22540729,0.36630857,-0.11937873,-0.21356438,1,João Félix
0.13362151,0.09776223,0.30463046,-0.31482178,-0.15523846,0.027141042,0.120487005,0.20047873,-0.038144156,0.20508394,-0.18240967,-0.07314623,-0.14328417,0.20208003,-0.096917436,-0.060020167,1,João Félix
0.07221308,0.13584673,0.79018867,-0.57716376,0.62074655,0.028002106,0.4763315,0.18911386,-0.027231157,-0.17870829,-0.23148856,-0.08681708,-0.011927922,-0.1627087,-0.26939055,0.44614577,1,Frank Feller
0.16517507,0.8226914,1.0600381,-0.7966809,-0.62795746,0.28660405,1.0751369,0.22273825,-0.39970317,0.31364232,-0.7932352,0.2811762,-0.245029,0.31165954,0.03478478,-0.035313796,1,Kiko Femenía
0.41199136,0.11710514,0.5220132,-0.35874802,0.20532082,-0.117893375,0.053791407,0.19530533,-0.095017254,0.1306993,-0.22428928,-0.15873186,-0.041840497,0.2564336,-0.44659513,0.11429152,1,Evan Ferguson
0.12894356,0.022501364,0.62514514,-0.46886432,0.29530877,-0.037601635,-0.10254492,0.13014133,0.065857135,0.14786685,-0.28163847,-0.22066635,-0.03876245,0.03489518,-0.39118654,0.23288016,1,Evan Ferguson
0.025683492,0.35458735,0.7452918,-0.7634316,-0.62318766,0.0910769,1.1999067,0.29447582,-0.42331532,0.38612467,-0.76338995,0.038868114,-0.1281976,0.13721775,0.17870192,0.1546245,1,Lewis Ferguson
0.33966357,0.6965037,0.35903102,-0.17139071,0.21702388,0.19259754,0.323584,0.52643543,-0.2098189,0.0688693,-0.13878134,0.1801863,0.057803452,0.3637803,-0.15055667,0.00027321652,1,Zinedine Ferhat
0.17493823,0.4701511,0.40047,-0.32399303,-0.43802506,0.20328254,0.49787995,0.3603997,-0.27173746,0.34194297,-0.34316579,0.032738402,-0.14158201,0.4729713,0.011612922,-0.09692016,1,Bruno Fernandes
0.12394382,0.32116225,0.805148,-0.60727227,0.5865426,0.106762044,0.32759604,0.12172681,0.018617302,-0.2126559,-0.11332537,0.049470156,-0.19502087,-0.004395634,-0.35830736,0.19131055,1,Edimilson Fernandes
0.41848955,0.25587946,0.5851785,-0.3968778,0.4426334,0.022323228,0.24735144,0.22184905,-0.17714745,-0.09382191,-0.12037781,-0.085758105,-0.13315709,0.2899185,-0.54633576,0.0946141,1,Mateus Fernandes
0.37673926,0.33637136,0.51272035,-0.28510645,0.059102923,0.0113047585,0.14437163,0.23610401,-0.04785098,0.1346724,-0.154644,0.0023493618,-0.059041373,0.30263287,-0.34846425,-0.012193706,1,Aitor Fernández
0.24424252,0.6124979,0.6173935,-0.3113282,-0.23701736,0.26951978,0.30851454,0.3082062,-0.20385987,0.27550513,-0.30843815,0.14224264,-0.11663934,0.44200832,-0.1603531,-0.22225462,1,Álvaro Fernández
0.3540538,-0.022022508,0.5813609,-0.42130458,0.2895693,-0.1898373,0.28738463,0.20044926,-0.21617177,0.0491907,-0.30328894,-0.27666023,0.071303934,0.18070585,-0.39260414,0.34875882,1,Enzo Fernández
0.098382965,0.4373551,0.88507533,-0.6495164,0.42111325,0.19805336,0.19923869,0.08791043,0.07821017,-0.11734444,-0.18688059,0.14675736,-0.26117727,0.02078645,-0.37005728,0.059108354,1,Pelayo Fernandez
0.3464891,-0.019057013,0.42132223,-0.37592366,0.012866124,-0.29798958,0.42429912,0.33109933,-0.19965217,0.26117107,-0.37140137,-0.24645662,0.1981642,0.18127707,-0.14022315,0.42510504,1,Roberto Férnandez
0.13896629,0.5885893,0.895197,-0.5269644,-0.19544472,0.32260486,0.067201234,0.09829912,0.006476857,0.25345263,-0.3844903,0.17252466,-0.2722518,0.27427882,-0.26450622,-0.25467488,1,Valery Fernández
0.06712477,0.39954832,0.627203,-0.5278723,-0.5063322,0.23691621,0.35050604,0.15626618,-0.11111826,0.3525169,-0.44028476,0.024117932,-0.28291568,0.34013703,-0.007706687,-0.10790363,1,Matias Fernandez-Pardo
0.08305696,0.5017173,0.6319223,-0.59425145,-0.80348456,0.23879212,0.76552904,0.23639676,-0.33838043,0.45994005,-0.65609014,0.012229845,-0.28760394,0.4439761,0.07775341,-0.027605843,1,André Ferreira
0.10458076,0.38248256,0.5243535,-0.388661,-0.11992247,0.1929678,0.13134378,0.2061598,-0.030813865,0.2094269,-0.24883883,0.061504275,-0.19351421,0.23230153,-0.14842218,-0.13358998,1,Jordan Ferri
0.077785,0.2729206,0.6162927,-0.5257485,0.63367665,0.11837203,0.29025817,0.20339715,0.015854299,-0.22750962,-0.07530986,0.011475742,-0.17630991,-0.030739076,-0.34140635,0.2507156,1,Daniel Fila
0.22966155,-0.3327722,0.41048038,-0.43830794,0.47555575,-0.20981848,0.20117949,0.2559895,-0.23427102,0.00072848797,-0.29603803,-0.42189234,0.12380264,0.014881089,-0.35650647,0.42881477,1,Karol Fila
0.08384633,0.6228364,0.9455961,-0.60297984,-0.20182136,0.3487396,0.21855147,0.10416126,-0.044526517,0.19726466,-0.42068335,0.22908893,-0.26812407,0.22949664,-0.14795028,-0.2446542,1,Kilian Fischer
0.62698656,0.01628885,0.50215507,-0.47671944,0.49433568,-0.2747422,0.5455717,0.295269,-0.5460011,-0.040546045,-0.3307334,-0.36802736,0.021307392,0.4188402,-0.65580964,0.40205163,1,Mark Flekken
0.20838258,0.6574945,0.763002,-0.6518341,-0.8616401,0.16897756,1.1154381,0.28282124,-0.45064303,0.4828708,-0.770547,0.10113034,-0.25082356,0.45731348,0.064304784,0.044412635,1,Alessandro Florenzi
0.11261663,0.08685861,0.47898805,-0.35739547,0.2571871,-0.041136563,0.25931564,0.24201488,0.062255688,0.048928604,-0.16380674,-0.08332276,0.03763169,-0.05286584,-0.12793759,0.28459227,1,Mateo Flores
0.6631443,-0.1749918,0.55534863,-0.71271545,0.18174475,-0.7330042,1.5843446,0.78365344,-1.0177584,0.61672044,-1.34917,-0.55946046,0.8522708,0.004074417,-0.01376754,1.4516968,0,Phil Foden
0.27841488,0.12831938,0.22890154,-0.21999072,-0.038429923,-0.06702331,0.033085972,0.2642763,0.005299434,0.23399128,-0.11267934,-0.10373061,-0.06581487,0.25782207,-0.18668546,0.019411188,1,Malick Fofana
0.33201057,0.33525017,0.4066829,-0.24957731,-0.05704008,0.022530742,0.09559946,0.25404876,-0.0002418086,0.22012019,-0.14168252,0.0027933419,-0.092577025,0.31962028,-0.27296418,-0.040042806,1,Rayan Fofana
0.294469,0.32135472,0.78111315,-0.5762248,0.6020589,0.09079086,0.38505667,0.17851424,-0.15142025,-0.2478272,-0.19849141,-0.040820777,-0.1428728,0.119426444,-0.49267232,0.25111067,1,Seko Fofana
0.21439439,-0.26351374,0.4063051,-0.39224017,0.48727325,-0.24039452,0.4537199,0.2714693,-0.19800147,0.06371681,-0.27064097,-0.35373324,0.16794848,-0.061142646,-0.23018473,0.5292097,1,Wesley Fofana
0.22312123,0.45502844,0.5475637,-0.40424353,0.29364616,0.114790656,0.37114382,0.3107564,-0.09896946,-0.083883464,-0.14041662,0.13638437,-0.048668146,0.1517781,-0.15685947,0.08592111,1,Yahia Fofana
0.25012413,0.36462373,1.0345874,-1.1407812,-0.22397672,-0.37850088,2.3624556,0.6570299,-0.8533033,0.63067055,-1.437799,-0.12790479,0.40701595,-0.16210467,0.35264146,1.2891337,0,Youssouf Fofana
-0.15767872,0.047026657,0.93915904,-0.69489455,0.2835783,0.1488058,0.33175462,0.112246215,-0.007223405,0.0565041,-0.5104475,-0.14869548,-0.016591763,-0.23060653,-0.26153123,0.4102306,1,Jonas Föhrenbach
0.4415471,-0.4134146,0.015511215,-0.2682386,0.12775226,-0.35545725,0.31165126,0.51852703,-0.4486774,0.40691373,-0.62129676,-0.47005948,0.35026902,0.030640662,-0.22042106,0.50012636,1,Michael Folorunsho
0.38473535,-0.17193532,0.43230507,-0.49852377,0.06749353,-0.4249848,0.91761523,0.49390525,-0.50925374,0.43824306,-0.7806157,-0.3820836,0.40386,0.004482664,-0.095933855,0.79885507,0,Michael Folorunsho
0.5581024,-0.5659523,0.015958577,-0.3400769,0.082618766,-0.55506563,0.36252287,0.5449049,-0.606653,0.5149975,-0.8041655,-0.62431985,0.4706491,0.08125246,-0.22201212,0.67799747,1,Lamine Fomba
0.16429663,0.37860882,0.62433136,-0.3809036,-0.1329227,0.16685754,0.05308441,0.14506403,0.009544216,0.23563494,-0.24814004,0.056961805,-0.18609732,0.25036806,-0.24049653,-0.17606506,1,Carlos Forbs
-0.23540702,0.3183902,0.99820125,-0.8521325,0.79918015,0.22251159,0.5723386,0.097862266,0.06530045,-0.37020016,-0.21691288,0.14075956,-0.21225455,-0.38462797,-0.14974938,0.3665839,1,Pablo Fornals
0.15006757,0.648716,0.75909877,-0.47810602,-0.18668675,0.3608953,0.32338458,0.24857244,-0.17876086,0.16236487,-0.36518094,0.22610673,-0.18151668,0.33777586,-0.12015744,-0.2383221,1,Omari Forson
0.2876539,0.043854237,0.26233843,-0.4484707,-0.5068406,-0.17425543,0.5390012,0.35176045,-0.44418958,0.5243103,-0.7088421,-0.25694305,-0.041803516,0.28456128,-0.086150445,0.1916917,1,Fraser Forster
0.6654215,0.26865703,0.046064824,-0.24305852,-0.29753658,-0.26060757,0.40630051,0.5585799,-0.46354517,0.48570296,-0.42113218,-0.18008675,0.046787016,0.67992914,-0.27610692,0.21017641,1,Héctor Fort
0.12275335,-0.30510136,0.37089413,-0.35608366,0.3209531,-0.11840497,0.14697397,0.26069218,-0.12319699,0.08765673,-0.28833374,-0.3456421,0.11645206,-0.07748283,-0.28527254,0.31017536,1,Dimitri Foulquier
0.11618382,0.38903183,0.57900023,-0.49597913,-0.5630805,0.19978115,0.6107303,0.22717524,-0.27724817,0.32473633,-0.49725032,0.027765602,-0.21389794,0.3497087,-0.027833834,-0.08703983,1,Juan Foyth
