Gls,Ast,xG,xAG,npxG,Sh/90,Cmp%,PrgP,KP,PPA,SCA90,Tkl,TklW,Int,Clr,PrgC,PrgR,Succ%,Carries,Touches
0.0,0.4127966976264167,0.07375991148810619,0.3917248133186435,0.09043635541487675,0.19980199567516851,0.7317784256559763,0.6008278072010325,0.6515151515151515,0.375,0.6689289852673399,0.5172413793103449,0.5636363636363636,0.15782205563227444,0.061009710712288355,0.3384615384615385,0.27697841726618705,0.40700000000000003,0.37652144908009955,0.39536536243888964
0.056529112492933686,0.10319917440660417,0.12907984510418583,0.15913820541069892,0.15826362197603433,0.5332829638121038,0.3848396501457725,0.022252881748186383,0.15151515151515152,0.0625,0.33417940370431687,0.16091954022988503,0.21818181818181817,0.3748273821266518,0.03050485535614418,0.3153846153846154,0.3057553956834533,0.4,0.1292961928618612,0.11113141353603272
0.16958733747880106,0.0,0.24586637162702063,0.15913820541069892,0.12058180721983568,0.25972435713727404,0.8746355685131195,0.9257198807245537,0.3181818181818182,0.328125,0.23485809928451876,0.367816091954023,0.3636363636363636,0.6707437364371663,0.6304336773603131,0.48461538461538467,0.1762589928057554,0.64,1.0,1.0
0.0,0.0,0.012293318581351033,0.01224140041620761,0.01507272590247946,0.07995727275095738,0.39650145772594736,0.05785749254528459,0.015151515151515152,0.03125,0.058286891427099995,0.11494252873563217,0.19999999999999998,0.33537186821858317,0.23895470028979607,0.023076923076923078,0.017985611510791366,0.833,0.0880919834921548,0.1285914989686368
0.0,0.0,0.018439977872026548,0.06120700208103804,0.02260908885371919,0.0877732329416668,0.5626822157434399,0.15577017223730472,0.16666666666666669,0.15625,0.16128676267726094,0.43678160919540227,0.41818181818181815,0.2959163543105146,0.2643754130865829,0.16923076923076924,0.24820143884892087,0.32299999999999995,0.17638671785581136,0.2589330669655183
0.0,0.10319917440660417,0.10449320794148377,0.20810380707552933,0.12058180721983568,0.2362764765651458,0.8775510204081629,0.4094530241666295,0.33333333333333337,0.203125,0.3838400559142159,0.6666666666666667,0.6545454545454545,0.4734661668968233,0.20844984493365187,0.18461538461538463,0.10791366906474821,0.667,0.5282575851717167,0.541136773376212
0.0,0.10319917440660417,0.024586637162702065,0.09793120332966088,0.03014545180495892,0.14509027434020258,0.7755102040816324,0.3471449552717076,0.18181818181818182,0.1875,0.20910813147197851,0.5402298850574713,0.4727272727272727,0.3550996251726175,0.22370227261172398,0.17692307692307693,0.06474820143884892,0.424,0.38371583484306415,0.42663109681820394
0.22611644997173475,0.3095975232198125,0.1536664822668879,0.1346554045782837,0.18840907378099322,0.3587265195529267,0.5743440233236152,0.23588054653077567,0.25757575757575757,0.234375,0.4316614247089334,0.264367816091954,0.14545454545454545,0.15782205563227444,0.1372718491026488,0.5615384615384615,0.6151079136690648,0.444,0.4092232025481205,0.4164798843573876
0.9609949123798727,0.4127966976264167,0.8666789599852477,0.6487942220590032,0.8289999246363702,0.6401010864184659,0.43731778425655965,0.37829898971916853,0.6212121212121212,0.59375,0.6597325681914327,0.2528735632183908,0.2909090909090909,0.03945551390806861,0.05084142559357364,0.6000000000000001,0.5827338129496403,0.523,0.44192495601614146,0.4262250483197712
0.056529112492933686,0.0,0.03073329645337758,0.02448280083241522,0.037681814756198646,0.10340515332308564,0.7259475218658891,0.43615648226445314,0.06060606060606061,0.046875,0.11530467729772481,0.2528735632183908,0.21818181818181817,0.6707437364371663,0.6456861050383852,0.13846153846153847,0.0,0.667,0.45238951712590814,0.5021561175266773
0.16958733747880106,0.10319917440660417,0.21513307517364305,0.1346554045782837,0.2034817996834727,0.3430945991715079,0.5568513119533527,0.22252881748186382,0.19696969696969696,0.171875,0.3323401202891354,0.3103448275862069,0.3090909090909091,0.27618859735648027,0.015252427678072089,0.17692307692307693,0.09712230215827339,0.485,0.1358365435554654,0.1700084458087674
0.0,0.0,0.018439977872026548,0.02448280083241522,0.02260908885371919,0.22324987624729678,0.4139941690962099,0.129066714139481,0.09090909090909091,0.09375,0.2403759495300631,0.24137931034482757,0.2909090909090909,0.13809429867824013,0.08134628094971781,0.16153846153846155,0.07553956834532374,0.538,0.1364905786248258,0.17325683379622858
0.056529112492933686,0.0,0.06146659290675516,0.09793120332966088,0.07536362951239729,0.06172003230596873,0.6093294460641399,0.2937380390760603,0.19696969696969696,0.375,0.2385366661148817,0.5977011494252874,0.5454545454545454,0.256460840402446,0.42198383242666115,0.23846153846153847,0.27697841726618705,0.5910000000000001,0.2901888199245243,0.3917109259529957
0.056529112492933686,0.3095975232198125,0.09219988936013274,0.40396621373485103,0.11304544426859595,0.11122111351379506,0.8250728862973762,0.5919266545017579,0.36363636363636365,0.296875,0.2679652007577848,0.5287356321839081,0.5454545454545454,0.3550996251726175,0.3457216940363007,0.32307692307692315,0.3597122302158274,0.519,0.698960738274786,0.7904505514138608
0.3957037874505358,0.5159958720330209,0.33806626098715337,0.8079324274697021,0.29391815509834945,0.5541255243206623,0.5189504373177842,0.8767635408785436,0.9545454545454546,0.890625,0.7443396052897792,0.5402298850574713,0.39999999999999997,0.3156441112645489,0.14235599166200616,0.3769230769230769,0.2302158273381295,0.478,0.6760695108471714,0.7733965144796894
0.0,0.0,0.03073329645337758,0.04896560166483044,0.037681814756198646,0.17635411510304025,0.5218658892128276,0.129066714139481,0.10606060606060606,0.0625,0.2753223344185106,0.2068965517241379,0.2545454545454545,0.23673308344841165,0.010168285118714726,0.05384615384615385,0.06115107913669065,0.313,0.09267022897767774,0.08879874612223683
0.5652911249293369,0.9287925696594376,0.5347593582887699,0.4896560166483043,0.5426181324892605,0.6791808873720131,0.3236151603498538,0.24033112288041292,0.5303030303030303,0.40625,0.4850006437491953,0.29885057471264365,0.3818181818181818,0.17754981258630875,0.11185113630586199,0.6153846153846154,0.8776978417266188,0.40700000000000003,0.3451277657507994,0.37262664652666105
0.0,0.0,0.06146659290675516,0.06120700208103804,0.07536362951239729,0.1581168746580516,0.6851311953352768,0.4673105167119141,0.06060606060606061,0.09375,0.17416174658353106,0.27586206896551724,0.3090909090909091,0.6707437364371663,0.9456505160404696,0.11538461538461539,0.007194244604316547,0.667,0.8173410858290219,0.872066299598824
0.11305822498586737,0.619195046439625,0.12907984510418583,0.40396621373485103,0.15826362197603433,0.33006799885365884,0.5568513119533527,0.6052783835506697,0.5606060606060607,0.296875,0.4758042266732882,1.0,0.9999999999999999,0.6115604655750635,0.3762265493924449,0.39230769230769236,0.3381294964028777,0.48,0.5439544268363667,0.6670118078903343
0.0,0.0,0.024586637162702065,0.09793120332966088,0.03014545180495892,0.07995727275095738,0.9825072886297377,0.45395878766300224,0.2727272727272727,0.078125,0.2753223344185106,1.0,0.9818181818181818,0.7299270072992693,0.14235599166200616,0.06923076923076923,0.03956834532374101,0.5,0.5308737254491585,0.5825537202163426
0.0,0.3095975232198125,0.08605323006945721,0.23258660790794455,0.1055090813173562,0.12424771383164411,0.6938775510204078,0.89901642262673,0.3181818181818182,0.28125,0.27348305100332915,1.0,0.9999999999999999,0.9469323337936466,0.2745436982052976,0.2153846153846154,0.2589928057553957,0.409,0.6884961771650193,0.8440489532069709
0.056529112492933686,0.20639834881320834,0.16595980084823894,0.09793120332966088,0.2034817996834727,0.42125420107860206,0.18950437317784252,0.04005518714673549,0.13636363636363635,0.046875,0.2127866983023414,0.08045977011494253,0.09090909090909091,0.05918327086210291,0.040673140474858906,0.07692307692307693,0.14028776978417268,0.41500000000000004,0.06193058071773805,0.07458704867709397
0.11305822498586737,0.20639834881320834,0.0799065707787817,0.03672420124862282,0.09797271836611648,0.29359351796368155,0.8513119533527698,0.2581334282789621,0.13636363636363635,0.125,0.29003660173996215,0.24137931034482757,0.19999999999999998,0.5721049516669948,0.10676699374650463,0.05384615384615385,0.06115107913669065,0.4,0.2784161886760367,0.3758750345141223
0.11305822498586737,0.10319917440660417,0.08605323006945721,0.4529318153996815,0.1055090813173562,0.16332751478519122,0.5597667638483965,0.7343450976901508,0.7575757575757576,0.90625,0.41142930714193754,0.4942528735632184,0.41818181818181815,0.5523771947129605,0.4880776856983069,0.5,0.6187050359712231,0.40700000000000003,0.7205438955636799,0.8436429047085383
0.11305822498586737,0.3095975232198125,0.05531993361607964,0.20810380707552933,0.06782726656115756,0.47075528228642843,0.6209912536443147,0.21362766478258927,0.25757575757575757,0.203125,0.42430429104820766,0.29885057471264365,0.21818181818181817,0.256460840402446,0.09151456606843253,0.2076923076923077,0.12589928057553956,0.39,0.14826320987331335,0.17853546427585304
0.11305822498586737,0.20639834881320834,0.10449320794148377,0.09793120332966088,0.1281181701710754,0.21543391605658735,0.9096209912536446,0.4895633984601005,0.09090909090909091,0.09375,0.2973937354006879,0.3563218390804597,0.3636363636363636,0.5918327086210292,0.5592556815293099,0.23846153846153847,0.10071942446043167,0.833,0.840886348325997,0.786796114927967
0.056529112492933686,0.10319917440660417,0.13522650439486136,0.19586240665932175,0.16579998492727405,0.5202563634942547,0.04081632653061207,0.04895633984601004,0.13636363636363635,0.09375,0.3838400559142159,0.0,0.01818181818181818,0.0,0.0,0.2153846153846154,0.21223021582733814,0.33299999999999996,0.04754180919180885,0.043727362796212366
0.0,0.10319917440660417,0.05531993361607964,0.1346554045782837,0.06782726656115756,0.21543391605658735,0.22740524781341098,0.09346210334238282,0.10606060606060606,0.109375,0.3360186871194983,0.2068965517241379,0.16363636363636364,0.15782205563227444,0.04575728303421627,0.2615384615384616,0.22661870503597123,0.537,0.07501128210494643,0.07336890318179602
0.28264556246466843,0.20639834881320834,0.17825311942958996,0.4284490145672663,0.21855452558595215,0.7260766485162695,0.6355685131195334,0.2670345809782366,0.5454545454545454,0.671875,0.884125144843569,0.2528735632183908,0.1818181818181818,0.19727756954034306,0.03558899791550155,0.7153846153846155,0.564748201438849,0.381,0.36801899317841413,0.32227663272101215
