Player,Cluster,tSNE_1,tSNE_2
Jérémy Jacquet,1,15.534986,-31.955738
Lee Jae-sung,1,-6.44721,14.160609
Ivan Jaime Pajuelo,1,22.060545,-33.812344
Kristijan Jakić,1,15.947069,-18.689568
Karl Jakob Hein,1,-12.367006,-18.546738
Ismail Jakobs,1,10.727286,-30.784561
Jordan James,1,18.729927,-38.05926
Reece James,1,11.4395075,-12.345226
Vitaly Janelt,1,14.18158,13.789295
Adnan Januzaj,1,29.942581,-31.02106
Luca Jaquez,1,-47.424927,-9.839202
Vitezslav Jaros,1,14.772666,-5.464799
Ali Jasim,1,10.991869,-11.996775
Mikel Jauregizar,1,-21.52373,-15.856102
Dominik Javorček,1,-11.720821,14.593509
Gaby Jean,0,47.06649,-8.281933
Daniel Jebbison,1,6.623458,38.465614
Finn Jeltsch,1,-31.915491,-4.87113
Malcolm Jeng,1,15.061079,-27.93791
Fredrik Jensen,1,-40.568645,20.189749
Mathias Jensen,1,-12.736323,7.914637
Moritz Jenz,1,27.223776,-25.28522
Gabriel Jesus,1,4.411914,-22.114462
Juan Jesus,1,-21.665916,12.713856
Alejandro Jiménez,1,-38.027218,-5.0531845
Raúl Jiménez,1,-51.192963,5.7021356
Kim Jisoo,1,-17.21329,-9.002953
João Pedro,1,4.9872365,-27.21309
John Joe,1,-22.525545,-17.090117
John Joe,0,55.267857,12.052068
Joelinton,1,2.715151,-18.07841
Jofre,1,-18.867891,11.186477
Þórir Jóhann Helgason,1,-1.6092087,29.310904
Carl Johansson,0,41.888844,-4.8555884
Ben Johnson,1,-49.958374,-4.045746
Brennan Johnson,1,-38.263157,-13.498536
Karl-Johan Johnsson,1,15.337045,-32.664814
Sam Johnstone,1,-7.6060643,20.86831
Paul Joly,1,29.073,-34.398926
Curtis Jones,1,0.2482731,20.44594
Frenkie de Jong,0,48.614475,0.86854285
Joan Jordán,1,13.064268,-2.1284297
Jorginho,1,23.77393,-36.239464
Jesse Joronen,1,-43.764503,24.555887
Jota,1,-55.077656,3.9306712
Diogo Jota,1,26.718243,-6.9987445
Antoine Joujou,0,32.1535,5.4749374
Luka Jović,0,50.889393,1.5680808
Juanmi,1,-38.71875,-6.012448
Juanmi,1,-11.839291,13.831616
Juanpe,0,47.584843,7.0866876
Jubal,1,-30.60265,-16.577782
Anthony Jung,1,-12.601554,17.884863
Luiz Lúcio Reis Júnior,0,46.809357,-7.2805457
Hamed Junior Traorè,1,-38.852688,-9.407317
Vinicius Júnior,1,-13.0629835,-23.752502
Josip Juranović,1,-36.09329,-13.28612
David Jurásek,1,-35.80056,18.886047
Stanko Jurić,1,16.924383,5.660601
James Justin,1,-59.92685,-3.9501963
Filip Jørgensen,0,36.11572,4.4708333
Mohamed Kaba,1,-22.476252,-18.855238
Yusuf Kabadayı,1,-38.281788,16.654076
Almugera Kabar,0,57.51978,11.375012
Christian Kabasele,1,2.5524278,12.646213
Issa Kaboré,1,9.966244,33.74615
Yaya Kader Fofana,1,-28.03897,4.2203703
Pavel Kadeřábek,1,-51.90183,-0.64582497
Tino Kadewere,1,-4.998933,25.867966
Ferdi Kadioglu,1,-11.138382,-5.3911867
Arnaud Kalimuendo,1,7.6237926,35.83555
Pierre Kalulu,0,36.475872,-0.4886128
Justin-Noël Kalumba,1,13.408921,12.640464
Daichi Kamada,1,-31.321117,-16.109325
Waren Kamanzi,1,-24.240265,5.569887
Boubacar Kamara,1,-52.053566,-0.59539163
Glen Kamara,1,-23.656273,14.319911
Hassane Kamara,1,7.9940147,-10.078936
Noham Kamara,1,5.288766,-29.403223
Willy Kambwala,0,49.839188,17.958237
Jakub Kamiński,1,2.3719184,-17.594612
Kevin Kampl,1,-2.0093515,-21.0542
Nordine Kandil,0,20.332916,35.93372
Harry Kane,0,37.517357,-3.4221907
Lee Kang-in,1,6.465022,14.984857
Yann Karamoh,1,13.68499,-35.005848
Atakan Karazor,1,24.367266,0.7479251
Jesper Karlsson,1,10.419155,-1.594517
Jesper Karlsson,1,27.649338,-34.122734
Jesper Karlström,1,-13.426326,-2.800784
Lior Kasa,1,5.3647847,-19.891863
Grigoris Kastanos,0,37.200325,7.276164
Mikkel Kaufmann,1,8.77341,-30.999693
Joachim Kayi Sanda,1,28.451447,1.3647838
Michael Kayode,1,25.76483,-4.8285484
Michael Kayode,1,4.2269096,16.679016
Moise Kean,0,56.6736,-1.6164873
Michael Keane,1,10.975472,-13.920633
Yassine Kechta,1,4.412969,-19.429762
Thilo Kehrer,1,-0.9337285,1.3532443
Abdoulaye Keita,1,-2.3773599,4.716125
Mandela Keita,1,9.669645,15.029457
Yannik Keitel,1,6.9656367,10.887823
Andu Kelati,0,48.71566,15.812221
Caoimhín Kelleher,1,-2.91885,15.65429
Thomas Keller,1,-31.39899,-17.244562
Lloyd Kelly,1,-7.748506,28.96758
Lloyd Kelly,1,15.876166,18.47507
Aljoscha Kemlein,1,-14.017547,-3.066637
Marc-Oliver Kempf,1,17.72114,-38.741535
Kenedy,1,-61.797844,-3.2716146
Luca Kerber,0,54.70752,-5.0933022
Milos Kerkez,1,13.784293,-22.57892
Reda Khadra,1,-45.64081,-3.3948963
Bilal El Khannouss,0,43.059536,-5.885141
Wahbi Khazri,1,20.152414,1.3103148
Rani Khedira,1,-9.388168,9.065286
Abdukodir Khusanov,0,46.48358,-8.605268
Abdukodir Khusanov,1,-36.106194,14.096026
Kialonda,0,33.6103,4.9457254
Kiké,1,-1.2046595,-6.63304
Max Kilman,0,46.997623,5.155721
Joshua Kimmich,1,-1.3088018,-6.500871
Presnel Kimpembe,1,32.520786,-33.83542
Joshua King,0,40.537037,14.397732
Joshua King,1,-46.316776,-6.570135
Tom King,1,9.199913,3.7007446
Antonín Kinský,0,17.055979,29.959717
Cédric Kipré,1,5.3401303,-22.793095
Jakub Kiwior,1,-11.396326,-11.530742
Tim Kleindienst,1,-11.3080845,14.620644
Lukas Klostermann,1,11.528638,2.1532028
Justin Kluivert,1,-11.986785,-17.16489
Ansgar Knauff,1,20.103758,-38.34527
Magnus Knudsen,0,50.589474,-1.2957064
Gregor Kobel,0,53.694046,10.697659
Robin Koch,1,-34.442963,-11.885452
Hervé Koffi,1,-34.69302,11.928386
Magnus Kofod Andersen,0,42.125446,5.68155
Derrick Köhn,0,46.743084,19.825731
Philipp Köhn,1,1.2116934,-1.1528583
Dominik Kohr,1,-46.954212,23.723448
Koka,1,-8.800691,10.417251
Koke,1,4.234087,-18.697775
Sead Kolašinac,0,37.44149,-6.167334
Randal Kolo Muani,0,54.926666,-5.0588584
Randal Kolo Muani,1,14.301226,-5.0043693
Marco Komenda,1,-39.522182,25.520319
Mert Kömür,1,10.596896,0.14002942
Ibrahima Konaté,0,57.52886,11.022503
Ismael Konate,1,9.975249,-21.92829
Geoffrey Kondogbia,1,19.05307,-30.986044
Abdoul Koné,1,16.247837,26.499712
Amadou Koné,1,20.24197,-34.0063
Ismaël Koné,1,14.9072,14.422054
Ismaël Koné,1,-13.060988,-22.34239
Manu Koné,1,13.556094,-20.05081
Ezri Konsa,0,49.99493,18.02116
Teun Koopmeiners,1,-3.6240232,27.591564
Kacper Koscierski,1,-21.965792,10.425945
Odilon Kossounou,1,-20.655827,-2.4373953
Christian Kouamé,0,58.140957,-1.1947205
Christian Kouamé,1,7.8107204,1.5362327
Henri Koudossou,1,-43.28802,28.860247
Konstantinos Koulierakis,1,-14.559399,14.992414
Emmanuel Koum Mbondo,0,18.73358,32.62557
Jules Koundé,1,-27.615498,6.4961314
Boubakar Kouyaté,1,-20.956156,-23.084585
Mateo Kovačić,1,32.886425,-36.089695
Viktor Kovalenko,1,4.893153,30.78334
Matej Kovar,1,10.56014,-12.422866
Mateusz Kowalski,0,38.6196,14.425136
Goduine Koyalipou,1,6.3742795,-18.345652
Caleb Kporha,1,-20.057076,-3.8331373
Emil Krafth,1,-15.439241,-10.732971
Alex Král,1,12.352434,24.542482
Andrej Kramarić,0,18.276863,27.07672
Frans Krätzig,1,-21.735107,-28.582281
Frans Krätzig,1,9.335734,-33.399628
Tom Krauß,1,10.554827,-10.068212
Ladislav Krejčí,1,-19.379362,-4.0121536
Rasmus Kristensen,1,24.264587,3.27087
Thomas Kristensen,1,-25.554083,-17.870926
Nikola Krstović,1,-4.1496572,33.78509
Lukas Kübler,1,14.149369,-17.182047
Takefusa Kubo,1,-5.241797,17.407581
Mohammed Kudus,1,-21.841633,-24.052614
Dejan Kulusevski,0,39.92413,11.431443
Sael Kumbedi,1,4.5149174,-4.1281323
Marash Kumbulla,0,50.28273,13.694623
Jonah Kusi-Asare,1,2.5222597,-21.195011
Daler Kuzyaev,1,-35.2568,19.097181
Khvicha Kvaratskhelia,1,7.375819,20.208517
Khvicha Kvaratskhelia,1,-23.683094,11.057928
Moritz-Broni Kwarteng,1,30.79328,-31.107105
Giorgos Kyriakopoulos,1,-11.989072,-0.5749494
Luca de la Torre,1,-7.136094,21.752623
Rémy Labeau Lascary,1,8.2919035,36.637222
Gaëtan Laborde,1,31.756403,-32.80985
Nediljko Labrović,1,-10.512892,15.0518055
Alexandre Lacazette,1,-14.370099,11.274931
Younes Lachaab,1,-42.23418,-10.712889
Maxence Lacroix,1,-0.12615049,32.515327
Alban Lafont,1,3.9085772,9.761574
Yoel Lago,1,-37.3495,-9.491617
Konrad Laimer,1,-35.141636,-5.7343445
Stefan Lainer,1,6.656634,34.23978
Kenny Lala,1,19.659067,-17.536884
Adam Lallana,1,-44.527344,29.002966
Mathis Lambourde,1,-32.33929,14.063374
Mohamed Lamine Bayo,1,10.246693,14.328814
Tariq Lamptey,1,1.2467799,-0.1468332
Will Lankshear,1,23.069168,-39.052513
Gianluca Lapadula,0,16.913855,33.353176
Cyle Larin,1,28.895338,-5.471767
Gautier Larsonneur,1,11.129215,24.538734
Hugo Larsson,1,15.934616,-21.355087
Juanmi Latasa,1,-7.389604,4.779547
Toni Lato,1,6.3309407,-28.93823
Roméo Lavia,1,7.3772573,12.736848
Valentino Lazaro,1,-2.030072,3.1308453
Darko Lazović,1,-20.177826,-8.295683
Manuel Lazzari,1,22.022255,-35.566746
Julien Le Cardinal,1,23.163927,0.1126707
Jérémy Le Douaron,1,-39.211952,14.835936
Enzo Le Fée,1,-31.581867,15.844542
Robin Le Normand,1,25.676708,-7.148407
Nicola Leali,1,14.406675,-31.178755
Rafael Leão,1,-19.056429,-23.428371
Benjamin Lecomte,0,49.179962,12.7845335
Pierre Lees-Melou,0,57.859898,10.825603
Jordan Lefort,1,-32.689857,16.838886
Diogo Leite,1,5.358044,12.850694
Maxim Leitsch,1,-42.27762,28.679592
Florian Lejeune,1,-25.145224,4.2834
Stefan Lekovic,1,-50.826538,-9.873863
Iñigo Lekue,1,25.019169,-4.544383
Nunzio Lella,1,15.411348,-19.46751
Thomas Lemar,1,-1.241121,-0.4290045
Félix Lemaréchal,1,11.059235,-34.792084
Mario Lemina,1,10.600726,-36.143623
Clément Lenglet,0,50.709057,-3.8972135
Bernd Leno,1,-20.284275,-21.251741
Donovan Léon,1,13.98608,-4.3628507
Giovanni Leoni,1,-54.508423,2.6711974
Esteban Lepaul,1,-0.3625265,14.221752
Johann Lepenant,1,0.5140355,30.498064
Jefferson Lerma,0,37.8413,12.200865
Louis Leroux,1,-10.857346,2.766328
Robert Lewandowski,1,-61.773605,-4.044947
Jamie Leweling,0,52.30064,8.171814
Rico Lewis,1,-49.847828,-3.4228418
Keane Lewis-Potter,1,-22.403118,-1.8701199
Myles Lewis-Skelly,1,-23.573967,-19.477459
Ben Lhassine Kone,1,13.83052,-33.815083
Mattia Liberali,1,-7.6870394,26.857828
Philipp Lienhart,1,-20.610298,-25.056808
Matthijs de Ligt,1,-21.57344,-7.557601
Pedro Lima,1,7.0144563,38.967278
Victor Lindelöf,1,16.484348,-24.756538
Jesper Lindstrøm,1,17.445475,-20.517166
Karol Linetty,0,53.015408,9.901145
Samuel Lino,1,-36.03075,-5.8462157
Pol Lirola,1,-38.172806,15.641199
Dailon Livramento,0,33.49459,6.165418
Valentino Livramento,0,43.33059,13.629795
Marin Ljubicic,1,-10.540147,2.2420013
Javier Llabrés,1,3.1153288,17.2151
Diego Llorente,1,-21.79263,-8.92352
Marcos Llorente,0,48.069023,1.7201563
Gautier Lloris,1,-5.5199175,7.1472917
Giovani Lo Celso,1,-41.97299,26.673372
Stanislav Lobotka,0,56.859886,-5.0756607
Manuel Locatelli,1,-29.379976,-18.270245
Bradley Locko,1,-56.790546,-1.18842
Ruben Loftus-Cheek,1,-9.312449,24.14851
Elysée Logbo,0,46.75672,15.562273
Enzo Loiodice,1,3.5256875,34.61515
Sean Longstaff,1,22.79545,-11.125411
Ademola Lookman,1,-8.244451,-11.384096
Anthony Lopes,1,-24.456121,0.3620751
David López,1,-21.22585,-18.341032
David López,1,-7.604898,28.152624
Diego López,1,-30.347996,-19.326431
Fer López,1,12.828775,18.925217
Fermin López,0,53.993465,9.777339
Javi López,1,-25.019266,-21.76153
Pau López,1,-0.70541775,-8.559917
Roberto López,1,-47.627186,22.984343
Unai López,0,50.378532,-3.4965036
Iker Losada,1,2.7547884,-12.189363
Iker Losada,1,11.089686,-10.602083
Anthony Losilla,1,27.041489,-29.801489
Jordan Lotomba,1,2.7604606,23.89
Tom Louchet,1,25.221636,-29.790369
Sandi Lovrić,1,6.8154926,27.565687
Pol Lozano,1,-34.248627,-7.025514
Lorenzo Lucca,1,-23.547977,-27.582499
Jhon Lucumí,0,18.894375,31.097334
Yannik Lührs,1,13.15463,21.422527
José Luis Gayà,0,47.470524,-7.5902576
José Luis Palomino,1,14.608111,-19.642115
Douglas Luiz,0,32.165565,-31.507538
Romelu Lukaku,1,24.66067,-7.3208127
Castello Lukeba,0,43.952938,13.510778
Dodi Lukebakio,0,48.14866,12.596257
Saša Lukić,1,12.399266,-12.616395
Milos Lukovic,0,40.452724,6.222265
Joe Lumley,1,-37.897854,25.016182
Daniel Luna,1,-50.224865,-11.128546
Andriy Lunin,1,28.431908,-35.423615
Massimo Luongo,1,-3.079835,26.530994
Sebastiano Luperto,1,12.726922,-15.503479
Zito Luvumbo,1,-6.276416,19.667248
Charalambos Lykogiannis,1,-28.41469,-20.319216
Senne Lynen,1,-37.358322,-5.547196
Mathias Løvik,1,-46.698746,-7.503538
Othmane Maamma,1,4.763987,-20.229034
Ian Maatsen,1,15.571826,-14.951851
Alexis Mac Allister,1,18.068605,-26.417852
Deiver Machado,1,-23.880993,-27.77761
Lanroy Machine,1,-14.318411,-4.3093767
Shuto Machino,1,-8.272079,25.708649
Darwin Machís,1,35.397503,-2.3051324
Yvann Macon,1,-23.383846,-0.92162627
James Maddison,1,5.40693,24.640192
Eros Maddy,1,3.9428315,-21.292166
Noni Madueke,0,51.162895,-5.469655
Pablo Maffeo,1,-11.595711,-20.64562
Gabriel Magalhães,1,-0.45486385,-9.019444
Soungoutou Magassa,1,-50.85901,-1.3701156
Edmond-Paris Maghoma,1,-30.583784,-14.985874
Giangiacomo Magnani,1,-10.534235,-7.670272
Hugo Magnetti,1,1.876872,-1.1555849
Frank Magri,1,27.86581,-5.0080447
Harry Maguire,1,21.178448,-12.22945
Jon Magunazelaia,1,37.569164,-13.798722
Arne Maier,0,39.076344,11.450332
Mike Maignan,1,-7.506384,11.749988
Patrick Mainka,1,27.215395,-8.99087
Kobbie Mainoo,1,-4.2436566,10.341779
Ainsley Maitland-Niles,1,-35.99776,-12.605003
Radosław Majecki,1,-46.70966,-11.867115
Lovro Majer,1,4.583553,16.514954
Hamidou Makalou,1,15.55493,11.611634
Jordy Makengo,1,2.2016459,35.271915
Antoine Makoumbou,0,38.76355,-0.9979709
Nikola Maksimović,1,-22.016088,-29.016115
Tyrell Malacia,1,-52.94307,6.0421658
Jarzinho Malanga,1,-53.152546,5.4234285
Julián Malatini,0,47.11784,-6.382139
Daniel Maldini,1,33.379143,-34.78393
Daniel Maldini,1,-25.453054,4.7441316
Youssef Maleh,1,-24.376713,-24.558563
Donyell Malen,1,4.881843,-22.584543
Donyell Malen,0,19.476772,35.074738
Ruslan Malinovskyi,0,32.591164,5.310809
Lennard Maloney,1,6.2195344,-22.476242
Lennard Maloney,1,-60.839962,-3.1660986
Aaron Malouda,0,52.36728,-4.9217224
Giorgi Mamardashvili,0,32.012753,6.225094
Dennis Man,0,46.70166,-10.609751
Hianga Mananga Mbock,1,-27.069635,5.0491624
Gianluca Mancini,1,-11.656344,-28.200592
Steve Mandanda,1,11.472842,25.013577
Christos Mandas,1,20.515165,2.431069
Reinildo Mandava,1,10.6256695,0.540708
Aïssa Mandi,1,-33.781216,-8.877146
Rolando Mandragora,1,10.044561,-4.3194213
Mateus Mane,1,12.7118435,-16.854897
Orel Mangala,1,1.0680265,4.4420886
Orel Mangala,1,14.030973,-11.333561
Ryan Manning,1,14.487579,-31.71538
Javier Manquillo,1,-10.439838,-11.607629
Johan Manzambi,1,-43.615864,-11.712368
Alberto Manzoni,1,-47.553337,-4.576487
Sekou Mara,1,27.074299,-23.717161
Alessandro Marcandalli,1,-36.54022,-7.4130235
Alessandro Marcandalli,1,-17.314144,-25.578993
Marcão,1,28.649742,-36.170586
Solly March,1,23.539284,-38.84589
Filip Marchwiński,0,48.491478,16.837885
Óscar de Marcos,0,58.06862,-3.9113898
Alberto Marí,1,14.689583,-17.529709
Pablo Marí,1,10.267334,-33.418076
Pablo Marí,1,27.313856,-34.185894
José María Giménez,1,-2.804072,31.825333
Luca Marianucci,1,-45.558826,23.845846
Mirko Marić,1,-22.242582,-8.587739
Mirko Marić,1,-24.957153,14.758125
Arkaitz Mariezkurrena,1,-37.442028,28.98149
Rafa Marín,1,0.31501782,4.504374
Pablo Marín,1,15.032054,-34.724598
Răzvan Marin,1,-11.489548,-9.50033
Guillermo Maripán,1,-46.20637,24.395142
Mika Mármol,1,-47.10139,23.064451
Omar Marmoush,1,16.936325,15.621112
Omar Marmoush,0,34.26652,6.092366
Mario Maroto,1,-4.009941,-11.869377
Marquinhos,1,13.423051,-33.019962
Unai Marrero,1,14.418831,15.680733
Ange Martial Tia,1,5.51613,2.035734
Aarón Martín,1,-40.15744,28.5665
Carlos Martín,1,16.07578,-7.5571003
Diego Martín,1,14.094944,-20.247553
Gerard Martín,1,16.274828,-18.084742
Iván Martín,1,0.5713391,34.201443
Jon Martin,1,30.516808,-33.13661
Jonas Martin,1,-23.729294,-0.067710355
Mario Martín,1,15.025449,-28.79133
Gabriel Martinelli,1,13.332638,-35.075214
Arnau Martinez,1,-13.305713,-1.8508708
Emiliano Martínez,1,-13.928743,15.460028
Iñigo Martínez,1,-7.724891,-11.412045
Javi Martínez,1,-10.562746,-25.542978
Josep Martinez,0,47.12162,7.985368
Lautaro Martínez,1,-44.2016,29.893343
Lisandro Martínez,1,-49.021973,-3.116527
Lucas Martínez Quarta,1,-31.309198,-2.4182603
Ramón Martínez,1,18.592773,-10.174339
Toni Martínez,0,15.902887,34.958874
Kevin Martins,1,0.7366954,3.464853
Javi Martón,1,8.877353,27.408978
Adam Marušić,0,51.633904,0.9280784
Marvin,1,-23.37387,-5.0443583
Omar Mascarell,0,18.153793,35.998165
Adam Masina,1,29.013916,-30.609652
Patrizio Masini,1,4.5394607,22.209051
Giorgos Masouras,1,-33.128887,13.393456
Erhan Mašović,0,15.621394,34.234898
Han-Noah Massengo,1,-16.387022,-20.981068
Clinton Mata,1,-47.433918,-13.118723
Jaime Mata,1,39.104263,-7.568747
Igor Matanovic,1,-54.228725,0.17153409
Pape Matar Sarr,1,5.151731,37.05868
Eliot Matazo,1,-38.165836,-8.749646
Jean-Philippe Mateta,0,45.273705,-6.563667
Nemanja Matić,1,-54.402916,0.50379246
Rudy Matondo,1,-5.044446,32.858055
Chrislain Matsima,1,5.3221564,38.894146
Jean Mattéo Bahoya,1,13.437411,-12.78581
Alan Matturro,1,-32.847622,-16.446995
Azor Matusiwa,1,-10.878572,-21.276457
Neal Maupay,0,39.441357,10.951158
Maurides,1,-26.937,-24.05876
Stephy Mavididi,1,15.147725,18.55813
Konstantinos Mavropanos,1,-5.954026,-20.898
Christian Mawissa,1,8.464818,18.577072
Keke Maximilian Topp,1,10.292945,11.156859
Borja Mayoral,1,11.772219,2.6726606
Senny Mayulu,0,49.116547,11.033555
Noussair Mazraoui,1,16.442762,21.835114
Andrea Mazza,1,2.581426,-1.3376758
Luca Mazzitelli,1,25.319817,-7.3438525
Pasquale Mazzocchi,1,-31.658934,-3.8776681
Samuel Mbangula,1,-30.576962,-18.690708
Ethan Mbappé,1,-46.008396,20.152725
Kylian Mbappé,1,28.009394,-5.387591
Ibrahim Mbaye,1,2.8223681,13.54019
Bryan Mbeumo,1,-10.2470455,17.709606
James Mcatee,1,-11.41357,2.8108206
Kasey McAteer,1,-7.4670506,-2.7323256
Oliver McBurnie,0,52.65227,-2.2956424
Alex McCarthy,1,-11.844026,27.457302
John McGinn,1,-31.572666,-15.028754
Scott McKenna,1,17.593231,-30.59601
Weston McKennie,1,5.9869146,-0.561679
Mark McKenzie,1,-26.234278,3.401914
Dwight McNeil,1,-11.899293,11.580224
Scott McTominay,1,-57.47385,-0.042780712
Scott McTominay,1,16.419426,20.66478
Jakov Medić,1,-41.805912,19.985743
Facundo Medina,1,-20.149714,-20.496891
Ben Mee,1,10.451467,35.48682
Jayden Meghoma,1,-11.261706,7.4974585
Henrik Meister,1,-24.974218,-4.3846927
Bamo Meïté,1,-44.62579,27.390287
Bamo Meïté,1,5.866203,30.500963
Mohamed Meité,0,50.661537,-4.8791
Mateo Mejía,1,13.763967,-21.15529
Farid El Melali,1,-42.82219,27.396097
Filippo Melegoni,1,-40.18554,19.967537
Arthur Melo,1,-4.7844124,15.716871
Nuno Mendes,1,-13.960126,-12.274201
Brais Méndez,1,10.62364,25.261864
Antoine Mendy,1,-23.017305,-31.579187
Ferland Mendy,1,-58.30733,-0.08038573
Nampalys Mendy,1,29.94866,-39.893425
Nobel Mendy,1,-33.397568,-15.208397
Gideon Mensah,1,-20.137682,9.983173
Alex Meret,1,-41.49469,-12.247188
Mikel Merino,1,-2.6374056,0.6423058
Quentin Merlin,1,-11.231666,7.593751
Víctor Meseguer,1,13.257292,-21.786873
Rafik Messali,1,-20.911715,-24.543024
Junior Messias,1,-58.864243,0.51495254
Connor Metcalfe,0,39.62054,13.629295
Karol Mets,1,-11.960808,-17.360416
Thomas Meunier,1,17.408415,-16.856062
Alexander Meyer,1,1.899931,11.4425955
Shumaira Mheuka,1,-38.793827,24.154295
Lucas Michal,1,20.3063,-12.411515
Florian Micheler,1,10.079599,32.319042
Miguel,1,-42.333866,27.084377
Valentin Mihaila,0,51.978844,-6.029723
Georges Mikautadze,1,25.434553,2.640528
Igor Miladinović,1,-23.521875,0.811827
Nikola Milenković,1,-62.14815,-1.3085052
Lewis Miley,1,-56.36409,-2.146251
Vanja Milinković-Savić,1,-19.84046,-24.50543
Éder Militão,1,-10.892365,-12.447857
Luis Milla,1,-51.69574,-10.13901
Pere Milla,1,-35.188747,12.241262
Enzo Millot,1,33.674656,-34.46916
James Milner,1,-48.857277,21.567816
Kim Min-jae,1,-22.636421,-20.097368
Yerry Mina,1,-49.8216,-12.566874
Takumi Minamino,1,14.33513,19.51028
Lucas Mincarelli,1,-20.013445,10.066474
Tyrone Mings,1,16.89134,27.519632
Óscar Mingueza,1,20.119091,1.3317469
Kim Minsu,1,-1.1527729,-7.773677
Yankuba Minteh,0,57.595436,-1.3429338
Bojan Miovski,1,21.036057,0.14716622
Rafa Mir,1,-32.696262,-8.483356
Juan Miranda,1,-36.172577,30.938253
Fabio Miretti,1,21.307755,-32.5976
Tyrick Mitchell,0,18.397684,31.500568
Kaoru Mitoma,1,21.376137,-13.429553
Maximilian Mittelstädt,0,49.135292,-5.7985764
Koji Miyoshi,1,-31.905834,-18.228453
Henrikh Mkhitaryan,1,16.70838,-10.651601
Jakub Moder,1,7.988499,1.270909
Rui Modesto,1,-19.046797,-3.9129794
Luka Modrić,1,-20.800945,-1.7280856
Max Moerstedt,1,-5.281907,10.21037
Terem Moffi,0,51.141453,11.915768
Mostafa Mohamed,1,1.6325395,31.17036
Johan Mojica,0,40.235886,12.524567
David Mokwa,1,10.00425,-3.2814174
Alberto Moleiro,1,26.519587,-27.287258
Nahuel Molina,1,25.088274,4.175444
Florent Mollet,0,39.429855,-5.5861926
Jon Moncayola,1,-8.953204,-7.3320675
Jeremy Monga,0,53.700268,12.825045
Gonzalo Montiel,0,58.11118,-1.8098853
Lorenzo Montipò,1,-17.647503,-7.154676
Mikey Moore,1,-35.528793,-13.560898
Álvaro Morata,1,12.847973,26.428934
Morato,1,13.620516,12.768944
Diego Moreira,0,51.19306,-1.5393243
Alberto Moreno,1,17.020742,-24.941706
Álex Moreno,0,56.430576,-4.0003796
Gerard Moreno,1,-47.48146,-10.587607
Matias Moreno,1,-33.811207,-2.9696755
Xavier Moreno,1,-39.28873,-8.652461
Tete Morente,0,18.056633,33.65428
Mateu Morey,0,55.12393,12.245515
Ilaix Moriba,1,-10.647238,8.633213
Manu Morlanes,1,-10.494213,13.238222
Nikola Moro,1,18.529207,-15.265307
Raúl Moro,1,9.528662,-33.566555
Sam Morsy,0,46.430588,14.019444
Gabriel Moscardo,1,-34.06709,-6.9734845
Cristhian Mosquera,1,5.5125294,13.655579
Daniel Mosquera,1,-54.627277,4.9103403
Yerson Mosquera,1,-46.31531,24.983458
Dany Mota,0,46.500397,12.045045
Yael Mouanga,1,-3.7055328,23.298813
Aimen Moueffek,1,4.551359,37.734432
Youssoufa Moukoko,1,1.2106999,-17.420424
Steve Mounié,1,4.993813,36.996853
Mason Mount,1,6.224373,-1.9898885
Santiago Mouriño,1,6.947492,-4.027205
Louis Mouton,1,30.812971,-36.607586
Divin Mubama,1,9.079564,23.137415
Mykhailo Mudryk,1,11.636214,9.133385
Ngal'Ayel Mukau,1,24.300905,-10.041968
Nordi Mukiele,1,24.78294,-5.0922546
Florian Müller,1,-20.971676,-15.524926
Kevin Müller,1,-36.863476,-5.36479
Marius Müller,1,3.1294153,-1.0976
Thomas Müller,1,7.9244933,2.74459
Abdul Mumin,1,-27.813974,-4.529816
Marshall Munetsi,1,-62.219196,-3.1182525
Marshall Munetsi,1,-50.206886,4.1028132
Rodrigo Muniz,1,17.586655,-17.279846
Aihen Muñoz,1,-0.7505304,-9.568054
Álex Muñoz,1,-14.002789,-27.424536
Daniel Muñoz,1,27.230047,-30.82878
Iker Muñoz,1,10.990246,-20.653152
Javier Muñoz,1,-18.114206,-8.63243
Víctor Muñoz,1,27.114992,-6.05058
Arijanet Muric,1,-21.408932,-30.569944
Murillo,1,-52.931194,4.8821483
Vedat Muriqi,1,0.8648601,36.563038
Jacob Murphy,0,47.129063,15.353254
Bob Murphy Omoregbe,1,14.356302,-36.46651
