L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,Cluster,Cluster_KMeans,Cluster_Agglom,Cluster_GMM,GMM_Confidence,Recon_Error,Player
-0.38680726,-0.76502764,-0.6257848,1.5500072,0.33208922,-1.7918756,-0.09283127,0.40093544,0.34691292,-0.15007122,0.26107866,0.48213363,3,3,3,3,1.0,0.09638625,Javi Galán
-0.26308692,-0.04808476,0.10164144,-0.03234084,-0.3447448,0.10149418,0.41473374,0.22717357,-0.13186687,-0.008747127,-0.1674444,-0.019126467,4,4,4,0,0.9029037,0.049338356,Iñigo Ruiz de Galarreta
-0.25548503,0.074957974,0.11623955,-0.50143987,-0.14775057,0.35012746,0.35293913,-0.20802909,0.0041080564,0.041794367,-0.1627635,-0.3038169,0,4,0,0,1.0,0.10724527,Conor Gallagher
-0.2292161,-0.38711977,-0.13005689,-0.017402738,0.031550527,-0.26634905,0.06766632,0.15809132,-0.14219846,-0.19372027,-0.7137257,0.18864715,4,4,3,4,0.9513816,0.037863664,Antonino Gallo
-0.8224529,-1.2934352,-0.27970928,2.7540963,1.2535446,-3.6104326,-1.0195693,1.1178396,0.08842532,2.269121,2.3230326,1.0267582,1,1,1,1,1.0,0.09210856,Gauthier Gallon
-0.46002018,0.22162858,-0.57012457,0.19459161,-0.042459358,0.16242777,-0.47510213,0.6445239,-0.26145577,0.0002668798,-0.023315191,0.73085564,1,2,3,1,0.87803453,0.07643856,Cristian Gamboa
-0.78774107,-0.5605901,-0.071748905,-0.347077,-0.81742847,0.2493508,0.6050614,0.21378414,-0.19555052,0.262254,-0.33240035,0.12677631,0,4,2,0,0.9862415,0.07714583,Idrissa Gana Gueye
-0.6757261,0.09688752,-0.91270906,-0.12881999,-1.0536518,0.6057928,0.042021923,1.1324142,-0.61101,0.37720084,0.673206,0.42694363,2,2,2,2,1.0,0.09930335,Ignatius Ganago
-0.72587687,-0.58725834,-0.17173472,-0.25608724,-0.5456411,0.17292567,0.5489434,0.19615912,-0.067871094,-0.06813687,-0.62574667,0.3824073,4,4,4,4,0.9685809,0.057811547,Silvère Ganvoula M'Boussy
-1.22352,-0.6464315,0.39358184,-1.0362973,-1.7767397,0.57429916,1.3441651,-0.3387077,0.28044337,0.67519236,0.1723035,-0.6916346,0,0,0,0,1.0,0.10555168,Facundo Garcés
-0.81153464,-0.46003157,0.5406902,-0.22603555,-0.65738606,-0.19806528,0.8922173,-0.4284949,0.57737064,0.24804087,0.035397798,-0.70131,0,0,0,0,1.0,0.05935211,Aleix García
-0.8658863,-0.84061486,-0.13285679,-0.17895333,-0.30869505,-0.15355071,0.7048057,-0.20421988,0.42300963,-0.43163925,-0.89854944,0.33653414,4,4,4,4,1.0,0.022365183,Álvaro García
0.15548833,-0.27890718,-0.71838087,0.33680326,-0.15408874,-0.5850284,-0.0076676197,0.3923776,-0.5090018,-0.4192438,-0.40187025,0.086284965,3,3,3,3,0.9425153,0.08418216,Andrés García
-0.35904622,-0.3320046,-0.13430247,-0.032733902,-0.3571085,-0.15603778,0.39165655,0.2289389,-0.10544364,-0.27717918,-0.47216853,0.03203992,4,4,4,4,0.9999361,0.019791543,Eric García
-0.5249714,-0.05495686,-0.5243951,0.6593578,-0.09797932,-0.46458286,-0.34293154,0.9488229,-0.17548087,0.43435526,0.15927678,0.4677643,1,2,3,1,0.999541,0.1107767,Fran Garcia
-0.32295233,-0.59297466,-0.32688048,0.12504014,-0.10658446,-0.43037832,0.24553673,0.15253821,0.070200115,-0.40348285,-0.8884914,0.26172572,4,4,4,4,0.9981211,0.029331157,Gonzalo García
0.045040324,-0.33651137,-0.94346327,0.8365309,0.1443025,-0.9843995,-0.027292807,0.2180075,0.0549082,-0.64657485,-0.5216439,0.40667957,3,3,3,3,1.0,0.03137954,Joan García
-0.87399614,-0.05434329,-0.5812529,-0.6472944,-1.4252603,1.0288815,0.51736575,0.62828,-0.30400217,0.6067204,0.63720393,0.17229179,2,2,2,2,1.0,0.088300146,Pablo Garcia
-0.8932725,-0.09021541,0.76737326,-0.74326736,-0.54524946,0.37820822,0.93949425,-0.9593653,0.90394264,0.47038543,0.11300561,-0.93075055,0,0,0,0,1.0,0.052538395,Rubén García
-0.58264977,0.13107589,-0.57483196,-0.26946855,-1.2580842,0.73548883,0.33314577,0.8670808,-0.42285228,0.5260311,0.9218595,0.07051382,2,2,2,2,1.0,0.12926495,Ulisses Garcia
-0.5121593,0.12558793,0.7914998,-0.87136984,-0.9198714,0.3770368,1.274509,-0.73193944,0.7287046,0.4671507,0.34144607,-1.2200282,0,0,0,0,1.0,0.072071694,Unai García
-0.5305003,-0.16428195,0.12564422,-0.17416297,0.20123398,-0.6884253,-0.68660027,0.61791307,-0.4371667,1.2030017,-0.06911772,0.4212771,1,2,3,1,1.0,0.15506305,Alejandro Garnacho
-0.81129515,-0.1383352,-0.034066148,-0.75268626,-0.7136221,0.89928734,0.6298223,-0.04662741,0.05269596,0.53555965,-0.115057915,0.20620552,0,0,2,0,0.9999399,0.0446021,James Garner
-0.9375638,-0.21796748,0.06854705,-0.62652546,-1.4782721,0.5482581,0.49904057,0.5413609,-0.07610756,1.5883708,0.8115231,-0.44214314,2,0,2,2,1.0,0.12376027,Yarek Gasiorowski
-0.37933898,-0.40845373,-0.21969831,-0.15649731,-0.04936715,0.06856051,0.055594746,0.20936725,-0.19215643,-0.19706991,-0.7925546,0.46276507,4,4,3,4,0.99989223,0.05393672,Federico Gatti
-0.3971828,-0.6794107,-0.2574469,0.08035674,-0.23144786,-0.4797238,0.46595103,0.07953546,0.24410589,-0.47103834,-0.94735503,0.23207898,4,4,4,4,0.9999934,0.02172979,Gavi
-0.3396811,-0.5343152,-0.19802597,0.060866937,-0.3202967,-0.40546167,0.48222715,0.15060067,0.12616779,-0.45655632,-0.8072803,0.15780553,4,4,4,4,0.99999815,0.028760258,Paulo Gazzaniga
-1.3209298,-0.36098328,-1.4578359,1.4570087,0.19387017,-2.0489233,-1.7661958,2.8128731,-0.51753074,2.0997458,1.7124978,1.065444,1,1,1,1,1.0,0.1674281,Jean-Philippe Gbamin
-1.3089063,-0.50458497,0.43822366,-1.0058844,-0.94743365,0.89595973,0.988413,-0.49689934,0.4523921,0.85794085,-0.15821004,-0.026619986,0,0,0,0,1.0,0.06942887,Mory Gbane
-0.7264205,-0.32181403,-0.8959299,0.63139385,0.0381394,-0.9443742,-0.7096048,1.2978309,-0.8812687,0.78018785,0.8792362,0.18449554,1,2,1,1,1.0,0.0698995,Yann Gboho
-0.43424314,-0.41084117,-0.2576917,0.36205366,0.3007315,-0.4118489,-0.4733194,0.46296132,-0.11931156,0.17815201,-0.6065827,0.8838817,3,3,3,3,1.0,0.045947053,David de Gea
-0.37235546,-0.24615604,0.020205595,0.3539067,0.37898052,-0.93389857,-0.6388357,0.5124309,-0.40681708,0.9230129,0.08511469,0.6030187,1,3,1,1,1.0,0.04099046,Viggo Gebel
-0.4334463,-0.13362354,-0.18888819,-0.43735176,-0.42509046,0.396003,0.50672805,0.09918079,-0.21827379,-0.2976612,-0.3878321,0.1845169,4,4,4,4,0.9051551,0.04396565,Lutsharel Geertruida
-0.62389934,-0.20989919,0.19690955,-0.16312356,-0.21727811,0.10964449,0.25958455,0.01249703,-0.051248968,0.39408952,-0.15051992,0.21685855,4,4,4,2,0.9808327,0.042426433,Dennis Geiger
-0.07763873,-0.44179928,-0.3454532,-0.07742976,-0.3739122,-0.47937387,0.5075096,0.12736116,-0.062536925,-0.6172605,-0.7288791,-0.12034528,4,4,4,4,1.0,0.027100962,Valentin Gendrey
-0.09474631,-0.3707558,-0.266023,-0.1324055,-0.16918896,-0.22673455,0.14547305,0.2517479,-0.30321312,-0.2823894,-0.7565198,0.15668502,4,4,4,4,0.99997336,0.04706705,Valentin Gendrey
-0.44297904,-0.034915697,-0.10687045,-0.10893823,-0.38819537,0.039630562,0.06374092,0.44971302,-0.3084002,0.4398626,0.093051374,0.08774917,2,2,4,2,0.99969006,0.063405946,Denis Genreau
-0.2859177,-0.27254984,-0.11297337,-0.3618613,-0.68349737,0.1339842,0.58595604,0.2757867,-0.3145193,-0.11611612,-0.28001153,-0.14674611,0,4,2,0,0.98160887,0.06038477,Tyrique George
-0.4063257,-0.7607928,-0.38415572,1.8193486,0.7567007,-1.93337,-0.4183789,0.26273257,0.20912822,0.6636879,1.0886208,0.57459784,1,1,1,1,1.0,0.14108446,Yannick Gerhardt
-1.1024027,-0.31421143,0.35260013,-0.8360405,-0.9248361,0.87176824,1.0190253,-0.3860211,0.42861593,0.81394005,-0.05339162,-0.08416617,0,0,0,0,1.0,0.07266565,Max Geschwill
-0.1448541,0.12437608,-0.39092433,-0.25105518,-0.59499896,0.45850688,0.26770517,0.47240117,-0.5596785,-0.12276759,0.20330787,0.060868524,2,4,2,2,0.9999995,0.069799684,Daniele Ghilardi
-0.5740099,-1.1556424,-0.62847286,0.2685517,-0.9435988,-1.1997705,1.05553,0.095764704,0.1646765,-0.7736518,-0.46872604,-0.52104855,4,4,4,4,1.0,0.030684674,Lautaro Gianetti
-0.52191865,-0.24189073,-0.07644335,-0.25586385,0.32662892,0.1924016,-0.14547077,0.090983205,-0.03618607,-0.046138268,-0.8106879,0.876211,4,4,4,0,0.97647804,0.11685322,Dimitris Giannoulis
-0.68301886,-0.94085616,-0.9445316,1.895714,0.99345404,-2.6440709,-1.1856338,1.4443305,-0.97543997,1.2314489,1.581913,0.38583797,1,1,1,1,1.0,0.35247952,Morgan Gibbs-White
-0.735251,-0.29759774,0.13101909,-0.62127733,-0.40533534,0.4935612,0.67451745,-0.31639817,0.103855655,0.0051913187,-0.4351312,0.00953763,0,0,4,0,0.9942563,0.026873019,Samuel Gigot
-1.1982533,-0.3017948,-1.1160345,1.4062905,-0.14039908,-1.4656472,-0.9286877,2.3311558,-0.073936135,1.7396141,1.2666799,0.8819808,1,1,1,1,1.0,0.19594362,Armin Gigovic
-0.29983035,0.074014015,-0.032035656,-0.28702807,-0.644382,0.45738494,0.47741738,0.27665284,-0.1463527,0.35585344,0.1555267,-0.106835574,2,0,2,2,0.9206012,0.06220944,Bryan Gil
-0.7742403,-0.7428864,0.14655906,-0.584767,-1.5147604,-0.46450543,1.2944064,-0.25594786,0.0912541,0.17910635,0.509081,-1.443332,0,0,0,0,1.0,0.040123098,Mario Gila
-0.36855844,0.0739299,-0.8735677,0.6593716,0.1576149,-0.16597128,-0.4848116,0.72356004,-0.179341,-0.31141448,-0.24643025,0.7529367,3,3,3,3,0.99907154,0.07073231,Billy Gilmour
-0.048945323,-0.10397215,-0.35826528,-0.43457323,0.118262246,0.15478854,-0.07593909,0.08827807,-0.43589938,-0.3301282,-0.6771141,0.17212206,4,4,4,4,1.0,0.04273127,Billy Gilmour
-0.113105334,0.17429882,0.34783328,-0.3873642,-0.9041092,0.30764943,0.94829994,0.12349739,0.07401414,0.16479358,0.27134916,-0.5964089,0,0,2,0,0.9999852,0.07030115,Benedikt Gimber
-0.19109672,-0.1262207,-0.27150425,-0.26634312,-0.11061348,0.13632931,-0.20692989,0.3862024,-0.51653665,-0.034040123,-0.49584866,0.26059875,4,4,4,4,0.9687283,0.06184136,Santiago Giménez
-0.486121,0.09313429,-0.027124546,-0.2237963,-0.89782155,-0.006714821,-0.050537657,0.82917297,-0.37597707,1.1917422,1.0287814,-0.3826419,2,2,2,2,1.0,0.13748924,Gvidas Gineitis
-0.42487094,-0.0907969,-0.19152272,-0.04992281,-0.20727374,0.13083167,0.09246415,0.3192213,-0.313666,-0.00045172498,-0.18300784,0.20972984,4,4,4,4,0.97410095,0.06792674,Matthias Ginter
-0.50840604,-0.36343575,-0.025039993,0.8336176,0.60394245,-1.2472786,-0.75112873,0.54103255,-0.11970104,0.9668658,0.43522546,0.91216755,1,3,1,1,1.0,0.15453103,Jamie Gittens
0.18577196,-0.40822703,-1.0432566,0.78902584,0.29889953,-0.98028594,-0.09571482,0.014967859,0.10777806,-0.6478743,-0.78601646,0.48150375,3,3,3,3,1.0,0.020722045,Serge Gnabry
-0.39726603,-0.21307805,-0.32847172,0.08369194,0.1048232,-0.07299754,0.13839759,0.11451283,0.13183118,-0.45573962,-0.71044695,0.45174843,4,4,3,4,0.99943554,0.03466824,Ben Godfrey
-0.81526726,-0.23256326,0.26861688,0.09720705,-0.093263924,-0.8724763,-0.4809382,0.7194362,-0.042430133,1.7926599,0.44382897,0.24251719,1,2,1,1,0.9998905,0.090094134,Ben Godfrey
-0.9209371,-0.1927657,-1.206992,1.3899816,-0.09409787,-1.2666913,-0.94090563,2.120943,-0.15435234,1.2200904,1.021505,0.89884496,1,1,1,1,1.0,0.17194898,Martial Godo
-0.18746017,0.42773157,-0.55287653,-0.53510803,-0.61119944,0.7842422,0.015207611,0.47500965,-0.6261829,0.026207648,0.49624655,0.104248695,2,2,2,2,1.0,0.027616605,Saba Goglichidze
-1.1091148,-0.40833762,0.54162,-0.5561839,-0.38755172,0.49880767,0.5068981,-0.60377073,0.49393564,0.9254454,0.009976611,0.12144211,0,0,0,0,1.0,0.06689772,Edoardo Goldaniga
-0.31681883,-0.040890165,0.14744058,-0.330819,-0.08436017,0.25495195,0.39785603,0.024463832,-0.049121395,-0.20595343,-0.5513199,0.12077678,4,4,4,4,0.9924649,0.04472152,Michael Golding
-0.57794297,-0.7691361,-0.18995968,0.2532181,-0.36150926,-0.99616796,0.77130926,-0.25461286,0.67897016,-0.5761021,-0.50984603,-0.24940002,4,4,4,4,1.0,0.018485794,Pierluigi Gollini
-0.39261538,-0.2632098,0.039325558,-0.23559557,-0.60095364,0.04200785,0.66076595,0.17878234,-0.121633604,-0.16593505,-0.31663182,-0.11274652,4,4,2,4,0.8236978,0.027862439,Aleksandr Golovin
-0.28824288,-0.77970135,-0.7570573,1.5403659,0.3769019,-1.8169812,-0.18564638,0.4817081,0.18222909,-0.18404815,0.089316905,0.5823508,3,3,3,3,1.0,0.021093603,André Gomes
-0.55983365,-0.44007286,0.26652005,-0.24816872,-0.54479325,-0.32772917,0.72403616,-0.24277806,0.3073448,-0.09412417,-0.16551605,-0.6036823,0,0,0,0,0.99998754,0.08673461,Angel Gomes
-0.07355812,-0.36605445,-0.36164364,-0.020576283,0.19406362,-0.17697051,-0.254336,0.2350899,-0.39721715,-0.103772536,-0.8586055,0.3988773,3,4,3,3,0.882162,0.05882427,João Gomes
-0.7460575,-0.077376366,0.8900047,-0.915378,-1.0082495,0.19024687,1.2763861,-0.954958,0.88989705,0.6215542,0.45950088,-1.4903154,0,0,0,0,1.0,0.056715768,Rodrigo Gomes
-0.36813074,-0.17789412,-0.014780611,-0.27798724,-0.36204508,0.19981296,0.38257214,0.20987435,-0.20125514,-0.15500689,-0.42066744,0.09805677,4,4,4,4,0.9981554,0.03139133,Toti Gomes
-0.29143557,0.05402776,-0.11868214,-0.13770638,-0.6691805,0.13303198,0.20494854,0.5142755,-0.4128238,0.5063238,0.5489925,-0.2258609,2,2,2,2,0.9999857,0.068295546,Carlos Gómez
-0.41301054,-0.46259332,-0.3630384,-0.02728355,-0.09388037,-0.27205908,0.46355104,-0.033687092,0.28766996,-0.6535978,-0.883777,0.21345663,4,4,4,4,0.99999815,0.014065092,Dani Gómez
-0.5253771,-0.32288823,0.050655924,-0.5262125,-0.50457686,0.38231325,0.45209733,0.07277705,-0.21735992,0.10651748,-0.4616848,0.08609284,4,4,2,4,0.9564616,0.053944875,Diego Gómez
-0.8907994,-0.20635577,0.13887693,-0.58156675,0.45321852,0.687834,0.5852942,-0.59265935,0.4634893,-0.15230593,-0.8715657,0.9860225,4,4,4,0,1.0,0.053748716,Joe Gomez
-0.64739007,-0.33078697,-0.048407353,-0.21115504,0.15039776,0.16953604,0.36384585,-0.19852552,0.24451326,-0.33197653,-0.73774886,0.51560575,4,4,4,4,0.9962202,0.02813245,Moi Gómez
-0.374062,-0.45141473,-0.46497065,0.9733074,0.4071553,-0.92526644,-0.41600686,0.4293903,0.10911916,-0.0065918006,-0.20988022,0.8201453,3,3,3,3,0.9998865,0.052033164,Sergi Gómez
-0.018538386,-0.1666353,-0.24211413,-0.1021788,-0.22239493,-0.20801456,0.29767093,0.22265548,-0.23158202,-0.39577472,-0.53247356,-0.03050892,4,4,4,4,1.0,0.030645639,Sergio Gómez
-0.38308772,-0.61690414,-0.7124503,1.113898,0.31260386,-1.2352637,-0.25649434,0.38183644,0.33766574,-0.37228835,-0.41797104,0.77654076,3,3,3,3,1.0,0.032618944,Unai Gómez
-0.1955986,-0.49482358,-0.46066058,0.18120793,-0.115695044,-0.79120886,0.5706338,-0.11637028,0.4277227,-0.7882675,-0.8371259,-0.04141342,4,4,4,4,1.0,0.02364631,Tidiam Gomis
-0.5316063,-0.09847698,-0.6277986,0.43646884,0.00069855526,-0.6918561,-0.6891232,1.0793982,-0.4374498,0.7817086,0.1338081,0.5965046,1,2,1,1,0.9990954,0.08731803,Fabio González
-1.0312146,-0.7918578,-0.06948326,-0.5374332,-1.9627924,-0.03320743,1.3398494,0.2530537,-0.24443933,0.47786754,0.5255039,-1.0308931,0,0,0,0,1.0,0.043581024,Nicolás González
-0.5658928,-0.79603964,-0.3105818,0.033142433,-0.6021476,-0.5342598,0.75826603,-0.01796846,0.21908863,-0.54022056,-0.6642983,-0.120172724,4,4,4,4,1.0,0.019357366,Nicolás González
-0.72810686,-0.22512992,0.15458491,-0.60742784,-0.21017723,0.6004461,0.6609856,-0.34006968,0.13718782,0.09389816,-0.5000981,0.19066319,4,4,4,0,0.9998965,0.040032253,Peter González
-0.30384195,-0.17621647,0.14220738,-0.15398805,0.21323057,-0.2798596,-0.28626612,0.015184484,-0.36531064,0.5535656,-0.17121163,0.08443033,2,4,3,2,0.9691208,0.119364604,Urko González
-0.54235995,-0.35594398,0.00020807981,-0.1254233,0.08411308,-0.02269943,0.26892015,-0.06568416,0.124571726,-0.23398915,-0.6424397,0.32493052,4,4,4,4,0.99890196,0.046714745,Urko González
0.058952883,-0.25096735,-0.4771856,-0.48655164,-0.20724912,0.07162295,0.011986107,0.20528693,-0.681456,-0.27818474,-0.55827963,-0.040760837,4,4,4,4,0.9999957,0.08409144,Anthony Gordon
-0.5994459,-1.3668363,-0.73663324,0.49992418,-0.70031965,-1.3561658,0.94650227,0.08350615,0.4044417,-0.82488173,-0.91960657,-0.1790359,4,3,4,4,1.0,0.035309773,Leon Goretzka
-0.2353265,-0.4006037,-0.635852,0.7221957,0.4135067,-0.82193637,-0.13276611,-0.013686553,0.26695472,-0.43919045,-0.5077337,0.5816499,3,3,3,3,1.0,0.024655579,Mathieu Gorgelin
-0.7572577,-0.73017466,-0.16327447,-0.11143793,-0.24459453,-0.25583845,0.6750521,-0.1652765,0.47449833,-0.5591132,-0.93031263,0.29022998,4,4,4,4,1.0,0.020102283,Andoni Gorosabel
-0.084257886,-0.3361216,-0.41261017,-0.49259984,-0.45435372,0.11239557,-0.014799926,0.39166528,-0.774063,0.07548995,-0.4615349,-0.009371668,4,4,4,4,0.9985481,0.051037163,Robin Gosens
-0.76301926,0.1136774,0.39637998,-0.8618587,0.22245027,0.9438882,0.7149476,-0.952802,0.6232005,0.16820613,-0.5027213,0.058643978,0,0,0,0,1.0,0.09775254,Robin Gosens
-0.77258116,-1.3864172,-0.56351584,0.100199096,-1.1190584,-1.239622,1.2858843,-0.23372957,0.45053923,-0.8085167,-0.46354592,-0.7151427,4,4,4,4,1.0,0.052056473,Mario Götze
-1.0264746,-0.34931964,0.41625342,-0.7853936,-0.430901,0.5331351,0.8967246,-0.7901426,0.6076762,0.09469135,-0.33184084,-0.35486048,0,0,0,0,1.0,0.039538313,Amine Gouiri
-0.4798262,-0.2713777,-0.14032173,-0.1670189,0.015369318,-0.14800435,0.50608104,-0.24196509,0.37412703,-0.52077043,-0.6178943,0.039870195,4,4,4,4,0.99989605,0.010268233,Amine Gouiri
-0.41351593,-0.14671066,-0.10393647,0.02372986,0.13384724,-0.009898797,0.032199405,0.128113,-0.046983153,-0.22293258,-0.5026335,0.34254298,4,4,4,4,0.8887715,0.03183023,Lucas Gourna-Douath
-0.255502,-0.13622229,-0.0001270324,-0.2846189,0.16601384,-0.08712953,-0.37745506,0.24392834,-0.4731785,0.3868606,-0.4480971,0.28508794,2,4,3,2,0.9999675,0.070922725,Jeffrey Gouweleeuw
-0.7236306,-0.59949213,0.35377717,-0.6883709,-1.3161019,-0.2219193,1.2466191,-0.38092273,0.2496099,0.1370669,0.13694215,-1.1341128,0,0,0,0,1.0,0.049735416,Kamil Grabara
-0.22367196,0.2129412,0.06263474,-0.7260523,-0.6807025,0.63776344,0.7136794,-0.094636045,-0.06793014,0.13603228,0.14227492,-0.42774618,0,0,2,0,0.9999395,0.054696225,Jonathan Gradit
-0.43550318,-0.45402592,-0.12413836,0.8095036,0.49346104,-1.0834056,-0.65890735,0.6287121,-0.14840275,0.67837465,0.025044724,0.9697066,1,3,1,1,0.99999994,0.0971228,José Gragera
-0.7183515,-0.4440457,-0.58358896,1.0792344,0.8483331,-2.070006,-1.7710737,1.5015947,-0.8025521,1.739747,1.1043259,1.249424,1,1,1,1,1.0,0.29771677,Samuel Grandsir
-1.3637199,-0.5567697,0.40621546,-0.7895258,-0.87155104,0.7749696,0.83316094,-0.28872737,0.3896333,1.0887065,-0.07731182,0.3911642,0,0,0,0,1.0,0.0731546,Alberto Grassi
-0.24769533,0.4270482,-0.6582875,-0.8070363,-0.726324,0.49649274,-0.5806626,0.83071035,-0.9555018,0.60773355,0.92831457,-0.050383717,2,2,2,2,1.0,0.16733831,Ryan Gravenberch
0.15147252,-0.30521762,-0.657196,0.57044977,-0.03728376,-0.8683687,0.09430654,0.25364643,-0.35303235,-0.41067022,-0.24231759,0.12348499,3,3,3,3,1.0,0.047724266,Archie Gray
-0.296273,-0.37274796,-0.3191386,-0.22213833,-0.29201484,0.05241804,0.17732579,0.25022534,-0.3620667,-0.24322595,-0.6107757,0.21047965,4,4,4,4,0.99999815,0.091963515,Jack Grealish
-0.9013433,-0.41340324,-0.1437856,-0.4308011,-0.696059,0.46563625,0.3425456,0.29809833,-0.17614688,0.54034793,-0.14836389,0.39119112,2,4,2,2,0.52065134,0.060400736,Jacob Greaves
-0.83066064,-0.767658,-0.13504913,-0.18577461,-0.2253065,-0.21610454,0.64166915,-0.44968215,0.49690306,-0.34371066,-0.6193144,-0.060431898,4,4,4,4,0.99982554,0.026612524,Mason Greenwood
-0.6023756,-0.4930802,-0.14716688,-0.04149781,-0.054448444,-0.0860849,0.3772244,-0.010309041,0.25796896,-0.40994322,-0.82387626,0.4583015,4,4,4,4,1.0,0.021774624,Michael Gregoritsch
-0.25971314,-0.07490949,0.1411279,-0.10038079,-0.27627137,-0.031296797,0.4918201,0.11624342,0.020971805,-0.12058446,-0.254472,-0.10193151,0,4,2,0,0.9971925,0.049930636,Dominik Greif
-0.9526703,-0.2352301,-1.5253274,1.1676112,-0.14084218,-0.9592197,-1.1012535,2.1808865,-0.64041793,0.94990826,0.8729389,0.7596533,1,1,1,1,1.0,0.0984097,Antoine Griezmann
-0.70496404,-0.15302098,0.07825795,-0.48677975,-0.933996,0.5780914,0.5944877,0.1668655,-0.04220113,0.7691773,0.2700818,-0.15869246,2,0,2,2,0.6760927,0.06693201,Vincenzo Grifo
-2.0515456,-0.26141343,0.39630747,-1.5713933,-1.105267,1.501434,0.6920521,-0.44971868,1.0656514,1.9609262,0.29498452,0.8756105,0,0,0,0,1.0,0.13041094,Florian Grillitsch
-0.6910881,-0.82374144,-0.42630005,1.91125,0.77467144,-2.7803118,-0.9444733,1.3814546,-0.4413793,1.8182482,1.8667393,0.4782556,1,1,1,1,1.0,0.13693248,Florian Grillitsch
-0.7040246,-0.041699827,0.36612225,-0.50905395,-0.29749444,0.6236046,0.6230371,-0.42882082,0.40588665,0.5729383,-0.082870536,0.07146357,0,0,0,0,1.0,0.075504355,Álex Grimaldo
-0.25023046,-0.3828693,-0.5446348,1.0317079,0.85387576,-0.9700547,-0.45590067,-0.1661498,0.40308595,-0.0908883,-0.07840578,1.0764334,3,3,3,3,1.0,0.09037085,Pascal Groß
-0.6357006,-0.44834027,-0.120625444,0.084009506,-0.4365949,-0.12845005,0.3700709,0.17716837,-0.041631028,0.032852538,-0.18342826,-0.039693795,4,4,4,4,0.99630225,0.08568533,Brajan Gruda
-0.05896981,-0.44372636,-0.64223605,0.09849742,-0.44985664,-0.59377086,0.4753575,0.34588027,-0.2358493,-0.7319434,-0.6148707,-0.034348577,4,4,4,4,1.0,0.051655598,Marco Grüll
-0.4934609,0.02770614,0.40805283,-0.44220543,-0.2127785,0.2855749,0.64311683,-0.3531264,0.3313225,-0.10207452,-0.31441396,-0.21995753,0,0,0,0,0.999958,0.19498494,Albert Grønbaek
-0.6907463,-0.39437032,0.23824996,-0.5748683,-0.54612017,0.16065194,0.72659075,-0.393978,0.19713365,-0.005663961,-0.2528643,-0.4251287,0,0,0,0,0.99932075,0.04087401,Albert Grønbaek
-0.19740987,-0.10167819,-0.035259448,-0.2234887,-0.2854578,-0.048672557,0.5490412,0.12815781,-0.036758184,-0.4526558,-0.49049318,-0.015705086,4,4,4,4,0.95964575,0.041140385,Vicente Guaita
-0.21210097,-0.41815218,-0.52868813,0.9054409,0.25146428,-0.9571816,-0.23397762,0.3827531,0.03291008,-0.21439528,-0.35620746,0.61786306,3,3,3,3,1.0,0.029940218,Sergi Guardiola
-0.39635786,-1.2379538,-0.8398926,0.49949092,-0.6835299,-1.5393411,0.9327792,0.062277116,0.22860666,-0.83854795,-0.5721663,-0.3779045,4,3,4,4,1.0,0.015745118,Nemanja Gudelj
-0.46454984,-0.5076652,-0.16384706,0.004121378,-0.2735513,-0.30441576,0.5025773,0.091263875,0.19932021,-0.4835924,-0.78816414,0.21545812,4,4,4,4,0.99999905,0.021562867,Gabriel Gudmundsson
-0.46168724,-0.099887826,0.15342483,-0.7693955,-0.98689795,0.56683993,0.849975,-0.00770057,-0.051767603,0.3156153,0.006026298,-0.48317778,0,0,0,0,0.9999986,0.1569057,Gonçalo Guedes
-0.41918415,-0.3764241,-0.68570155,0.6043151,0.7031894,-0.5911475,-0.27991486,-0.1554206,0.36744785,-0.39309466,-0.4970211,0.90918416,3,3,3,3,1.0,0.044276513,Axel Gueguin
-0.48399985,-0.28703535,0.08720645,0.14811194,-0.5048041,-0.24058732,0.40011725,0.18959633,-0.17934318,0.3425992,0.21494564,-0.26706412,2,4,2,2,0.9943796,0.054022305,Marc Guéhi
-0.71419823,-0.9105448,-0.39919817,2.0770917,0.9197856,-2.7668338,-0.89479756,1.2086794,-0.26737761,1.6391699,1.7685584,0.6713645,1,1,1,1,1.0,0.09015711,Mattéo Guendouzi
-0.7840523,-0.3028152,-0.04377546,-0.67822874,-0.6963985,0.6750452,0.50843877,0.04564521,-0.09290707,0.49783295,-0.22606696,0.24365696,0,0,2,0,0.982852,0.04463496,Javier Guerra
-0.8204699,-0.10831085,0.6476778,-0.75218153,-0.5927667,0.17749648,0.94121003,-0.8812538,0.8157156,0.34390926,0.16864967,-1.0311208,0,0,0,0,1.0,0.08822464,Raphaël Guerreiro
-0.2894184,-0.04641767,-0.26532075,0.12042329,0.1723458,-0.0066194683,-0.18584283,0.23518914,-0.18033563,-0.19524708,-0.45183244,0.47179607,4,4,4,3,0.9817709,0.07470429,Evann Guessand
-0.5678709,-0.28850433,-0.24316928,-0.16112159,0.2273743,0.04352969,0.39450926,-0.26717076,0.3716851,-0.51245415,-0.7734865,0.36572087,4,4,4,4,0.9999495,0.018174151,Ander Guevara
-0.25824702,0.26352358,0.2634528,-0.36907405,-0.4119142,0.6036887,0.56498295,-0.05758179,0.18142419,0.40493232,0.092357814,-0.15280758,0,0,2,0,0.9704268,0.072372526,Pape Gueye
