Player,Cluster,tSNE_1,tSNE_2
Soumaïla Coulibaly,0,-16.29617,-12.425073
Tanguy Coulibaly,0,-15.548579,-6.6991224
Woyo Coulibaly,0,-21.645031,-14.74878
Woyo Coulibaly,0,-42.385494,20.700579
Marius Courcoul,1,23.836805,-27.028355
Thibaut Courtois,2,42.823685,-10.983657
Yan Couto,0,-37.912674,4.732669
Nicolas Cozza,0,11.4313345,2.297547
Aaron Cresswell,1,29.13189,-4.1812415
Charlie Cresswell,1,-19.738173,-23.751482
Bryan Cristante,0,-7.628462,7.5084453
Domen Črnigoj,1,-18.301342,-32.376892
Juan Cruz Armada,0,8.733826,38.90524
Juan Cruz,0,-0.49606866,5.492083
Juan Cuadrado,1,-32.978752,-27.501017
Pau Cubarsí,2,37.32638,0.4649309
Cucho,2,35.518234,7.264496
Marc Cucurella,1,-18.05793,-30.95255
Jorge Cuenca,1,-23.98415,-20.417387
Matheus Cunha,1,20.118078,3.4961925
Patrick Cutrone,0,-10.715233,10.664816
Tomáš Čvančara,0,-14.074844,19.918884
Wylan Cyprien,1,18.741772,-15.931436
Danilo D'Ambrosio,0,-4.6227455,19.264074
Lucas Da Cunha,1,-25.0961,-35.05195
Samuel Dahl,0,3.7531974,35.95378
Finn Dahmen,0,-16.272518,20.714949
Thomas Dähne,0,-36.736423,6.6765
Mahmoud Dahoud,0,-18.038532,17.495766
Patson Daka,0,-38.959846,7.3046875
Ameen Al-Dakhil,1,29.081232,-28.385365
Thijs Dallinga,0,-5.7109537,32.804157
Diogo Dalot,0,-39.757614,18.217133
Mikkel Damsgaard,0,15.143794,7.485272
Maat Daniel Caprini,0,-3.4335017,27.20481
Flavius Daniliuc,0,-13.319355,-5.730973
Danilo,2,44.5067,-5.510041
Danilo,0,7.4435205,-2.9116116
Arnaut Danjuma,1,-9.314249,-6.457401
Arnaut Danjuma,1,16.188885,-21.13957
Jayden Danns,1,17.894829,-0.14980832
Kévin Danois,2,43.986427,10.677201
Kevin Danso,0,10.0091095,35.44864
Kevin Danso,1,-26.5252,-37.11983
Dante,1,-20.636156,-20.462402
Pape Daouda Diongue,0,-34.803,12.918508
Mohamed Daramy,0,-9.643153,-11.675812
Bence Dárdai,1,19.893694,-18.78496
Sergi Darder,0,-44.659874,3.6913667
Matteo Darmian,0,15.342333,18.045979
Lukas Daschner,0,-32.09728,-19.819778
Juan David Cabal,2,52.26913,-1.1947811
Jonathan David,0,-5.5548244,38.710297
Alphonso Davies,2,43.809494,-10.891827
Ben Davies,2,45.356167,-11.914864
Keinan Davis,0,-22.648624,18.858492
Leif Davis,0,-26.002945,14.701498
Zuriko Davitashvili,2,41.414097,-7.1855845
Paweł Dawidowicz,1,33.40187,-16.288588
Craig Dawson,0,6.980446,21.680735
Kevin De Bruyne,0,13.826636,34.460682
Bobby De Cordova-Reid,0,0.81605977,22.310858
Charles De Ketelaere,1,-30.619019,-20.758356
Rodrigo De Paul,1,8.236807,-17.692019
Théo De Percin,0,14.776489,15.528005
Mattia De Sciglio,1,-30.98968,-34.877853
Lorenzo De Silvestri,1,29.381405,-18.109644
Thibault De Smet,1,15.133853,-13.877985
Koni De Winter,1,20.630178,2.7901423
Amar Dedić,2,46.835213,1.8516344
Alessandro Deiola,0,-7.204711,-2.7531726
Romain Del Castillo,1,15.250017,-9.330535
Enrico Del Prato,2,37.50261,15.045854
Thomas Delaine,1,10.373307,-30.212883
Liam Delap,2,34.139095,-20.163921
Fisayo Dele-Bashiru,2,55.75277,9.1770315
Andy Delort,2,32.01633,6.6566734
Olivier Deman,0,-16.621872,21.38268
Ali Dembélé,1,27.844582,-11.7834
Ousmane Dembélé,1,1.6099093,-17.505537
Ermedin Demirović,0,12.675654,2.916113
Sepp van den Berg,2,44.624653,18.28726
Rémy Descamps,1,7.7538304,-18.766098
Arthur Desmas,1,27.545202,-21.43167
Justin Devenny,0,15.297115,32.45775
Kiernan Dewsbury-Hall,1,20.300903,-15.566108
Michele Di Gregorio,1,13.361517,-7.0318527
Giovanni Di Lorenzo,0,-1.844591,27.990532
Boulaye Dia,2,56.024788,9.9630575
Mouctar Diakhaby,0,-11.8881855,-7.7516875
Mamadou Diakhon,2,32.906464,4.228723
Bafodé Diakité,0,5.7787356,32.922653
Oumar Diakité,0,-17.784546,0.028769987
Amad Diallo,1,-7.5229363,-11.781367
Assane Diao,0,-14.896915,-7.3538694
Assane Diao,0,-7.1737704,26.287838
Habib Diarra,2,32.676876,-19.546803
Moussa Diarra,1,23.166592,-16.378475
Rúben Dias,0,-45.9785,-24.06824
Krépin Diatta,1,15.7778845,-28.768536
Kandet Diawara,0,-15.424282,-9.283181
Mahamadou Diawara,0,7.843322,21.39619
Mahamadou Diawara,0,16.036898,39.058743
Brahim Díaz,1,26.586079,-2.6743472
Daniel Díaz,0,5.972447,31.925344
Luis Díaz,1,-35.796608,-27.542585
Pedro Díaz,1,-6.186036,-9.427807
Tyler Dibling,2,47.191463,14.285161
Diego,1,-20.028568,-37.599083
Justin Diehl,0,-37.441746,18.887257
Bamba Dieng,1,6.7186394,-10.737732
Eric Dier,0,-25.517729,-7.3288994
Lucas Digne,0,-24.470118,3.5298982
Kembo Diliwidi,2,41.29803,-8.973704
Federico Dimarco,1,-9.602946,-18.855383
Stole Dimitrievski,0,-43.690804,6.4760065
Junior Dina Ebimbe,0,-36.236195,-1.4589415
Eren Dinkçi,1,27.227654,-21.498766
Sinaly Diomande,0,3.7894852,6.547654
Yan Diomandé,0,-47.409283,-24.570147
Lois Diony,1,15.889306,-11.027355
Issa Diop,0,-44.01953,20.742727
Sérigné Diop,2,45.61457,-6.7994113
Sofiane Diop,0,-30.365255,-15.371691
Andy Diouf,1,13.1670685,-32.201126
Yehvann Diouf,0,-20.698858,24.719015
Assane Dioussé,1,15.440093,-19.071379
Axel Disasi,0,10.772074,1.7374003
Axel Disasi,0,-4.252394,31.05833
Roman Dixon,2,40.886497,14.110124
Álvaro djaló,1,12.354947,-25.53998
Djené,0,-46.45282,-21.148235
Nasser Djiga,0,21.828497,14.171402
Berat Djimsiti,2,38.41738,15.025683
Marko Dmitrović,2,41.762756,3.1249006
Ritsu Doan,0,-13.310464,-8.601751
Dodô,0,-7.1110816,3.6842072
Danilho Doekhi,0,11.073101,9.676379
Matt Doherty,2,32.384876,2.6495621
Jeremy Doku,0,17.22133,14.880746
Marc Domenech,2,35.588818,-2.986437
Álex Domínguez,1,4.3629966,-14.574527
Benjamín Domínguez,1,-25.815073,-30.813284
Carlos Dominguez,0,-34.544315,-3.3051217
Israel Domínguez,1,29.33527,-3.9257765
Nicolás Domínguez,0,-14.967501,23.7796
Sergi Dominguez,1,28.684935,-16.597698
Gianluigi Donnarumma,0,-27.836485,3.3369122
Patrick Dorgu,0,12.344683,36.954273
Patrick Dorgu,0,-12.426201,6.2943063
Alfie Dorrington,1,-19.20435,-21.703016
Niklas Dorsch,1,15.748245,-31.140636
Niklas Dorsch,2,47.37103,13.831751
Alberto Dossena,0,-38.169662,-3.8459687
Abdoulaye Doucouré,0,6.0561075,32.454845
Cheick Doucouré,0,3.6503289,30.821548
Sékou Doucoure,0,3.2842755,32.496784
Désiré Doué,0,-13.179413,16.818165
Guela Doué,0,-21.661028,2.392347
Douglas,1,19.629908,-24.10813
Ismaël Doukouré,2,56.098415,7.1913223
Issa Doumbia,2,37.492973,0.048706427
Kamory Doumbia,2,45.0761,-13.336365
Amidou Doumbouya,0,-14.0393305,1.135412
Anastasios Douvikas,1,-22.917425,-31.754002
Anastasios Douvikas,1,-27.264803,-29.074041
Artem Dovbyk,2,42.097706,-6.7832985
Flynn Downes,0,-32.1385,-15.743043
Tommy Doyle,2,47.555473,-7.8954706
Radu Drăgușin,1,-31.064257,-19.72936
Patrick Drewes,2,50.457756,10.477991
Tim Drexler,0,-31.518967,-4.014665
Domingos Duarte,2,22.043245,-10.54721
Martin Dúbravka,1,-7.220472,-9.101928
Marvin Ducksch,0,-6.0846953,6.612945
Ondrej Duda,0,-39.869705,13.166244
Duk,1,-3.0756168,-17.581696
Denzel Dumfries,0,7.433714,22.898233
Alfred Duncan,1,2.3451495,-11.868745
Lewis Dunk,0,-37.39489,-10.077358
Jáder Durán,0,-36.84613,-1.3135887
Pablo Durán,0,-18.745876,22.922138
Julien Duranville,0,-13.210057,21.8542
Hugo Duro,0,-27.555328,-15.603306
Jean-Kevin Duverne,0,7.67565,35.29876
Paulo Dybala,0,-42.953274,4.1968913
Stefan Džodić,0,7.419385,6.804292
Adam Dźwigała,2,49.35845,11.216594
Aron Dønnum,2,44.70923,2.3870413
Enzo Ebosse,0,-29.554073,15.531982
Tyronne Ebuehi,1,15.736598,-10.458324
Claudio Echeverri,1,26.411892,-1.7581751
Ederson,0,-1.6032746,15.612843
Éderson,0,-40.03769,7.9667525
Noah Edjouma,0,-14.257296,-6.553973
George Edmundson,2,48.110443,8.399741
Odsonne Édouard,1,1.3350811,-21.831375
Odsonne Édouard,1,22.09425,3.4704974
Samuel Edozie,0,2.7078474,-4.1880636
Ronnie Edwards,0,6.869103,-3.8249447
Johannes Eggestein,0,-37.57348,15.185292
Maximilian Eggestein,2,43.71597,16.27979
Kingsley Ehizibue,0,1.4275221,15.651176
Chidera Ejuke,0,-2.5356033,39.16284
Jeff Ekhator,0,1.2176626,36.5632
Hugo Ekitike,0,-41.82804,7.208844
Jurgen Ekkelenkamp,1,-32.649143,-36.22151
Jacques Ekomie,0,-34.44279,-21.044386
Emmanuel Ekong,2,46.485493,9.146355
Caleb Ekuban,2,47.733055,-4.897018
Pierre Ekwah Elimby,0,-1.8898476,13.346705
Anthony Elanga,0,-7.5258045,21.004868
Meschak Elia,0,-19.814114,-4.44688
Mikael Ellertsson,1,13.004529,-27.712202
Harvey Elliott,0,-33.908665,14.045089
Elif Elmas,0,-47.320026,-25.5171
Elif Elmas,0,-15.352041,21.932795
Aritz Elustondo,0,-2.4010558,3.7730238
Nico Elvedi,0,-6.371187,26.280767
Adri Embarba,2,54.77146,10.34242
Breel Embolo,1,-22.547192,-24.327461
Emanuel Emegha,0,-5.133897,0.98299074
Emerson,0,-13.488892,3.7496595
Yunus Emre Konak,0,-12.008959,-11.371884
Julio Enciso,0,-23.334948,15.161645
Julio Enciso,1,5.69278,-19.484594
Wataru Endo,0,-47.290497,-22.907196
Endrick,0,1.9192615,12.229049
Yannik Engelhardt,0,2.4912314,-4.8002286
Arne Engels,2,55.541725,7.1639194
Christian Eriksen,2,44.11806,-13.639794
Martin Erlic,0,1.6916857,24.14642
Patrick Erras,1,8.7990885,-10.435226
Alfonso Espino,0,-5.986466,39.29859
Sebastiano Esposito,1,6.9117007,-23.218704
Romain Esse,0,-6.1408505,22.7881
Samuel Essende,0,-18.093475,24.19941
Dario Essugo,2,57.005566,9.974603
Estanis,0,-42.077457,21.47069
Nahuel Estévez,1,10.720541,-18.000134
Pervis Estupiñán,1,-23.167719,-21.336868
Etienne Eto'o,0,-15.541923,-2.3942354
Karl Etta,0,-41.498802,20.004911
Evanilson,0,-27.67673,4.97274
Jake Evans,1,-33.860413,-30.748201
Jonny Evans,0,-31.61785,17.296467
Edu Expósito,1,24.512724,-26.521322
Eberechi Eze,1,25.765684,-12.448681
Abde Ezzalzouli,0,1.306533,21.92988
Giovanni Fabbian,1,2.0686502,-29.372349
Łukasz Fabiański,0,-41.609623,22.642885
Alieu Fadera,0,-46.709957,-23.296526
Wout Faes,0,-34.444042,-18.972885
Nicolò Fagioli,2,48.387714,15.165371
Nicolò Fagioli,1,-30.892101,-32.738674
Romain Faivre,2,36.031063,-17.954159
Wladimiro Falcone,2,42.10475,17.00423
Davide Faraoni,1,-35.2715,-32.550873
Abdul Fatawu Issahaku,0,-40.40542,0.75838983
Ansu Fati,2,52.305225,8.309313
Khalil Fayad,0,-34.03261,-22.71058
Jacopo Fazzini,2,47.086334,2.2381673
Nabil Fekir,2,24.818993,-0.87942135
Mattia Felici,0,-8.961349,-3.5862508
Luiz Felipe,1,-23.897493,-22.202396
João Félix,0,-21.741049,16.206482
João Félix,0,8.030772,8.700893
Frank Feller,1,-25.546087,-36.181347
Kiko Femenía,0,5.5724916,39.33112
Evan Ferguson,1,-1.9361209,-4.2084928
Evan Ferguson,1,-4.030608,-17.882294
Lewis Ferguson,0,14.819858,36.116306
Zinedine Ferhat,0,-44.537296,-23.338215
Bruno Fernandes,0,-5.5380163,37.48893
Edimilson Fernandes,1,-25.312422,-24.846024
Mateus Fernandes,1,-24.325304,-27.773914
Aitor Fernández,0,-8.116004,-2.3427832
Álvaro Fernández,0,-28.688435,5.859416
Enzo Fernández,1,17.180166,-7.1915574
Pelayo Fernandez,0,-23.775135,-19.837664
Roberto Férnandez,1,18.847466,2.6478946
Valery Fernández,0,-41.02065,9.695289
Matias Fernandez-Pardo,0,-4.9742284,25.693542
André Ferreira,0,7.5711603,27.231344
Jordan Ferri,0,-20.23657,4.8321414
Daniel Fila,1,-21.806726,-28.683826
Karol Fila,1,19.930466,-19.601051
Kilian Fischer,0,-35.14718,9.566278
Mark Flekken,1,29.697285,-13.795757
Alessandro Florenzi,0,8.786725,40.117554
Mateo Flores,1,6.0195317,-27.717478
Phil Foden,2,49.144188,2.930223
Malick Fofana,0,-4.400462,7.003472
Rayan Fofana,0,-7.0733986,5.8283186
Seko Fofana,1,-28.139708,-25.444595
Wesley Fofana,1,16.849323,-19.41325
Yahia Fofana,0,-34.985794,-16.779747
Youssouf Fofana,2,49.88072,10.257906
Jonas Föhrenbach,1,-5.749758,-21.025766
Michael Folorunsho,2,36.958103,-3.8891473
Michael Folorunsho,2,39.37886,0.32560062
Lamine Fomba,2,42.449463,-6.899342
Carlos Forbs,0,-16.949507,7.0601573
Pablo Fornals,1,-26.948006,-32.400364
Omari Forson,0,-34.31703,-0.37077028
Fraser Forster,2,28.128489,7.004705
Héctor Fort,2,29.55884,8.52879
Dimitri Foulquier,1,17.561771,-25.77589
Juan Foyth,0,-2.7709484,36.140396
Fran,2,49.130024,10.644407
Matheus França,2,55.242435,9.593698
Alejandro Francés,1,-28.38104,-35.789333
Przemysław Frankowski,0,-37.89315,0.34744892
Enric Franquesa,1,26.685488,-9.053326
Ryan Fraser,0,-20.488508,4.2802324
Davide Frattesi,1,22.707014,-19.058062
Tyler Fredricson,0,-16.446049,11.32138
Morten Frendrup,0,15.023812,38.496666
Martin Frese,1,8.9551735,-6.3796215
Remo Freuler,0,1.4168874,40.89799
Marco Friedl,0,-36.06961,21.221449
Marvin Friedrich,0,-33.456615,-0.24870542
Jeremie Frimpong,1,4.5901475,-18.022448
Jorge de Frutos,1,4.1534696,11.562212
Darío Fuentes,1,8.999699,5.619652
Chris Führich,0,-33.451656,-15.121771
Shiō Fukuda,0,-25.31336,-17.95177
Angelo Fulgini,2,46.356377,-6.091533
Niclas Füllkrug,1,5.125487,-6.2987733
Kyogo Furuhashi,1,-22.849876,-33.20815
Manuel Fuster,1,-28.271544,-36.381485
Matteo Gabbia,0,-40.18205,21.56954
Tommaso Gabellini,1,-29.652283,-31.89762
Tiago Gabriel,0,-26.649416,11.678322
Alessandro Gabrielloni,1,16.322948,0.74554724
Gianluca Gaetano,0,-6.6310515,-3.137517
Roberto Gagliardini,1,-37.724842,-27.326252
Cody Gakpo,0,-48.313755,-24.0632
Javi Galán,0,14.242393,38.90403
Iñigo Ruiz de Galarreta,1,-0.7712878,-9.411669
Conor Gallagher,1,-16.533758,-27.63756
Antonino Gallo,0,-15.903212,18.469707
Gauthier Gallon,2,57.516033,9.429559
Cristian Gamboa,1,28.052736,-1.7505943
Idrissa Gana Gueye,0,1.720256,-0.3477981
Ignatius Ganago,1,24.499836,-23.396059
Silvère Ganvoula M'Boussy,0,-11.363594,10.475181
Facundo Garcés,1,-22.39872,-23.249945
Aleix García,0,-24.897707,-19.843416
Álvaro García,0,-39.60168,7.6308
Andrés García,0,5.5977893,11.486373
Eric García,0,-15.8457155,5.777229
Fran Garcia,2,36.64622,1.6002357
Gonzalo García,0,-28.117304,13.711446
Joan García,0,-2.2828212,21.724499
Pablo Garcia,1,14.906005,-25.54059
Rubén García,1,-32.28184,-30.96877
Ulisses Garcia,1,19.846237,-21.450241
Unai García,1,-27.455437,-35.38578
Alejandro Garnacho,2,33.544647,6.449404
James Garner,1,0.4613491,-6.5064583
Yarek Gasiorowski,1,19.188528,-18.032848
Federico Gatti,0,-14.353002,16.982822
Gavi,0,-35.906757,14.144331
Paulo Gazzaniga,0,-29.341625,13.662218
Jean-Philippe Gbamin,2,49.97098,-2.5400138
Mory Gbane,1,-29.080164,-25.263636
Yann Gboho,2,41.688595,0.86273414
David de Gea,0,11.893287,26.42881
Viggo Gebel,2,33.34836,7.224377
Lutsharel Geertruida,1,-7.4637527,-12.272914
Dennis Geiger,0,4.3516846,-4.431997
Valentin Gendrey,0,-19.123142,9.124962
Valentin Gendrey,0,-11.642474,14.551387
Denis Genreau,1,18.972275,-1.5556681
Tyrique George,0,-9.73467,-8.661817
Yannick Gerhardt,2,46.47747,16.431917
Max Geschwill,1,-24.791195,-27.516668
Daniele Ghilardi,1,10.7188225,-25.95098
Lautaro Gianetti,0,-44.35647,19.312284
Dimitris Giannoulis,0,-21.937046,19.561943
Morgan Gibbs-White,2,50.730713,9.684192
Samuel Gigot,0,-32.55801,-13.955475
Armin Gigovic,2,48.68129,-0.014185546
Bryan Gil,1,3.480978,-12.541351
Mario Gila,1,-19.036442,-22.363298
Billy Gilmour,1,26.900558,0.11764599
Billy Gilmour,0,-2.3947918,13.100686
Benedikt Gimber,1,-17.224016,-32.327457
Santiago Giménez,0,5.341623,7.128082
Gvidas Gineitis,1,26.642963,-17.284513
Matthias Ginter,1,15.1997795,0.3501704
Jamie Gittens,2,42.81925,13.25179
Serge Gnabry,0,-2.7806165,26.381939
Ben Godfrey,0,-19.065163,11.886257
Ben Godfrey,2,36.217297,5.6697707
Martial Godo,2,47.86513,0.37236795
Saba Goglichidze,1,18.817537,-29.116962
Edoardo Goldaniga,1,-34.582664,-27.157688
Michael Golding,0,-8.072012,-1.2380675
Pierluigi Gollini,0,-42.463852,15.767201
Aleksandr Golovin,0,-11.086891,-11.043069
André Gomes,0,13.239571,37.538006
Angel Gomes,0,-23.683771,-17.857307
João Gomes,0,8.773168,23.455025
Rodrigo Gomes,1,-27.018345,-34.639183
Toti Gomes,0,-10.41252,-2.36077
Carlos Gómez,1,20.700743,-20.710032
Dani Gómez,0,-31.49121,14.002656
Diego Gómez,0,-13.146288,-1.6610957
Joe Gomez,0,-49.55693,-22.769896
Moi Gómez,0,-34.95426,0.28665507
Sergi Gómez,0,11.914067,35.687237
Sergio Gómez,0,-12.7637415,-7.120815
Unai Gómez,0,6.6158957,35.654026
Tidiam Gomis,0,-31.58956,15.638284
Fabio González,2,32.936684,3.7420459
Nicolás González,1,-18.930923,-23.14337
Nicolás González,0,-42.020332,14.178586
Peter González,0,-36.936897,-16.21288
Urko González,1,13.471451,-0.57749385
Urko González,0,-33.375023,1.587152
Anthony Gordon,0,-1.1116675,10.713318
Leon Goretzka,0,-41.543655,22.314074
Mathieu Gorgelin,0,-4.712147,33.44919
Andoni Gorosabel,0,-38.90499,7.87422
Robin Gosens,1,1.5389357,-17.01926
Robin Gosens,0,-42.557865,-26.685152
Mario Götze,0,-44.556812,20.842762
Amine Gouiri,0,-30.346098,-17.15236
Amine Gouiri,0,-21.771692,-0.6562509
Lucas Gourna-Douath,0,-12.629468,3.9549935
Jeffrey Gouweleeuw,0,24.15061,10.347668
Kamil Grabara,1,-20.004492,-20.626484
Jonathan Gradit,1,9.724336,-29.982712
José Gragera,2,42.410625,12.382897
Samuel Grandsir,2,48.424793,4.3364205
Alberto Grassi,0,-30.58466,-25.027395
Ryan Gravenberch,1,28.296358,-29.03149
Archie Gray,0,5.3402686,11.772237
Jack Grealish,0,-9.862935,12.980569
Jacob Greaves,1,10.881232,-8.822379
Mason Greenwood,0,-43.745186,7.44552
Michael Gregoritsch,0,-34.49382,4.51351
Dominik Greif,0,-8.060113,-4.553088
Antoine Griezmann,2,42.16604,-1.0223727
Vincenzo Grifo,1,13.827116,-15.625772
Florian Grillitsch,1,-31.32265,-26.319347
Florian Grillitsch,2,53.12078,9.386162
Álex Grimaldo,1,-35.34163,-24.79579
Pascal Groß,0,1.0025601,41.75144
Brajan Gruda,1,8.342497,0.62281936
Marco Grüll,0,-16.498344,-10.834637
Albert Grønbaek,0,-32.69975,-15.496581
Albert Grønbaek,0,-26.794483,-16.794022
Vicente Guaita,0,-12.165329,-5.372418
Sergi Guardiola,0,9.992476,32.23785
Nemanja Gudelj,0,-41.550888,20.721766
Gabriel Gudmundsson,0,-36.159817,11.983421
Gonçalo Guedes,1,-18.969925,-27.572996
Axel Gueguin,0,-4.481504,38.43608
Marc Guéhi,1,14.833231,-7.584448
Mattéo Guendouzi,2,53.57457,10.531012
Javier Guerra,1,0.55110675,-5.9289403
Raphaël Guerreiro,1,-27.834488,-32.115692
Evann Guessand,0,-0.6181154,15.233486
Ander Guevara,0,-30.467012,-0.9480054
Pape Gueye,1,4.2407336,-9.483952
Morgan Guilavogui,0,14.54458,33.331818
Frederic Guilbert,1,28.635546,-3.8526068
Luis Guilherme,1,-28.079956,-20.207724
Hugo Guillamón,0,-22.19638,-9.594403
Bruno Guimarães,0,5.237001,36.676746
Carlos Guirao,0,15.543032,22.92849
Bahereba Guirassy,1,12.271623,-30.10717
Serhou Guirassy,0,-23.143785,6.6259656
Marc Guiu,0,-12.561419,16.02518
Péter Gulácsi,2,53.129635,-0.98642504
Arda Güler,2,50.789204,-3.2058694
Gerard Gumbau,0,-5.415507,19.218311
Robert Gumny,0,21.659569,14.125814
İlkay Gündoğan,1,18.91392,-0.31444207
Christian Günter,0,-39.869446,-27.669819
Jon Guridi,1,18.817026,0.97653127
Gorka Guruzeta,1,-27.025475,-20.76968
Malo Gusto,2,30.331736,7.151926
Miguel Gutiérrez,2,39.805668,10.113051
Albert Guðmundsson,0,-36.95805,-11.130555
Joško Gvardiol,1,14.259094,-16.492605
Emmanuel Gyasi,0,0.7473354,29.151026
Christian Gytkjær,1,27.243763,-1.0019126
Erling Haaland,0,-31.678547,3.3992565
Nicolas Haas,1,27.108374,-12.286659
Janik Haberer,0,15.106033,6.0489902
Robin Hack,0,-18.297136,6.4382544
Saad El Haddad,0,-34.86001,3.745352
Munir El Haddadi,0,-36.752174,14.367337
Amadou Haidara,1,12.506068,-29.620926
Massadio Haïdara,2,37.310326,13.085755
Antoine Hainaut,1,26.856636,-5.5012145
Mohamed Haj,0,-16.562891,23.507198
Achraf Hakimi,0,-0.09031745,24.438852
Lewis Hall,0,-43.12943,20.009771
Sébastien Haller,1,13.447601,-18.410482
Ali Al Hamadi,0,6.379799,13.236589
Andreas Hanche-Olsen,0,5.3526835,16.541714
Florent Hanin,2,47.6929,10.43441
Ridgeciano Haps,1,-32.89708,-36.302876
Amine Harit,0,-33.30582,0.8047924
Marcus Harness,1,25.794226,-15.724775
Phil Harres,0,-2.7242887,28.08753
Jack Harrison,2,38.10743,9.439506
Abdou Harroui,1,-28.377508,-25.961853
Taylor Harwood-Bellis,1,-20.960135,-32.806404
Hans Hateboer,2,44.368305,1.0702825
Kjetil Haug,0,-37.41414,17.689169
Kai Havertz,0,-38.942997,-0.26581952
Ayden Heaven,1,31.219736,-20.323019
Jan Paul van Hecke,2,39.44147,-2.679851
Hwang Hee-chan,0,1.4263893,36.81831
Dean Henderson,0,0.0492087,29.761013
Liam Henderson,1,29.998728,-22.11103
Ramon Hendriks,0,15.099925,5.8175793
Paul Hennrich,1,25.735306,-29.875757
Benjamin Henrichs,2,48.234882,-0.8751861
Henrique,1,26.764069,-27.132704
Luis Henrique,0,-5.0121493,30.093493
Rico Henry,1,28.076754,-20.289822
Mads Hermansen,0,-15.680951,23.623884
Mario Hermoso,2,35.575623,-17.314703
Mario Hermoso,0,-3.8863845,26.765636
Javi Hernández,0,12.494218,40.01414
Aridane Hernández,1,23.714315,-25.27814
Lucas Hernández,2,39.40597,-0.21459645
Theo Hernández,1,0.7959715,-19.72342
Hernani,1,4.387294,-14.434551
Jorge Herrando,0,9.075213,36.595505
Ander Herrera,0,-45.43985,-21.779663
Sergio Herrera,1,24.327314,-28.174885
Yangel Herrera,0,-8.438131,10.851679
Juan Herzog,0,-14.09611,-6.3833323
Son Heung-min,0,18.47221,26.442024
Isak Hien,1,17.79756,2.1532695
Omar El Hilali,0,-21.304277,3.1614447
James Hill,1,10.086594,-17.625233
Piero Hincapié,0,-12.027155,-1.3762517
Roger Hinojo,0,-5.545636,4.381418
Jack Hinshelwood,2,39.04342,-3.984114
George Hirst,1,3.3545308,-11.1265545
Adam Hložek,1,-23.190569,-26.691584
Ki-Jana Hoever,0,43.564117,18.971571
Nicolas Höfler,2,33.351006,15.410127
Jonas Hofmann,0,-47.80086,-22.716621
Philipp Hofmann,0,-22.08058,11.05452
Lucas Höler,0,3.3893785,28.367197
Mason Holgate,0,-19.699636,-30.455046
Benedict Hollerbach,0,-6.5015535,2.313058
Emil Holm,0,-16.74904,2.4796524
Lewis Holtby,0,-17.248564,3.024036
Gerrit Holtmann,0,28.060951,8.831094
Franck Honorat,0,-27.772251,-16.291428
Mathias Honsak,0,-2.1956325,30.30588
Dinko Horkaš,0,21.685713,13.304839
Timo Horn,0,12.990252,39.226807
Cédric Hountondji,0,-20.547318,1.6911923
Ilyes Housni,0,-15.073586,-11.944323
Harry Howell,1,26.537252,-28.290567
Lukáš Hrádecký,0,-21.494596,16.659788
Robin Hranáč,1,22.727556,-14.732028
Callum Hudson-Odoi,1,-29.451979,-36.006878
Will Hughes,2,42.423206,15.673813
Dean Huijsen,2,42.162285,-4.4736247
Mats Hummels,0,7.721191,4.8937287
Omari Hutchinson,2,50.020485,5.7053757
Elseid Hysaj,0,-21.465168,10.878451
Hong Hyunseok,1,16.510443,-23.232183
Pierre Højbjerg,1,16.656796,-29.888344
Oscar Højlund,1,7.679288,-19.45616
Rasmus Højlund,1,-17.895617,-20.910357
Pablo Ibáñez,0,2.3330193,24.431355
Hafiz Ibrahim,0,-34.38154,-14.156531
Arijon Ibrahimović,1,-20.030651,-32.175396
Arijon Ibrahimović,2,47.96846,8.101571
Stanis Idumbo,2,34.505875,5.4236374
Jay Idzes,0,-41.25974,-27.8428
Iglesias,0,-31.807878,-18.269463
Borja Iglesias,0,-40.290848,5.2234726
Igor,0,7.754414,6.5430837
Kelechi Iheanacho,1,0.35560268,-9.583374
Jonathan Ikone,1,-34.080246,-25.044601
Jonathan Ikone,2,36.989174,11.02905
George Ilenikhena,0,-14.161009,9.885639
Andrej Ilic,1,8.662154,-31.024452
Ivan Ilić,0,-0.51600623,3.0079143
Rareş Ilie,2,41.287655,-0.22628705
Samuel Iling-Junior,2,41.95938,1.0007961
Danny Ings,0,-34.779465,15.117888
Alessio Iovine,1,10.0209675,-27.81282
Tim Iroegbunam,0,11.188807,22.846119
Jackson Irvine,0,-26.633537,-15.846546
Andy Irving,1,29.53276,-1.5724826
Alexander Isak,2,39.39955,-4.460889
Gustav Isaksen,0,-7.104659,14.087015
Isco,1,28.756495,-13.895398
Ismaily,1,-8.12561,-9.257098
Ardian Ismajli,0,-39.668404,10.147861
Yanis Issoufou,1,-36.958904,-30.031475
Ko Itakura,0,-21.895756,-14.422576
Hiroki Ito,0,10.830309,37.89502
Junya Ito,0,-50.13961,-22.356895
Diego Iturralde,0,-36.664577,5.9867864
Marko Ivezić,1,14.715976,-9.47255
Alex Iwobi,1,15.075753,-1.5992572
Armando Izzo,0,-37.462833,-2.206213
Fellipe Jack,0,14.499568,26.497793
Nicolas Jackson,0,13.197533,36.255043
Jérémy Jacquet,0,13.840272,33.54789
Lee Jae-sung,0,4.9769435,-3.0667965
