Player,Cluster,tSNE_1,tSNE_2
Nicolas Jackson,1,28.824514,28.576647
Jérémy Jacquet,1,17.245182,21.623583
Lee Jae-sung,1,5.797564,-15.890077
Ivan Jaime Pajuelo,1,26.348824,31.34126
Kristijan Jakić,1,24.30849,13.39476
Karl Jakob Hein,1,-20.330908,31.456432
Ismail Jakobs,1,11.31872,22.156916
Jordan James,1,20.82443,32.147915
Reece James,1,10.2732,8.482326
Vitaly Janelt,1,17.241295,-10.882408
Adnan Januzaj,1,31.769817,29.234854
Luca Jaquez,1,-32.576134,16.497889
Vitezslav Jaros,1,3.7096565,-9.256543
Ali Jasim,1,6.0985613,5.4380302
Mikel Jauregizar,1,-21.917128,26.13798
Dominik Javorček,1,-11.188989,-13.395862
Gaby Jean,0,46.133064,15.478651
Daniel Jebbison,1,10.183963,-35.020504
Finn Jeltsch,1,-30.431244,6.947403
Malcolm Jeng,1,5.835963,3.7165706
Fredrik Jensen,1,-37.903275,-32.916607
Mathias Jensen,1,-15.052762,10.233371
Moritz Jenz,1,27.35448,15.705927
Gabriel Jesus,1,4.618112,24.247293
Juan Jesus,1,-14.462737,-4.0834327
Alejandro Jiménez,1,-32.991142,22.161236
Raúl Jiménez,1,-35.69805,-16.869999
Kim Jisoo,1,-12.1936655,25.27813
João Pedro,1,5.4530573,28.07873
John Joe,1,-18.686825,20.623615
John Joe,0,49.14131,-2.7288878
Joelinton,1,-10.46069,22.11635
Jofre,1,-12.714393,-23.3671
Þórir Jóhann Helgason,1,-7.5259767,-33.747295
Carl Johansson,1,29.660149,-4.923909
Ben Johnson,1,-38.667023,-11.083375
Brennan Johnson,1,-30.921307,29.422045
Karl-Johan Johnsson,1,20.909565,26.588352
Sam Johnstone,1,7.633507,-22.963778
Paul Joly,1,28.28651,33.91376
Curtis Jones,1,-7.8688903,-32.49985
Frenkie de Jong,0,45.0229,10.022322
Joan Jordán,1,5.2503805,-4.0836134
Jorginho,1,25.160814,33.83855
Jesse Joronen,1,-32.2373,-38.063618
Jota,1,-38.932083,-17.639988
Diogo Jota,1,25.814425,-0.48959613
Antoine Joujou,1,26.457441,-15.328825
Luka Jović,0,47.680157,6.5834994
Juanmi,1,-34.8461,19.578915
Juanmi,1,-11.763446,-11.951506
Juanpe,0,42.98697,1.2640243
Jubal,1,-25.419888,26.24467
Anthony Jung,1,-11.237978,-17.010477
Luiz Lúcio Reis Júnior,0,47.088764,11.728306
Hamed Junior Traorè,1,-33.43426,25.465103
Vinicius Júnior,1,-27.750143,18.027954
Josip Juranović,1,-31.286518,24.411366
David Jurásek,1,-43.828117,-27.696743
Stanko Jurić,1,11.133877,-13.807887
James Justin,1,-48.79993,1.2904054
Filip Jørgensen,1,31.131567,-5.879012
Mohamed Kaba,1,-23.354053,22.770807
Yusuf Kabadayı,1,-39.642075,-29.034006
Almugera Kabar,0,52.248577,0.52697444
Christian Kabasele,1,-11.982612,-26.317556
Issa Kaboré,1,11.972578,-32.971992
Yaya Kader Fofana,1,-20.596394,44.086926
Pavel Kadeřábek,1,-27.191595,-16.766567
Tino Kadewere,1,7.787864,-20.276237
Ferdi Kadioglu,1,-15.528276,13.42591
Arnaud Kalimuendo,1,9.985086,-33.77188
Pierre Kalulu,1,33.52097,-4.460949
Justin-Noël Kalumba,1,-4.6014247,-27.246943
Daichi Kamada,1,-28.25169,28.45907
Waren Kamanzi,1,-22.517233,40.933258
Boubacar Kamara,1,-27.52866,-16.745892
Glen Kamara,1,-30.504143,-8.54031
Hassane Kamara,1,0.24573024,-1.8848621
Noham Kamara,1,7.255931,31.610441
Willy Kambwala,0,45.526546,-4.690473
Jakub Kamiński,1,-12.326408,30.41757
Kevin Kampl,1,-5.661809,17.37891
Nordine Kandil,1,19.420929,-32.885998
Harry Kane,1,28.586962,-4.925219
Lee Kang-in,1,-9.956006,-26.143261
Yann Karamoh,1,16.334671,28.241371
Atakan Karazor,1,21.475266,-1.4441335
Jesper Karlsson,1,5.107842,-5.287936
Jesper Karlsson,1,26.113276,33.018105
Jesper Karlström,1,-17.588867,10.107582
Lior Kasa,1,3.1461976,22.427519
Grigoris Kastanos,1,23.501822,-4.6955657
Mikkel Kaufmann,1,3.8611248,26.644276
Joachim Kayi Sanda,1,17.044203,-4.542898
Michael Kayode,1,25.354864,5.397262
Michael Kayode,1,-10.298814,-25.49864
Moise Kean,0,55.166077,7.166233
Michael Keane,1,22.61309,12.417609
Yassine Kechta,1,-10.464471,20.715034
Thilo Kehrer,1,-1.2986606,-3.1783416
Abdoulaye Keita,1,-4.2721205,13.647366
Mandela Keita,1,-7.496881,-24.12309
Yannik Keitel,1,-11.609888,-21.83209
Andu Kelati,0,39.565796,-7.304545
Caoimhín Kelleher,1,-0.38878322,-18.115282
Thomas Keller,1,-24.555231,23.05375
Lloyd Kelly,1,-14.110392,-32.42175
Lloyd Kelly,1,-3.1752665,-35.94324
Aljoscha Kemlein,1,-15.965239,16.219152
Marc-Oliver Kempf,1,14.296091,34.62321
Kenedy,1,-49.897415,-0.948631
Luca Kerber,0,54.01982,11.740528
Milos Kerkez,1,13.668862,23.901018
Reda Khadra,1,-30.061764,0.28874794
Bilal El Khannouss,0,42.93586,10.848263
Wahbi Khazri,1,25.968576,7.523795
Rani Khedira,1,-8.66869,-3.4038258
Abdukodir Khusanov,0,47.66852,14.022605
Abdukodir Khusanov,1,-34.16587,-5.75122
Kialonda,1,26.113796,-14.633682
Kiké,1,-5.0133433,20.998812
Max Kilman,0,41.281998,-0.52989674
Joshua Kimmich,1,-4.8359127,14.125021
Presnel Kimpembe,0,32.93102,31.26198
Joshua King,1,31.630833,-12.124619
Joshua King,1,-31.474129,12.9021435
Tom King,1,-9.402238,-25.304405
Antonín Kinský,1,5.717295,-41.02187
Cédric Kipré,1,6.1030107,23.696589
Jakub Kiwior,1,-13.092385,19.381468
Tim Kleindienst,1,-12.119835,-11.873355
Lukas Klostermann,1,-6.0565925,-19.332275
Justin Kluivert,1,-20.09564,32.302227
Ansgar Knauff,1,20.417265,35.439846
Magnus Knudsen,0,49.415657,8.851273
Gregor Kobel,0,48.17781,-0.5395679
Robin Koch,1,-28.608953,30.574863
Hervé Koffi,1,-34.76606,-4.9434156
Magnus Kofod Andersen,1,34.456417,-5.2691836
Derrick Köhn,0,41.015167,2.4015496
Philipp Köhn,1,-1.8109052,-2.5201285
Dominik Kohr,1,-32.928158,-31.48912
Koka,1,-8.970112,-5.5748005
Koke,1,5.518383,26.058434
Sead Kolašinac,1,30.362291,12.431991
Randal Kolo Muani,0,54.39187,12.775717
Randal Kolo Muani,1,9.494454,-7.084141
Marco Komenda,1,-38.88154,-30.211649
Mert Kömür,1,-6.619368,-18.43336
Ibrahima Konaté,0,52.417206,1.342478
Ismael Konate,1,8.925905,26.38775
Geoffrey Kondogbia,1,15.986422,17.20796
Abdoul Koné,1,3.465797,-40.85735
Amadou Koné,1,23.528364,28.95489
Ismaël Koné,1,17.602774,-11.229322
Ismaël Koné,1,-27.595007,18.403675
Manu Koné,1,9.445719,26.988327
Ezri Konsa,0,45.521767,-4.7060065
Teun Koopmeiners,1,-12.336303,-27.65213
Kacper Koscierski,1,-17.744373,-21.99344
Odilon Kossounou,1,-16.054516,37.998577
Christian Kouamé,0,56.636356,7.089007
Christian Kouamé,1,2.4861548,-8.259412
Henri Koudossou,1,-31.348198,-25.635672
Konstantinos Koulierakis,1,-11.394113,-17.394297
Emmanuel Koum Mbondo,1,17.023466,-33.65799
Jules Koundé,1,-34.012814,-7.3334665
Boubakar Kouyaté,1,-20.967535,6.746585
Mateo Kovačić,1,29.372498,35.825005
Viktor Kovalenko,1,-3.0111763,-34.819466
Matej Kovar,1,7.556264,10.588198
Mateusz Kowalski,1,30.248133,-12.352078
Goduine Koyalipou,1,6.335211,14.464261
Caleb Kporha,1,-13.869137,32.89866
Emil Krafth,1,-18.25393,21.451496
Alex Král,1,15.519494,-25.802523
Andrej Kramarić,1,5.1322904,-43.18088
Frans Krätzig,1,0.112664774,4.4762325
Frans Krätzig,1,17.833078,30.378485
Tom Krauß,1,3.9582026,-8.270887
Ladislav Krejčí,1,-16.108822,32.82743
Rasmus Kristensen,1,19.754074,-15.780457
Thomas Kristensen,1,-22.727898,18.407486
Nikola Krstović,1,-22.130161,-30.514116
Lukas Kübler,1,6.6056595,18.226269
Takefusa Kubo,1,7.4848595,-15.696212
Mohammed Kudus,1,-16.59234,7.049705
Dejan Kulusevski,1,30.927992,-9.890685
Sael Kumbedi,1,-12.665767,12.015223
Marash Kumbulla,0,40.351124,-6.6002874
Jonah Kusi-Asare,1,-10.818937,24.024872
Daler Kuzyaev,1,-40.785046,-25.926632
Khvicha Kvaratskhelia,1,-6.4903026,-29.91524
Khvicha Kvaratskhelia,1,-25.866783,-4.0825677
Moritz-Broni Kwarteng,0,32.204414,28.614128
Giorgos Kyriakopoulos,1,-12.441596,2.322093
Luca de la Torre,1,7.174766,-21.018795
Rémy Labeau Lascary,1,5.1264143,-32.249966
Gaëtan Laborde,1,30.387589,32.68794
Nediljko Labrović,1,-15.460269,-12.360289
Alexandre Lacazette,1,-15.918678,-25.352098
Younes Lachaab,1,-29.528143,6.610423
Maxence Lacroix,1,-20.090105,-35.009415
Alban Lafont,1,-15.826373,-25.406368
Yoel Lago,1,-31.811779,25.712658
Konrad Laimer,1,-30.375536,21.40409
Stefan Lainer,1,7.024998,-32.646038
Kenny Lala,1,13.16806,7.246787
Adam Lallana,1,-32.41421,-35.35035
Mathis Lambourde,1,-29.76773,-4.443904
Mohamed Lamine Bayo,1,-0.6223811,-21.779022
Tariq Lamptey,1,1.0333563,-10.46878
Will Lankshear,1,20.447973,33.734447
Gianluca Lapadula,1,14.772232,-32.71393
Cyle Larin,1,28.155613,13.351485
Gautier Larsonneur,1,16.56087,-23.916159
Hugo Larsson,1,10.362278,24.152184
Juanmi Latasa,1,-13.264642,-1.21006
Toni Lato,1,9.732543,31.802715
Roméo Lavia,1,-5.524508,-23.373135
Valentino Lazaro,1,-2.1507542,-4.0362496
Darko Lazović,1,-15.929028,27.870077
Manuel Lazzari,1,24.623468,31.947302
Julien Le Cardinal,1,21.572168,-2.9065971
Jérémy Le Douaron,1,-35.681625,-5.5566406
Enzo Le Fée,1,-33.284073,-15.098519
Robin Le Normand,1,16.72033,-3.8849862
Nicola Leali,1,15.303436,22.335035
Rafael Leão,1,-21.093397,11.899683
Benjamin Lecomte,0,38.939526,-10.314962
Pierre Lees-Melou,0,52.622723,0.82256365
Jordan Lefort,1,-36.50087,-30.469593
Diogo Leite,1,-4.713855,-25.416826
Maxim Leitsch,1,-29.144476,-24.561773
Florian Lejeune,1,-20.755505,40.80495
Stefan Lekovic,1,-33.97582,15.242748
Iñigo Lekue,1,15.945802,-3.452312
Nunzio Lella,1,11.3715925,24.65036
Thomas Lemar,1,-10.04005,-0.55412674
Félix Lemaréchal,1,16.52741,31.37965
Mario Lemina,1,15.358173,29.522385
Clément Lenglet,0,49.058563,9.620437
Bernd Leno,1,-19.464085,9.871306
Donovan Léon,1,9.235556,-6.7723007
Giovanni Leoni,1,-38.211437,-17.772175
Esteban Lepaul,1,17.623074,-16.155407
Johann Lepenant,1,-13.2913265,-31.361364
Jefferson Lerma,1,25.729263,-9.467757
Louis Leroux,1,-15.457696,-8.491927
Robert Lewandowski,1,-46.468292,-0.23181927
Jamie Leweling,0,46.849934,-1.006431
Rico Lewis,1,-39.704002,-13.060587
Keane Lewis-Potter,1,-17.679981,38.93514
Myles Lewis-Skelly,1,-19.577785,16.177452
Ben Lhassine Kone,1,18.301886,27.627893
Mattia Liberali,1,3.4376981,-25.95326
Philipp Lienhart,1,-19.622686,6.6065373
Matthijs de Ligt,1,-21.250463,32.6906
Pedro Lima,0,10.451914,-36.059383
Victor Lindelöf,1,9.593465,19.140797
Jesper Lindstrøm,1,24.929028,13.0345
Karol Linetty,0,46.05888,-0.57952356
Samuel Lino,1,-24.654673,18.26349
Pol Lirola,1,-32.055763,-10.468868
Dailon Livramento,1,21.629225,-27.547388
Valentino Livramento,1,34.335308,-11.782531
Marin Ljubicic,1,-9.65174,-4.3212404
Javier Llabrés,1,-13.455912,-21.562588
Diego Llorente,1,-18.286713,29.15187
Marcos Llorente,0,46.872982,10.317653
Gautier Lloris,1,-9.975389,-13.634297
Giovani Lo Celso,1,-31.928062,-35.474953
Stanislav Lobotka,0,56.60619,10.685007
Manuel Locatelli,1,-22.84772,19.541832
Bradley Locko,1,-47.442028,-4.836264
Ruben Loftus-Cheek,1,6.06413,-21.34469
Elysée Logbo,1,35.178017,-14.340503
Enzo Loiodice,1,11.426708,-27.760654
Sean Longstaff,1,14.467845,-1.3058963
Ademola Lookman,1,-8.86853,19.703476
Anthony Lopes,1,-16.379606,41.48881
David López,1,-16.535944,15.682492
David López,1,-3.1966774,-21.120422
Diego López,1,-19.947533,15.016289
Fer López,1,-4.273926,-34.192596
Fermin López,0,48.135983,0.5665059
Javi López,1,-14.625422,-8.242667
Pau López,1,-2.6937606,13.312733
Roberto López,1,-32.656136,-29.271406
Unai López,0,50.436413,11.108654
Iker Losada,1,8.941745,21.28495
Iker Losada,1,10.452608,8.099323
Anthony Losilla,1,28.637047,28.426184
Jordan Lotomba,1,0.5656933,-20.676483
Tom Louchet,1,17.830019,32.42834
Sandi Lovrić,1,10.886666,-30.692726
Pol Lozano,1,-28.66592,5.895909
Lorenzo Lucca,1,-22.412056,12.538078
Jhon Lucumí,1,7.255135,-40.397114
Yannik Lührs,1,17.355585,-24.024538
José Luis Gayà,0,46.99036,13.14659
José Luis Palomino,1,11.1977,26.878622
Douglas Luiz,0,32.951084,29.841633
Romelu Lukaku,1,21.245367,-10.024707
Castello Lukeba,1,33.85755,-10.620376
Dodi Lukebakio,0,39.37408,-8.084928
Saša Lukić,1,9.275202,6.7393856
Milos Lukovic,0,36.90414,-1.7911106
Joe Lumley,1,-22.848122,-31.647722
Daniel Luna,1,-28.697838,12.5172205
Andriy Lunin,1,27.14728,34.046482
Massimo Luongo,1,-5.944609,-29.1039
Sebastiano Luperto,1,5.2043433,17.62564
Zito Luvumbo,1,7.1707973,-18.897497
Charalambos Lykogiannis,1,-20.191042,16.46732
Senne Lynen,1,-33.79062,20.850403
Mathias Løvik,1,-34.737667,17.272774
Othmane Maamma,1,6.0195193,13.744586
Ian Maatsen,1,6.4755692,12.923076
Alexis Mac Allister,1,11.716958,6.3085804
Deiver Machado,1,-24.088797,11.932757
Lanroy Machine,1,-14.999375,11.206563
Shuto Machino,1,3.7900882,-25.391289
Darwin Machís,1,32.082664,1.7392412
Yvann Macon,1,-16.366426,39.832027
James Maddison,1,8.28067,-28.731178
Eros Maddy,1,2.7039537,22.1229
Noni Madueke,0,51.314713,12.371194
Pablo Maffeo,1,-0.6800925,27.970251
Gabriel Magalhães,1,-3.8056614,9.199029
Soungoutou Magassa,1,-30.272844,-15.319603
Edmond-Paris Maghoma,1,-26.980413,28.692713
Giangiacomo Magnani,1,-8.736653,0.52711385
Hugo Magnetti,1,-6.528822,-1.7583945
Frank Magri,1,25.973764,4.561992
Harry Maguire,1,9.588165,11.380451
Jon Magunazelaia,0,40.818626,9.353914
Arne Maier,1,29.362837,-9.809387
Mike Maignan,1,-6.588558,-7.7849793
Patrick Mainka,1,29.874887,11.094601
Kobbie Mainoo,1,-2.5107107,-11.441503
Ainsley Maitland-Niles,1,-29.739365,25.588018
Radosław Majecki,1,-32.697674,15.162111
Lovro Majer,1,-7.471104,-23.458565
Hamidou Makalou,1,11.375986,-7.288805
Jordy Makengo,1,2.9504118,-32.095
Antoine Makoumbou,0,42.316467,4.271155
Nikola Maksimović,1,0.4506382,2.6907718
Tyrell Malacia,1,-35.609318,-20.340996
Jarzinho Malanga,1,-36.143665,-19.96559
Julián Malatini,0,45.525875,11.841084
Daniel Maldini,1,32.701813,33.93869
Daniel Maldini,1,-21.424536,41.06398
Youssef Maleh,1,-28.757948,8.281602
Donyell Malen,1,6.0905905,25.02273
Donyell Malen,1,19.42019,-32.40736
Ruslan Malinovskyi,1,21.746908,-27.210054
Lennard Maloney,1,8.015346,26.453348
Lennard Maloney,1,-46.626457,0.84059787
Aaron Malouda,0,53.148056,11.123806
Giorgi Mamardashvili,1,34.617023,-1.4644115
Dennis Man,0,47.96286,16.227724
Hianga Mananga Mbock,1,-21.135208,42.960037
Gianluca Mancini,1,4.7225366,5.221563
Steve Mandanda,1,16.818804,-24.327787
Christos Mandas,1,7.9621234,-11.453094
Reinildo Mandava,1,0.34975564,-9.648667
Aïssa Mandi,1,-28.11325,24.365688
Rolando Mandragora,1,1.1441706,15.442325
Mateus Mane,1,7.5159664,15.182823
Orel Mangala,1,0.62692213,-12.56352
Orel Mangala,1,8.059173,6.764186
Ryan Manning,1,20.271877,29.187494
Javier Manquillo,1,-11.398756,23.074825
Johan Manzambi,1,-29.800661,9.340518
Alberto Manzoni,1,-29.54636,4.004121
Sekou Mara,1,29.158064,15.880369
Alessandro Marcandalli,1,-32.10838,22.91159
Alessandro Marcandalli,1,-8.619255,7.3482666
Marcão,1,28.772995,31.187689
Solly March,1,21.874645,32.74927
Filip Marchwiński,0,38.144165,-8.319124
Óscar de Marcos,0,58.187527,9.342537
Alberto Marí,1,8.150762,18.772724
Pablo Marí,1,10.120871,30.620079
Pablo Marí,1,26.115335,33.464348
José María Giménez,1,-20.324501,-30.47612
Luca Marianucci,1,-31.518791,-26.796263
Mirko Marić,1,-21.491842,32.68532
Mirko Marić,1,-14.830362,-21.552546
Arkaitz Mariezkurrena,1,-29.08357,-21.639538
Rafa Marín,1,1.1451981,-5.8814826
Pablo Marín,1,13.937856,17.324463
Răzvan Marin,1,-13.304531,12.273919
Guillermo Maripán,1,-31.037542,-32.48517
Mika Mármol,1,-32.966057,-30.9365
Omar Marmoush,1,18.774946,-24.699461
Omar Marmoush,1,32.096577,-5.7698355
Mario Maroto,1,-17.167711,23.691818
Marquinhos,1,12.782981,22.182922
Unai Marrero,1,-2.895852,-30.044575
Ange Martial Tia,1,-11.126801,-22.729397
Aarón Martín,1,-29.067392,-23.998144
Carlos Martín,1,3.3493843,-5.9642196
Diego Martín,1,10.863141,24.342838
Gerard Martín,1,24.48997,14.1772585
Iván Martín,1,-17.909756,-35.602432
Jon Martin,1,31.764444,30.843218
Jonas Martin,1,-15.7748165,42.18019
Mario Martín,1,14.59397,26.40381
Gabriel Martinelli,1,15.444019,20.878477
Arnau Martinez,1,-21.28812,5.9000735
Emiliano Martínez,1,-12.682971,-26.225
Iñigo Martínez,1,-8.540135,19.60268
Javi Martínez,1,-7.0874076,15.865608
Josep Martinez,0,39.666756,-2.8619416
Lautaro Martínez,1,-31.02377,-34.31368
Lisandro Martínez,1,-38.29938,-10.967506
Lucas Martínez Quarta,1,-16.983183,2.6258423
Ramón Martínez,1,12.1734295,-2.9858725
Toni Martínez,1,14.921166,-35.693886
Kevin Martins,1,23.116344,6.462129
Javi Martón,1,11.445392,-30.416496
Adam Marušić,0,48.02627,6.818014
Marvin,1,-17.858822,34.103863
Omar Mascarell,1,16.629017,-34.64633
Adam Masina,0,32.57999,28.828632
Patrizio Masini,1,-2.9268525,-22.461802
Giorgos Masouras,1,-28.129951,-3.9135182
Erhan Mašović,1,14.645584,-35.72532
Han-Noah Massengo,1,-19.552029,11.728891
Clinton Mata,1,-29.432384,14.468685
Jaime Mata,1,30.701967,13.416271
Igor Matanovic,1,-29.358929,-15.681862
Pape Matar Sarr,1,11.026271,-32.54878
Eliot Matazo,1,-33.827713,23.774885
Jean-Philippe Mateta,0,45.211094,12.838397
Nemanja Matić,1,-39.40274,-11.852452
Rudy Matondo,1,-21.889568,-27.405869
Chrislain Matsima,0,39.86273,8.236045
Jean Mattéo Bahoya,1,8.686497,12.337302
Alan Matturro,1,-27.372246,26.622105
Azor Matusiwa,1,0.18354078,28.421043
Neal Maupay,1,26.505316,-9.341538
Maurides,1,-20.442543,16.232803
Stephy Mavididi,1,-3.9634054,-33.95779
Konstantinos Mavropanos,1,-17.580202,22.266466
Christian Mawissa,1,-5.233829,-34.394623
Keke Maximilian Topp,1,-7.7019186,-21.147617
Borja Mayoral,1,7.6985984,-6.904068
Senny Mayulu,0,40.515686,-4.973566
Noussair Mazraoui,1,1.3796521,-40.39468
Andrea Mazza,1,-4.292175,-1.7823086
Luca Mazzitelli,1,21.432068,-9.595123
Pasquale Mazzocchi,1,-17.794462,1.2271428
Samuel Mbangula,1,-24.60194,22.065086
Ethan Mbappé,1,-33.14564,-24.092094
Kylian Mbappé,1,26.896538,4.9919367
Ibrahim Mbaye,1,-3.202652,-21.534126
Bryan Mbeumo,1,2.2561357,-18.730421
James Mcatee,1,-4.891028,-4.8939924
Kasey McAteer,1,-22.096876,-7.2966957
Oliver McBurnie,0,50.912823,9.375296
Alex McCarthy,1,-27.875425,-21.649065
John McGinn,1,-26.49483,29.404665
Scott McKenna,1,16.62478,18.351765
Weston McKennie,1,-7.1776185,-15.060882
Mark McKenzie,1,-19.853836,42.703712
Dwight McNeil,1,-11.47668,-5.784819
Scott McTominay,1,-39.19204,-14.522778
Scott McTominay,1,0.035918612,-39.414387
Jakov Medić,1,-37.049686,-31.015615
Facundo Medina,1,-15.798269,7.458537
Ben Mee,1,13.244874,-35.47106
Jayden Meghoma,1,-11.7125635,-2.2788672
Henrik Meister,1,-19.522663,35.703465
Bamo Meïté,1,-33.470688,-35.165165
Bamo Meïté,1,-0.113683596,-35.829468
Mohamed Meité,0,50.566948,11.479418
Mateo Mejía,1,12.202885,22.835024
Farid El Melali,1,-32.09588,-34.467064
Filippo Melegoni,1,-38.367813,-32.699028
Arthur Melo,1,8.423972,-15.776042
Nuno Mendes,1,-13.658806,21.71579
Brais Méndez,1,16.49449,-24.90439
Antoine Mendy,1,-44.74058,0.6285523
Ferland Mendy,1,-47.90698,-4.0886908
Nampalys Mendy,1,20.209137,37.219658
Nobel Mendy,1,-28.689915,24.84971
Gideon Mensah,1,-17.062922,-4.1704936
Alex Meret,1,-28.715504,23.586035
Mikel Merino,1,-3.621338,-4.6440005
Quentin Merlin,1,-12.161799,-0.3662967
Víctor Meseguer,1,11.528573,22.674578
Rafik Messali,1,-17.380838,6.6424727
Junior Messias,1,-47.094475,-3.554799
Connor Metcalfe,1,31.282755,-12.760447
Karol Mets,1,-21.79979,34.31249
Thomas Meunier,1,9.217209,18.168804
Alexander Meyer,1,-9.80135,-22.453419
Shumaira Mheuka,1,-37.89834,-29.177534
Lucas Michal,1,5.7338333,18.26487
Florian Micheler,1,14.219157,-32.33177
Miguel,1,-32.1084,-34.65876
Valentin Mihaila,0,52.8723,12.66373
Georges Mikautadze,1,16.428118,-12.983867
Igor Miladinović,1,-14.194701,41.101246
Nikola Milenković,1,-48.45997,0.20185927
Lewis Miley,1,-45.734745,-2.775062
Vanja Milinković-Savić,1,-14.975773,6.6374784
Éder Militão,1,-11.84333,19.852348
Luis Milla,1,-48.827606,2.3519707
Pere Milla,1,-30.717163,-3.4127836
Enzo Millot,1,30.511381,35.019196
James Milner,1,-32.966484,-25.015394
Kim Min-jae,1,-19.97531,19.653107
Yerry Mina,1,-26.705687,10.397155
Takumi Minamino,1,-3.9966564,-35.61259
Lucas Mincarelli,1,-17.211937,-3.8296826
Tyrone Mings,1,4.0931253,-42.751484
Óscar Mingueza,1,23.788296,7.737752
Kim Minsu,1,-4.7056346,9.879505
Yankuba Minteh,0,56.558315,8.180629
Bojan Miovski,1,25.893845,6.777007
Rafa Mir,1,-17.570787,27.72981
Juan Miranda,1,-31.102617,-20.892742
Fabio Miretti,1,24.196342,28.378279
Tyrick Mitchell,1,10.276258,-40.767456
Kaoru Mitoma,1,7.5346804,18.252459
Maximilian Mittelstädt,0,48.74293,11.078434
Koji Miyoshi,1,-26.892426,15.80647
Henrikh Mkhitaryan,1,8.534073,10.229381
Jakub Moder,1,1.517544,-6.181285
Rui Modesto,1,-13.815294,32.225975
Luka Modrić,1,-15.379932,38.717396
Max Moerstedt,1,-1.8836687,-10.402827
Terem Moffi,0,41.623047,-3.617129
Mostafa Mohamed,1,-17.724789,-35.471546
Johan Mojica,1,31.771893,-9.2051325
David Mokwa,1,1.3280822,-2.5165021
Alberto Moleiro,1,21.205965,23.296581
Nahuel Molina,1,20.601189,-16.06638
Florent Mollet,1,32.012135,10.939467
Jon Moncayola,1,-12.475235,0.35602778
Jeremy Monga,0,44.02041,-6.7687745
Gonzalo Montiel,0,57.070663,7.521508
Lorenzo Montipò,1,11.429144,35.273746
Mikey Moore,1,-28.71817,25.523523
Álvaro Morata,1,0.6490129,-36.11314
Morato,1,16.827417,-10.401201
Diego Moreira,0,45.862156,9.182405
Alberto Moreno,1,10.260327,6.597258
Álex Moreno,0,56.13671,9.552883
Gerard Moreno,1,-31.333218,16.8857
Matias Moreno,1,-28.238503,1.1710445
Xavier Moreno,1,-33.452522,25.56474
Tete Morente,1,18.878155,-29.747408
Mateu Morey,0,49.094334,-2.7360525
Ilaix Moriba,1,-11.202701,-1.5764929
Manu Morlanes,1,-14.813681,-13.123417
Nikola Moro,1,9.696362,16.85721
Raúl Moro,1,18.764843,30.481113
Sam Morsy,1,35.622692,-9.535792
Gabriel Moscardo,1,-23.67482,18.46031
Cristhian Mosquera,1,-5.5757923,-22.628712
Daniel Mosquera,1,-38.55016,-19.340055
Yerson Mosquera,1,-31.985613,-33.06352
Dany Mota,0,38.57789,-3.751275
Yael Mouanga,1,4.558085,-20.25825
Aimen Moueffek,1,10.03481,-32.205326
Youssoufa Moukoko,1,-9.528429,24.028858
Steve Mounié,1,10.984449,-32.145866
Mason Mount,1,-7.232133,-14.270171
Santiago Mouriño,1,-6.2287927,-14.245919
Louis Mouton,1,22.222254,37.94169
Divin Mubama,1,-4.736294,-33.92847
Mykhailo Mudryk,1,19.663439,-11.737808
Ngal'Ayel Mukau,1,22.5834,-8.888139
Nordi Mukiele,1,13.376916,-2.957692
Florian Müller,1,-20.533949,25.450743
Kevin Müller,1,-35.217216,18.823252
Marius Müller,1,-7.621734,-12.2717085
Thomas Müller,1,-5.260238,-18.112024
Abdul Mumin,1,-35.487118,-2.5916123
Marshall Munetsi,1,-47.876358,-0.24153633
Marshall Munetsi,1,-36.456985,-14.337424
Rodrigo Muniz,1,12.247226,8.320397
Aihen Muñoz,1,-4.714522,10.187459
Álex Muñoz,1,0.03926985,8.368641
Daniel Muñoz,1,27.821733,31.715782
Iker Muñoz,1,10.065856,28.154436
Javier Muñoz,1,-13.313722,25.483374
Víctor Muñoz,1,27.309868,3.6238415
Arijanet Muric,1,0.93211335,1.8761005
Murillo,1,-34.671474,-20.55035
Vedat Muriqi,1,9.02673,-33.66482
Jacob Murphy,1,35.73141,-13.447535
Bob Murphy Omoregbe,1,26.421265,29.151339
