L1,L2,L3,L4,L5,L6,L7,L8,Cluster,Player
-0.74735004,0.12479616,1.0852374,-0.21585384,0.32011116,-0.08126205,0.9604261,0.028995253,0,Alessandro Florenzi
-0.30581206,0.3694243,-0.66826326,0.029615626,1.2399237,0.13736425,-0.7928128,-0.3622032,1,Mateo Flores
-0.6157384,1.7183589,-0.13723245,-0.63101804,1.6546149,-1.3959547,2.5256777,-1.1297376,2,Phil Foden
-0.32225323,0.35465539,-0.14677383,-0.5188252,0.24863085,0.16141759,-0.28848606,-0.3131954,0,Malick Fofana
-0.57210237,0.050190277,-0.14953586,-0.6953858,0.12481041,0.24806504,-0.30443037,-0.10420346,0,Rayan Fofana
-0.76275283,-0.8450211,-0.77308667,-0.6433075,0.5470402,-1.160546,-0.45180517,-0.3770105,1,Seko Fofana
-0.21860036,0.5577874,-1.2680898,0.019299075,1.5258467,-1.0105879,-0.009355582,-0.87197095,1,Wesley Fofana
-1.2006966,-0.24935445,-0.13452107,-0.5244907,0.75940764,-0.2292916,-1.03084,-0.047224753,0,Yahia Fofana
-0.37035665,1.5596105,0.6548001,-0.13140441,1.1721985,-1.215528,2.270195,-0.3414382,2,Youssouf Fofana
0.32399327,0.23169619,-0.8053984,0.2886415,0.6238589,-1.1083395,-0.47914788,0.3181665,1,Jonas Föhrenbach
0.2289989,0.6491961,-0.99838734,0.04462786,1.8973355,0.20240082,1.3347434,-1.4983296,2,Michael Folorunsho
-0.25140372,0.6940268,-0.49142125,-0.15852703,1.6746478,-0.24144565,1.743625,-0.77306485,2,Michael Folorunsho
0.42354786,1.3728104,-1.1551497,-0.3356431,2.0416129,-0.017139032,1.4353178,-1.866311,2,Lamine Fomba
-0.347544,-0.25956178,-0.07950865,-0.21959803,0.20494178,0.07449232,-0.46177286,0.20823404,0,Carlos Forbs
-0.9864583,-0.19245785,-0.7179008,0.00042273104,0.76670915,-1.2290301,-1.4437405,-0.021915391,1,Pablo Fornals
-1.1922289,-0.28573996,0.3208389,-0.59564596,0.19161442,0.13725506,-0.43202367,0.49483457,0,Omari Forson
0.2687604,0.6575718,0.2572937,-0.5364137,0.5403557,0.10072352,1.0779362,-0.97255945,2,Fraser Forster
-0.31814453,0.7191968,0.26084378,-0.9845879,0.6093655,0.2061686,1.2386639,-1.0702453,2,Héctor Fort
0.502488,0.5860726,-0.89372826,0.1784118,1.1166937,-0.45212275,-0.31393483,-1.1428182,1,Dimitri Foulquier
-0.589012,0.15500489,0.5563881,-0.276617,0.30847335,0.2197118,0.18989372,-0.01456276,0,Juan Foyth
-0.85411406,1.5088196,0.7718106,-0.18487336,1.1599412,-1.1866388,2.0040357,-0.50170636,2,Fran
-1.2564954,1.676986,0.84000826,-0.10981263,1.5161595,-1.9686837,3.1391666,-0.031921007,2,Matheus França
-1.1326525,0.39616188,-1.0332526,-0.090800405,1.3716462,-1.022533,-1.8270371,-0.2623914,1,Alejandro Francés
-1.1309316,-0.7223753,0.20685008,-0.57357603,-0.06484532,-0.09033592,-0.5668323,0.7082299,0,Przemysław Frankowski
-0.36786544,0.07511384,-0.7679238,-0.55948883,1.4300616,0.017439097,0.43554878,-0.8958065,1,Enric Franquesa
-0.59303874,0.00799831,0.10675841,-0.29187024,0.23173365,0.16782202,-0.5159587,0.10667922,0,Ryan Fraser
-0.27059084,0.87400013,-1.3709882,-0.4244156,1.7156348,-0.5068335,-0.33001763,-1.4519329,1,Davide Frattesi
-0.2515683,-0.20545894,0.120530315,-0.11287581,0.010080248,-0.04852645,-0.31441465,0.2967443,0,Tyler Fredricson
-0.24450094,0.5746277,0.6912067,0.15151595,0.5671394,-0.6520121,0.8035482,0.25042,0,Morten Frendrup
-1.0030814,0.4141707,-0.59476954,-0.7757507,0.97043926,-0.5371855,-0.14211571,-0.328688,1,Martin Frese
-0.89971495,0.33947477,1.040306,-0.20623244,0.28810528,0.12888823,0.23437122,0.14061534,0,Remo Freuler
0.19588423,-0.24447171,0.08748413,-0.13406831,-0.25501543,0.07569039,-0.54827195,0.43137947,0,Marco Friedl
-1.089713,-0.36267546,0.09339077,-0.6930295,0.10008106,0.10296814,-0.4884674,0.42235947,0,Marvin Friedrich
0.4374053,0.43030915,-0.41341692,-0.13796686,0.67044157,-0.15499748,-0.14261895,-0.8559062,1,Jeremie Frimpong
0.3181406,0.8004631,0.077636786,0.18375628,0.5413557,-0.22376125,-0.33231962,-0.5354289,1,Jorge de Frutos
-0.1140551,-0.0163837,-0.3331271,-0.15524791,0.87373513,0.3822053,-0.13133964,-0.689726,1,Darío Fuentes
-1.0429735,-0.31284377,-0.1525281,-0.5332471,0.3069051,-0.2046001,-1.2156279,0.21544626,0,Chris Führich
-0.76183337,-0.78625894,-0.2707177,-0.23684695,0.2307703,-0.8255569,-0.88082623,0.25674674,0,Shiō Fukuda
0.56674784,1.9222492,-0.5887561,-0.4296949,1.9419909,-0.18425687,2.3507009,-2.378289,2,Angelo Fulgini
-0.7889802,0.37437794,-0.42363107,-0.9199779,0.7650431,0.031136185,-0.1461277,-0.44630137,1,Niclas Füllkrug
-0.5551814,-0.23439327,-0.78253144,-0.06958175,0.7337563,-0.8013515,-1.8752196,-0.44625744,1,Kyogo Furuhashi
-1.0283916,0.32536682,-0.83893,-0.31920528,1.1446966,-0.6880802,-1.6877828,-0.52837515,1,Manuel Fuster
-0.04125143,-0.45414487,0.30434832,-0.12014842,-0.5841269,-0.34613544,-0.46754813,0.8145583,0,Matteo Gabbia
-1.2710785,-0.052304454,-0.9462696,-0.39436275,1.1773009,-1.4902054,-1.038851,-0.56610954,1,Tommaso Gabellini
-0.53349996,-0.18155754,0.174849,-0.3684159,-0.055116653,0.13543867,-0.56697726,0.27534342,0,Tiago Gabriel
-0.5760534,0.72472656,-0.22059599,-0.43782473,0.8154052,-0.3203202,0.18285066,-0.35489213,1,Alessandro Gabrielloni
-0.9263931,0.42315516,-0.22173458,-0.540561,0.6928329,0.006915495,-0.856003,-0.12036824,0,Gianluca Gaetano
-2.0407853,-0.42425814,-0.23683515,-0.8468733,1.2302256,-0.8370976,-0.80081964,-0.26374546,1,Roberto Gagliardini
-2.1080992,-0.59877956,0.3316796,-0.937265,0.4843957,-0.055045605,-0.95438856,0.42723408,0,Cody Gakpo
-0.48979503,0.38208696,0.711688,0.20196338,0.48039937,-0.6713925,0.94971275,0.31415582,0,Javi Galán
-0.54835784,0.30786508,-0.5125418,-0.3478492,0.9603119,0.13779561,-0.42946744,-0.06321257,1,Iñigo Ruiz de Galarreta
-0.5476808,0.09183288,-0.4117437,-0.31901985,0.5989368,-0.42703044,-1.0386664,-0.32205743,1,Conor Gallagher
-0.48060027,0.081359304,0.1552515,-0.52158856,0.0005335957,0.04959239,-0.11018571,0.09827968,0,Antonino Gallo
-1.8498158,1.5294546,1.2221841,0.042925492,1.636801,-2.2404544,3.7630951,0.105558716,2,Gauthier Gallon
0.23764211,0.46082506,-0.18427263,-0.034591198,0.79295677,0.16129927,0.31029046,-0.8408772,1,Cristian Gamboa
-0.35203815,-0.528378,-0.465242,-0.360344,0.53716034,-0.44908237,-0.18464221,-0.12872775,0,Idrissa Gana Gueye
0.38187492,0.43359122,-1.2448242,0.24952759,1.7644107,-0.27600837,0.15706888,-1.1838512,1,Ignatius Ganago
-0.2842085,-0.55061865,-0.19028732,-0.38974088,0.13991152,-0.07677372,-0.2575146,0.07108701,0,Silvère Ganvoula M'Boussy
-0.15230155,-0.93954843,-0.90128237,-0.23803586,0.3040399,-1.0752369,-0.85431296,-0.3700241,1,Facundo Garcés
-0.7623118,-0.46448612,-0.5326684,-0.31901157,0.39177883,-0.966618,-0.759089,0.20483238,0,Aleix García
-0.7944703,-0.77781296,0.15856808,-0.44765937,-0.35207266,-0.22434619,-0.59450936,0.71286726,0,Álvaro García
0.29352337,0.4373884,-0.060203604,-0.14192763,0.36328167,0.11020155,-0.17041877,-0.0987899,0,Andrés García
-0.24560131,-0.13281734,-0.18313849,-0.16906781,0.2970768,-0.12228895,-0.41250992,0.27159518,0,Eric García
-0.13008824,0.59864366,-0.175733,-0.24287467,1.1370916,-0.21283673,1.1979812,-0.5690124,2,Fran Garcia
-0.37471417,-0.2878464,0.19511148,-0.34458306,-0.18621182,-0.066885695,-0.26678586,0.35491526,0,Gonzalo García
0.057341546,0.46499082,0.4609631,0.16508617,0.2392077,0.27360898,-0.25398588,0.043618433,0,Joan García
0.22037482,0.016956396,-1.2598395,0.20527817,1.3994541,-0.42690855,-0.61097807,-1.1446316,1,Pablo Garcia
-1.2530525,-0.3039551,-0.6260198,-0.51973176,0.5898831,-1.0223845,-1.3492922,-0.13999969,1,Rubén García
0.05257553,0.63608956,-1.4125904,-0.09080954,1.7591856,-0.22507308,-0.36433762,-1.0448896,1,Ulisses Garcia
-0.9808934,0.09950323,-0.94137514,-0.13112421,1.1803417,-0.9282809,-1.6269159,-0.34392866,1,Unai García
-0.5592552,1.1850481,-0.30763415,-1.4943613,0.545965,-0.3520646,1.1378062,-1.3808569,2,Alejandro Garnacho
-0.7856717,-0.39983654,-0.6997173,-0.8833073,0.8556633,-0.17290038,-0.7233537,-0.65107775,1,James Garner
-0.15156049,0.25312242,-1.6447133,-0.6834728,1.3793204,-0.7549517,-0.36072713,-0.977597,1,Yarek Gasiorowski
-0.4236251,-0.258997,0.034729093,-0.55110717,-0.046341896,0.108304456,-0.05964583,-0.06490683,0,Federico Gatti
-0.4364166,-0.44721013,0.15011969,-0.45355403,-0.3204518,0.00045022368,-0.386995,0.48232594,0,Gavi
-0.33300564,-0.32552093,0.02362921,-0.30795723,-0.07922131,0.000944376,-0.4073238,0.4814016,0,Paulo Gazzaniga
0.08136177,2.239772,-0.46358356,-0.010688379,2.0780928,-0.90303,3.231878,-1.7828119,2,Jean-Philippe Gbamin
-0.9947802,-0.93487847,-0.633889,-0.68490726,0.7478275,-0.8892922,-0.7463403,-0.3437353,1,Mory Gbane
0.33418196,1.3417286,-0.68297154,0.13090973,1.5327501,-0.6132192,1.4158552,-0.7906405,2,Yann Gboho
-0.5699886,0.0056904033,0.55340683,-0.6005742,0.19668724,0.16814362,0.6924887,-0.33715165,0,David de Gea
-0.6716562,1.0330228,0.17601967,-1.0386188,0.6637293,-0.26626617,1.2441828,-0.94178784,2,Viggo Gebel
-0.25224882,-0.13318154,-0.40277025,-0.014642179,0.77134436,0.07911959,-0.7680329,-0.18088675,1,Lutsharel Geertruida
-1.0453854,0.06445683,-0.31513926,-0.9329365,0.7045682,-0.27588257,-0.03524512,-0.3411165,0,Dennis Geiger
-0.110146016,-0.1657461,-0.06353392,-0.23473433,-0.04652366,-0.052635297,-0.72552425,0.30687228,0,Valentin Gendrey
-0.21361059,0.080719806,-0.0102525875,-0.4175902,0.05688566,0.13459258,-0.17242396,0.0174855,0,Valentin Gendrey
-0.13874339,0.64151174,-0.72011673,-0.5105469,1.0028888,-0.22052625,0.17668691,-0.6975411,1,Denis Genreau
-0.18315522,0.033215992,-0.59146434,-0.46344233,0.32654637,0.01705359,-0.6835111,0.05195786,0,Tyrique George
-1.0988634,0.85284746,0.8779122,0.21421157,0.95043975,-1.0990393,1.4094663,0.11053077,2,Yannick Gerhardt
-0.78253806,-0.7007103,-0.8018953,-0.72121066,0.78514814,-0.44072163,-1.1311057,-0.41643867,1,Max Geschwill
0.18464151,0.6698427,-0.8483485,0.16220067,1.196831,-0.13947485,-0.6725246,-0.62752295,1,Daniele Ghilardi
-0.037414372,-0.646417,-0.20295188,-0.10912414,-0.37412572,-0.4641993,-0.8122778,0.7263477,0,Lautaro Gianetti
-1.164686,-0.12450025,0.39287964,-1.0214349,-0.07564902,0.48267627,0.09015722,-0.25351167,0,Dimitris Giannoulis
-0.23745939,1.8290554,0.7775324,0.052107677,1.1095833,-1.5233185,2.294438,-0.4522799,2,Morgan Gibbs-White
-0.82726145,-0.5509869,-0.27266702,-0.49736553,0.47925872,-0.26421148,-0.9205405,-0.004916899,0,Samuel Gigot
-0.38821405,1.4316193,-0.4760676,0.13178818,2.0528727,-0.90201575,2.8017454,-1.0757543,2,Armin Gigovic
-0.28457794,0.37323508,-0.8621343,-0.5227582,0.9930964,0.022654295,-0.5926939,-0.46485507,1,Bryan Gil
0.29291028,-0.21289593,-0.9261052,0.3318786,0.5053419,-1.2202818,-1.1714736,-0.091822006,1,Mario Gila
0.38017428,0.58282363,0.1099555,0.34258372,0.74493945,0.26290846,0.3083948,-0.6979034,1,Billy Gilmour
-0.40740186,0.40112653,0.06576758,-0.537666,0.10194556,0.08006534,-0.6247808,-0.4103122,0,Billy Gilmour
-0.39384085,0.1428406,-1.0331862,-0.2918766,0.8562803,-0.3173403,-1.3451167,0.04964102,1,Benedikt Gimber
-0.123431526,0.35102573,-0.22233701,-0.45752174,0.49492168,0.07361078,0.03649748,-0.52229714,0,Santiago Giménez
-0.41031486,1.4004507,-1.4887167,-0.9988641,1.602701,-0.44348872,0.15976593,-1.120148,1,Gvidas Gineitis
-0.34863544,0.46364716,-0.32398218,-0.30513662,0.78792375,-0.32268572,-0.028638154,-0.4039915,1,Matthias Ginter
-1.0349786,0.9437498,0.4853476,-0.3522113,0.8558312,-0.9093902,1.4268401,-0.59820944,2,Jamie Gittens
0.025790632,0.25512475,0.5870798,-0.0906426,-0.11018878,0.32985634,-0.15437976,0.057741977,0,Serge Gnabry
-0.45974374,-0.120949715,0.21229652,-0.22438316,0.19403437,0.27438885,-0.26766437,0.16263163,0,Ben Godfrey
-0.8275158,1.2516272,-0.5018139,-1.4133927,0.9864612,-0.78405696,1.3926933,-1.2838852,2,Ben Godfrey
-0.115881145,1.2169691,-0.24748802,0.14829771,1.9452994,-0.4335032,2.6997046,-0.9620491,2,Martial Godo
0.26567048,0.9518666,-0.9126462,0.32971495,1.4875183,-0.14862208,-1.0875838,-1.3338791,1,Saba Goglichidze
-1.6310427,-0.54203725,-0.34789526,-0.78742725,1.0368679,-1.082907,-0.31812686,-0.31624565,1,Edoardo Goldaniga
-0.9854966,0.12670043,-0.16499174,-0.68414545,0.47659928,0.2793191,-0.76712185,0.05671318,0,Michael Golding
-0.4400232,-0.36188686,0.11942824,-0.024886668,-0.17641881,-0.4455421,-0.7627842,0.64540535,0,Pierluigi Gollini
-0.22044858,-0.21426666,-0.5200999,-0.2250388,0.5357835,-0.1047735,-0.6528385,0.1895867,0,Aleksandr Golovin
-0.15640926,0.3638911,0.74143785,-0.097624466,0.40219882,-0.42016602,0.85378236,0.24790892,0,André Gomes
-0.44603413,-0.3522649,-0.4708177,-0.27085903,0.17654787,-0.71261275,-0.8859307,0.24795872,0,Angel Gomes
-0.33254278,0.13154483,0.2442098,-0.5952138,0.029842794,0.19032674,0.18375555,-0.23788828,0,João Gomes
-0.874871,-0.07676931,-1.0897602,-0.15547681,0.9717763,-1.1324155,-1.6858523,-0.29493663,1,Rodrigo Gomes
-0.39785272,0.032632403,-0.4511508,-0.45025885,0.5163412,0.1543587,-0.48653227,-0.046727255,0,Toti Gomes
-0.14919339,0.96304953,-1.0617985,-0.27622932,1.4265697,-0.49117386,-0.37314856,-0.82440853,1,Carlos Gómez
-0.49806184,-0.27668485,0.2204495,-0.24455655,-0.15518406,0.11394541,-0.66895366,0.46898255,0,Dani Gómez
-0.51334715,-0.27851892,-0.41401526,-0.69678503,0.19317842,-0.05581568,-0.59743464,-0.10484153,0,Diego Gómez
-2.163785,-0.652631,0.4896184,-1.054524,0.28667948,0.2045473,-0.68308735,0.5092974,0,Joe Gomez
-1.2080655,-0.4541042,0.2742574,-0.6097032,0.13655466,0.023516685,-0.3796386,0.53275895,0,Moi Gómez
-0.39501944,0.18076932,0.6162498,-0.10380031,0.46060055,-0.0942048,0.7173557,0.017414637,0,Sergi Gómez
-0.12795189,0.23137358,-0.18989436,-0.19216216,0.3640421,0.014728084,-0.54645175,0.061217673,0,Sergio Gómez
-0.37022734,-0.11561267,0.7636565,-0.020350397,0.17772065,-0.017610788,0.58911955,0.27937326,0,Unai Gómez
-0.43363148,-0.11140135,0.29534265,-0.1709958,-0.21108383,0.09024732,-0.9061507,0.53876626,0,Tidiam Gomis
0.16063741,0.96789825,-0.04008884,-0.64242643,0.8548241,-0.13612361,1.2270548,-1.0660139,2,Fabio González
0.41452098,-0.44513324,-1.1890391,0.2286336,0.55215293,-1.2418067,-0.64714605,-0.12189234,1,Nicolás González
-0.27801555,-0.55544615,-0.08220465,-0.23396406,-0.24077433,-0.2363147,-0.7103867,0.5150476,0,Nicolás González
-1.1300446,-0.5957567,-0.19675452,-0.75452006,0.55102265,-0.14042155,-0.8203579,0.0034674406,0,Peter González
-0.44923365,0.6075332,-0.09269044,-0.71623063,0.49997604,-0.50537574,-0.09234835,-0.6602508,1,Urko González
-1.0315739,-0.37158364,0.15667582,-0.58831596,0.14416863,-0.17446205,-0.3039648,0.4020612,0,Urko González
0.08884984,0.36738297,-0.23700592,-0.403238,0.20490149,-0.095426954,-0.5698996,-0.49657556,0,Anthony Gordon
-0.08292757,-0.800871,0.13643384,-0.26091078,-0.75077575,-0.28319055,-0.49424824,0.8670495,0,Leon Goretzka
-0.5251098,0.15926382,0.6361883,-0.14215942,0.14106,0.16181101,-0.09288959,0.22817594,0,Mathieu Gorgelin
-0.78193295,-0.7049287,0.21504983,-0.40424773,-0.33986354,-0.1415748,-0.60371035,0.7967764,0,Andoni Gorosabel
0.36179733,0.18303308,-0.37843114,-0.35378018,0.33606842,-0.2756318,-0.32212707,-0.5233039,1,Robin Gosens
-1.8504083,-0.46006593,-0.1843381,-0.9920088,0.6916611,-0.17367944,-1.5112573,-0.0016549602,0,Robin Gosens
-0.13184401,-0.9079386,-0.12312112,-0.18420392,-0.696541,-0.6784535,-1.0129496,0.70544446,0,Mario Götze
-1.0415969,-0.8227297,-0.37999275,-0.5772883,0.23438267,-0.6052196,-1.3626041,0.17608565,0,Amine Gouiri
-0.7422469,-0.07555024,0.11817054,-0.24765636,0.15676041,-0.0272751,-0.9266664,0.29275388,0,Amine Gouiri
-0.8272136,0.038071595,0.11301883,-0.5323393,0.44215208,0.05620639,-0.11739436,0.03451977,0,Lucas Gourna-Douath
-0.5674349,0.52490646,0.015644409,-0.94184154,0.30281138,-0.059523657,0.25933498,-0.77162683,0,Jeffrey Gouweleeuw
-0.080443665,-0.44846547,-0.75993115,0.0041447133,0.24720246,-0.99089855,-1.2640198,0.05072444,1,Kamil Grabara
-0.20153108,0.27669773,-0.842099,0.10480891,1.0999727,-0.4164456,-1.2781758,-0.6314034,1,Jonathan Gradit
-0.7974006,0.44848582,0.6008581,-0.50707436,0.7133766,-0.47373116,1.596066,-0.41896152,2,José Gragera
-0.6818559,2.0586283,0.6154453,-0.8799982,0.85117203,-0.7471888,2.4622982,-1.7165501,2,Samuel Grandsir
-1.1223872,-1.0222805,-0.50389344,-0.9829003,0.8061494,-0.71535593,-0.3396802,-0.44708893,0,Alberto Grassi
0.50122845,1.6730498,-1.100201,-0.3695115,1.5536938,-0.19066013,-0.83383423,-1.8419724,1,Ryan Gravenberch
0.1674603,0.6084863,0.10104825,0.06248717,0.43595505,-0.019012168,-0.32585993,-0.12715474,0,Archie Gray
-0.18090776,-0.061996646,-0.101511836,-0.33061963,0.10548213,-0.15744963,-0.22200862,-0.032656036,0,Jack Grealish
-0.41541266,-0.21129501,-0.5686506,-0.6493181,0.9575091,-0.25848678,0.20021456,-0.6004205,1,Jacob Greaves
-0.64914757,-0.6105427,0.10028582,-0.24108091,-0.2025196,-0.49810117,-0.69801277,0.58827174,0,Mason Greenwood
-0.898585,-0.52390754,0.21279278,-0.52630717,-0.035459965,-0.0032113642,-0.32827768,0.5360958,0,Michael Gregoritsch
-0.61669123,0.19619387,-0.40945438,-0.44444168,0.668628,0.0123232305,-0.73803383,0.044100635,0,Dominik Greif
0.631418,1.3464136,-0.5804549,0.56344074,1.8753688,-0.20735206,1.9975908,-1.1416929,2,Antoine Griezmann
-0.4008977,0.10274155,-1.0147393,-0.39342344,1.1098926,-0.69566274,-0.3807385,-0.69083595,1,Vincenzo Grifo
-1.1851337,-1.12186,-0.9766654,-1.2147228,1.2985444,-1.1077187,-0.49744898,-1.4832342,1,Florian Grillitsch
-0.8415866,1.7986739,0.59417397,-0.28339374,1.5596187,-1.5800482,2.8339744,-0.251286,2,Florian Grillitsch
-1.4291606,-0.20611379,-0.45949408,-0.9453148,1.0260069,-0.461981,-0.66782224,-0.4489418,1,Álex Grimaldo
-1.0610985,0.33196923,1.0925857,-0.23341766,0.407166,0.23784144,0.3840316,0.013319619,0,Pascal Groß
-0.51416427,-0.05630698,-0.34783003,-0.036385313,0.7260084,-0.81819123,0.024487935,-0.015245985,1,Brajan Gruda
0.21242565,-0.06265314,-0.15299705,0.09535156,0.20781757,-0.016178057,-0.5674222,0.13920367,0,Marco Grüll
-0.98787403,-0.2402842,-0.3097135,-0.56014353,0.36623168,-0.3429367,-1.1191044,0.15025291,0,Albert Grønbaek
-0.6494015,-0.45912203,-0.34432545,-0.3857935,0.24772726,-0.5349894,-1.0134388,0.057522677,0,Albert Grønbaek
-0.3691035,0.1146488,-0.23624179,-0.15375808,0.48370752,0.17757504,-0.75695413,0.23006874,0,Vicente Guaita
-0.20141952,0.24973613,0.51959074,-0.11929313,0.3334897,0.045292288,0.45337564,0.029058829,0,Sergi Guardiola
-0.011690497,-0.54925597,0.12753323,-0.13848296,-0.54823065,-0.41022474,-0.63308465,0.7058282,0,Nemanja Gudelj
-0.5017639,-0.45282456,0.035282224,-0.34792125,-0.11535168,-0.075846195,-0.49495092,0.50615424,0,Gabriel Gudmundsson
-0.32033664,-0.2536861,-0.86637706,-0.42505008,0.5669712,-0.44343334,-1.0863007,-0.19899237,1,Gonçalo Guedes
-0.9320353,0.13828766,0.81665546,-0.3249211,0.24946797,0.28396565,0.038080215,0.18267888,0,Axel Gueguin
-0.42816496,0.4122263,-0.7144739,-0.34004325,1.0635257,-0.6109742,0.09178143,0.0046453476,1,Marc Guéhi
-0.96095425,1.5826181,0.8039656,0.09460656,1.3723958,-1.652064,2.7499638,-0.061120845,2,Mattéo Guendouzi
-0.6414413,-0.2509979,-0.64752036,-0.9090233,0.65996075,0.009766027,-0.52643144,-0.5424154,1,Javier Guerra
-1.0032395,-0.2464815,-0.69677705,-0.35517037,0.5635945,-0.9922696,-1.5070188,-0.11031056,1,Raphaël Guerreiro
-0.6437411,0.4702582,0.13261402,-0.55648357,0.40195537,0.3083365,-0.07914746,-0.3373089,0,Evann Guessand
-0.9571816,-0.21873395,0.25091478,-0.4082858,0.065927505,0.12238209,-0.7427998,0.41802615,0,Ander Guevara
-1.2134262,0.47735384,-0.69469386,-0.96974236,1.1101744,-0.02768077,-0.7777977,-0.55581236,1,Pape Gueye
-0.64513385,0.25075588,0.4350963,-0.43837813,0.44975433,-0.43666863,0.56608576,-0.05670719,0,Morgan Guilavogui
0.28663713,0.24132848,-0.45169625,0.17094819,1.0536695,0.18344013,0.500694,-0.590076,1,Frederic Guilbert
-0.72796464,-0.25399345,-0.56745064,-0.3034777,0.48539525,-0.6516327,-1.3409259,0.029997326,1,Luis Guilherme
-0.3589421,-0.42156914,-0.51719946,-0.30273396,0.28657132,-0.10653559,-1.0183371,0.35847506,0,Hugo Guillamón
-0.33292177,-0.09883744,0.56616735,-0.04163845,0.11021954,-0.31741232,0.27202207,0.45927528,0,Bruno Guimarães
-0.51356816,0.20700338,0.24702525,-0.72513473,0.34189737,0.06543873,0.5970222,-0.36985058,0,Carlos Guirao
-0.27595136,0.340291,-1.3759123,-0.12876268,1.7127922,-0.094151616,-1.1224656,-0.6602928,1,Bahereba Guirassy
-0.811413,-0.14488515,0.25208986,-0.45278993,0.1283774,0.25675148,-0.4007007,0.19078055,0,Serhou Guirassy
-0.17908049,-0.07103442,0.16469699,-0.3798865,-0.05949855,0.04459448,0.072822936,-0.017748896,0,Marc Guiu
-1.100207,2.3265402,-0.15170535,-0.35982633,2.7053437,-1.881877,4.6948466,-1.7240496,2,Péter Gulácsi
-0.28046453,2.6650414,-1.2234181,0.13983117,2.5449169,-1.5603275,2.7839396,-2.1335192,2,Arda Güler
0.02634132,0.11311569,0.15878412,-0.021500677,0.21138012,0.16497667,-0.2385123,0.16374162,0,Gerard Gumbau
-0.4204512,0.96830356,0.5080243,-0.26560557,0.54145676,-0.28213882,-0.016398996,-0.41473857,0,Robert Gumny
-0.13261604,0.65400136,-0.46544808,-0.72205764,0.71824783,-0.1525336,0.23878953,-0.6783792,1,İlkay Gündoğan
-2.011505,-0.7211475,-0.16414058,-0.7528699,0.93455005,-0.6978105,-1.4027379,-0.13629022,0,Christian Günter
-0.54586196,0.4750572,-0.4316021,-0.63922113,0.97002095,-0.37118456,0.16029358,-0.72584057,1,Jon Guridi
-0.60130125,-0.31277746,-0.6255192,-0.14107291,0.60233504,-0.7837011,-1.1910698,0.06516334,1,Gorka Guruzeta
-0.20248072,0.977337,0.053287037,-0.9359364,0.33914566,0.11323081,0.62139547,-1.4125998,2,Malo Gusto
-1.0887073,0.9949206,-0.39717546,-0.24693717,1.4590437,-1.6356349,1.523864,-0.16640475,2,Miguel Gutiérrez
-1.1890547,-0.59242713,-0.016999982,-0.43675637,0.1981389,-0.5773274,-1.06735,0.37928003,0,Albert Guðmundsson
0.012734786,-0.046265714,-1.2573388,-0.42430657,1.042604,-0.7624164,-0.27927145,-0.7630306,1,Joško Gvardiol
0.16620398,0.11684737,0.77990043,-0.06937076,-0.2992441,0.074729085,0.25517863,0.3529703,0,Emmanuel Gyasi
0.14348179,0.6652888,-0.11701251,-0.09386827,0.7758022,-0.025934428,0.3641473,-0.58120567,1,Christian Gytkjær
-0.7601131,-0.6119793,-0.07154699,-0.6374731,0.18321033,0.03833832,-0.40724134,0.2490856,0,Erling Haaland
-0.21395668,0.38930848,-0.7714386,-0.80423373,1.1712055,-0.22069037,0.3769913,-1.3779818,1,Nicolas Haas
-0.06945589,0.33956358,-0.13355774,-0.3703249,0.59616256,-0.31872457,0.30397838,-0.112535864,0,Janik Haberer
-0.4873682,-0.19334856,-0.026205167,-0.23285864,0.21421891,0.07013725,-0.5399088,0.36956462,0,Robin Hack
-0.86290926,-0.5744991,0.057592325,-0.5124907,0.079000145,-0.013129145,-0.48970005,0.5312891,0,Saad El Haddad
-0.39976385,-0.5721787,0.1537373,-0.45845556,-0.47258145,-0.04334885,-0.42847592,0.5719695,0,Munir El Haddadi
-0.08113015,0.5378536,-1.2444932,0.10619877,1.6271346,-0.06563887,-1.015646,-0.8523336,1,Amadou Haidara
-0.67468655,0.8540505,-0.095460616,-0.33022022,0.9660869,-0.8687883,0.7324801,-0.020619303,2,Massadio Haïdara
0.42521775,0.3236961,-0.54924035,-0.3694349,0.84434086,-0.08268966,0.3404759,-0.636819,1,Antoine Hainaut
-0.4977769,0.16595194,0.30292168,-0.5282049,-0.12599361,0.3898763,-0.3874707,-0.005904898,0,Mohamed Haj
0.18750653,0.26637894,0.4058945,0.037978277,0.08708309,0.14726244,-0.0201504,0.023300655,0,Achraf Hakimi
0.004490599,-0.75725335,-0.03313165,-0.20782974,-0.6005534,-0.479021,-0.71698767,0.6181346,0,Lewis Hall
-0.25568458,0.21866971,-1.2209537,-0.019143283,1.4935517,-0.42151344,-0.116412595,-0.49895328,1,Sébastien Haller
0.24939102,0.7751236,0.48873076,0.23880781,0.3803756,-0.12790342,-0.086675346,-0.042569995,0,Ali Al Hamadi
-0.1003475,0.32192242,0.06229561,-0.47583997,0.275019,0.09529208,0.20024484,-0.22775453,0,Andreas Hanche-Olsen
-0.31871054,1.3055443,0.5996426,-0.24186237,0.9357357,-1.06789,1.9486148,-0.55903757,2,Florent Hanin
-2.4679193,0.48012593,-0.27713206,-0.5001765,1.8441188,-1.2133019,-1.1261783,-0.3038094,1,Ridgeciano Haps
