mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,Cluster,GMM_Confidence,Recon_Error,Player
-0.5717025,1.230577,1.5071151,-0.7306692,0.7162103,-1.3037125,-1.6546863,0.11846775,0.39450544,-0.1328002,-0.8246964,1.5974143,0.371467,0.7242274,1.5532968,-0.18900523,6,1.0,0.2295026,Jamie Gittens
-0.779773,0.054397076,0.18030682,-0.036316782,0.67117554,-0.30150348,0.3687718,-0.25265402,1.8834128,-0.9015997,-1.2916117,-0.009911714,-0.30000842,-1.0441339,0.4143449,1.2895015,5,1.0,0.15914242,Serge Gnabry
-0.34125054,0.015973512,-0.19725178,-0.02183592,0.29109037,0.11582899,0.57015634,0.013479851,1.2921755,-0.7029048,-0.75132775,-0.33361188,-0.28163946,-1.027369,0.08714016,0.97622293,2,1.0,0.07571149,Ben Godfrey
0.2679249,0.8377466,1.4239463,-0.5346907,0.4113412,-1.1439754,-0.91527766,0.26625264,-0.9261552,1.0899041,-0.1980416,1.5983187,0.33880156,1.5793716,0.19102316,-1.6878026,3,1.0,0.27147257,Ben Godfrey
-0.787035,1.8476756,2.0255997,-0.01713384,0.91093624,-1.6018901,-1.3495404,0.28360438,-0.91248155,1.1582204,-1.8572844,2.8599458,0.2691527,1.8647527,1.6811172,-1.7513065,3,1.0,0.34127778,Martial Godo
0.4615065,-0.18637097,0.15574753,-0.056982256,-0.187928,0.24502735,0.24699916,0.6096153,-1.2287002,0.975664,0.89550763,-0.18344888,0.066385366,0.4603305,-1.111367,-1.2477077,4,1.0,0.3837332,Saba Goglichidze
0.233212,-0.3098843,-0.6020344,0.15079494,-0.4865073,0.16005635,0.40729856,0.32338637,-0.4886419,0.071132705,0.94067985,-0.6583572,-0.05204054,-0.22405353,-0.6319801,-0.18085608,1,0.9987153,0.35736248,Edoardo Goldaniga
0.13216135,-0.14991528,-0.46038222,0.08283457,-0.1598443,0.26427427,0.4491979,0.045653876,0.025377952,-0.20433721,0.26854086,-0.47382107,-0.10342291,-0.6206002,-0.31679058,0.2780174,1,0.9952506,0.14134827,Michael Golding
-0.15506694,-0.16306084,-0.27843046,0.19604126,0.19618915,0.039957523,0.7252993,-0.18394499,1.152286,-0.65847015,-0.24060598,-1.0489877,-0.55842596,-1.3412002,0.049583107,0.9252864,2,0.99652714,0.15828682,Pierluigi Gollini
0.15796976,-0.09317731,-0.48985058,0.077336356,-0.22588088,0.17385499,0.49288,0.27901745,-0.24833162,0.07553621,0.63408077,-0.7377084,-0.22828281,-0.3265473,-0.456832,0.18039444,1,0.9999752,0.14802119,Aleksandr Golovin
-1.3097088,1.0492599,0.87843025,-0.5951394,1.1710527,-1.1478584,-1.313952,0.08328323,1.7116964,-0.6734458,-1.8141811,1.4098629,0.17619091,-0.3943515,1.7785035,0.60171056,5,1.0,0.09186868,André Gomes
0.18236713,-0.21020469,-0.5024209,0.15947096,-0.486571,0.32083178,0.53554034,0.25605085,-0.23461321,0.02778364,0.9049808,-1.1190344,-0.15224898,-0.6305091,-0.37454593,0.19590053,1,0.99999815,0.17266354,Angel Gomes
-0.18832046,0.3350603,0.36451882,-0.16268091,0.15208375,-0.4278855,0.19147848,-0.16157742,0.88844824,-0.3857274,-0.8609764,0.32133454,-0.040253177,-0.14495149,0.1997716,0.74971664,5,0.9999943,0.14466073,João Gomes
0.34586596,-0.5308066,-0.8853514,0.16012624,-0.87117916,0.3650345,0.8554329,1.0413417,-1.1161357,0.9642875,2.5430603,-1.6618202,-0.256374,-0.047431286,-1.0925767,-0.7116222,7,1.0,0.3395968,Rodrigo Gomes
0.13742107,-0.040152177,-0.30837554,-0.016436685,-0.11155264,0.22349869,0.3374893,0.15264812,-0.27662176,0.01490828,0.1904131,-0.36144388,-0.017614886,-0.2344956,-0.40492815,0.0036426187,1,0.99998474,0.12144585,Toti Gomes
0.4874849,0.031906076,0.15744773,-0.17552915,0.15822455,-0.10321634,0.14959182,0.43613148,-1.3372107,1.1699837,0.7421759,0.24258897,0.038265057,0.80693626,-1.1650367,-1.5633994,4,0.99999905,0.21497695,Carlos Gómez
-0.28974783,-0.23680082,-0.20193736,0.24620613,0.19871463,0.12319219,0.787431,-0.15655924,1.2766416,-0.6603045,-0.48403352,-0.78570116,-0.5102469,-1.3386213,0.11786777,0.9512271,2,1.0,0.07930004,Dani Gómez
0.23500833,-0.13201341,-0.4338469,0.013627995,-0.2635734,0.24805306,0.48995125,0.2861631,-0.4298718,0.14306802,0.6758024,-0.6676314,-0.10045541,-0.2975269,-0.5143136,-0.041068755,1,0.9712281,0.12417313,Diego Gómez
-0.24860287,-0.5721534,-0.4232582,0.28514245,-0.45104906,0.77957356,1.1144121,0.17353809,0.95643604,-0.840471,-0.03542855,-0.8781695,-0.047277268,-1.4466493,-0.14243092,0.9225097,2,1.0,0.47337332,Joe Gomez
-0.27079725,-0.18465498,-0.25621045,0.018769238,-0.004728403,0.44107094,0.8124103,0.13191098,1.0827111,-0.6668909,-0.43717274,-0.60897744,-0.1280607,-1.2493247,-0.004267983,0.8803437,2,1.0,0.10440592,Moi Gómez
-1.0454656,0.849318,0.7072286,-0.40348524,0.81008625,-0.88648766,-0.62822104,0.20238048,1.5308342,-0.73044646,-1.5871029,1.2715183,0.12725136,-0.22645205,1.1981372,0.7530088,5,1.0,0.093100235,Sergi Gómez
0.013216548,0.0375774,-0.15495354,0.023882072,0.08951311,0.01670559,0.356539,-0.048563734,0.34642056,-0.20178409,-0.10963577,-0.39974487,-0.32473865,-0.52950627,-0.1359672,0.382682,1,0.9999829,0.13590273,Sergio Gómez
-1.0081447,0.4662274,0.3929801,-0.39405638,1.0151597,-0.67555827,-0.20079842,-0.022369482,2.1793942,-1.1607593,-1.7711034,0.5975493,-0.024163723,-0.75400764,0.8537817,1.1618727,5,1.0,0.08676346,Unai Gómez
-0.3009362,-0.2547435,-0.17897812,0.31379062,0.3029225,0.0740347,0.8222431,-0.26162773,1.5243038,-0.75235933,-0.48279238,-0.950433,-0.66088367,-1.5286529,0.17849045,1.0790907,2,1.0,0.15096292,Tidiam Gomis
-0.54863274,1.2598538,1.6397138,-0.35132903,0.41779342,-1.348333,-0.7528702,0.18868583,-0.14696653,0.78828675,-1.2817153,2.0313954,0.42744988,1.1204188,1.0231806,-0.64547604,3,0.9999895,0.13582845,Fabio González
0.2883849,-0.092507295,-0.67847574,-0.038036626,-0.06406854,0.06534467,0.4348274,0.90791184,-1.1037152,1.0743299,1.957323,-0.78230983,-0.047125854,0.38524655,-1.0146846,-0.9176404,7,1.0,0.43967748,Nicolás González
-0.09803683,-0.20823732,-0.28209072,0.2653321,0.07980116,0.10834636,0.7739719,-0.12679578,1.0547519,-0.595943,-0.19147013,-1.0265807,-0.52715605,-1.3092519,0.078608975,0.85944474,2,0.992551,0.14152846,Nicolás González
0.10709766,-0.37722963,-0.67964554,0.26487327,-0.66121954,0.48499292,0.5795311,0.19214255,-0.11602846,-0.28665054,0.5899508,-0.90962744,-0.049105037,-0.7210514,-0.42069292,0.20564651,1,1.0,0.1327206,Peter González
0.0913174,0.36309686,0.3938535,-0.34839082,0.1058386,-0.61421967,-0.13933057,0.049782835,-0.007864043,0.25761655,-0.029117411,0.5266998,0.20167121,0.35156503,-0.09808248,-0.3818028,0,0.9997521,0.2657317,Urko González
-0.07629082,-0.17924592,-0.34314674,0.07825026,0.000788677,0.33894742,0.58548373,0.08899699,0.6597667,-0.54470813,-0.22872728,-0.6705534,-0.08689922,-0.96472985,-0.08042721,0.6463272,2,0.9998551,0.07866826,Urko González
0.11333089,0.11196178,0.110256225,-0.12956724,0.0311551,-0.15422694,0.2739684,0.069301106,-0.049801134,0.12855338,0.051441967,-0.18448173,-0.068644494,-0.042487223,-0.23975681,-0.0062710326,0,0.9985219,0.2500111,Anthony Gordon
-0.38342604,-0.1047247,-0.23970638,0.3522708,0.4105929,-0.06344519,0.7403264,-0.36681402,1.6367339,-0.79932755,-0.744388,-1.0650136,-0.7561325,-1.7338371,0.2902668,0.9860558,2,1.0,0.3985728,Leon Goretzka
-0.7780445,0.17868157,0.2064986,-0.279803,0.7457729,-0.29919013,0.027350262,-0.02098421,1.8938389,-1.055659,-1.401563,0.21670468,-0.034965567,-0.9265409,0.53995144,1.0701628,5,1.0,0.06986683,Mathieu Gorgelin
-0.2789858,-0.3335532,-0.3322929,0.24092397,0.036107987,0.3476762,1.0756048,-0.04700783,1.3870816,-0.7953803,-0.33508852,-1.124368,-0.4612882,-1.6593729,0.08745071,1.0021724,2,1.0,0.100034334,Andoni Gorosabel
0.13719185,0.14365149,0.13552068,-0.2212435,-0.10034947,-0.17365004,0.26231867,0.1602754,-0.2985044,0.3355648,0.060819373,0.025743844,-0.02101548,0.23080002,-0.32102048,-0.29528996,4,0.62334377,0.21012156,Robin Gosens
0.16218871,-0.5993381,-0.7996898,0.45836794,-1.1651492,0.7220727,1.1042422,0.10827088,-0.1911167,-0.38523427,1.0822272,-1.4514053,-0.2607421,-1.0962222,-0.5949141,0.32079095,1,1.0,0.4170758,Robin Gosens
-0.01073949,-0.19569394,-0.24742354,0.2572608,0.006544419,0.057280235,0.76115215,-0.19282396,0.87772524,-0.38712394,0.185949,-1.3332099,-0.5929181,-1.320372,-0.053371686,0.8435316,1,1.0,0.5091296,Mario Götze
0.15130208,-0.5591407,-0.80858344,0.45739728,-1.0053989,0.45841908,0.7870145,0.2723469,-0.3014574,-0.13686572,1.2358508,-1.4496939,-0.2432957,-0.81907636,-0.5908467,0.11292326,1,1.0,0.16341817,Amine Gouiri
-0.13385087,-0.32396278,-0.32114267,0.17065307,-0.016772112,0.3216057,0.83973604,-0.072086886,0.9014642,-0.6026889,-0.03431505,-0.9717404,-0.34983364,-1.2577498,-0.10908338,0.82714343,2,1.0,0.065679826,Amine Gouiri
-0.10491481,0.09751102,0.0036020875,-0.23469132,0.16789034,-0.09123708,0.19164123,-0.0043376684,0.7211597,-0.37718868,-0.6257185,0.07942745,0.054520227,-0.41020954,0.0526042,0.45664674,2,0.67302346,0.069778636,Lucas Gourna-Douath
-0.030090302,0.36066133,0.5266503,-0.30047035,-0.1514659,-0.66383994,0.021156132,-0.027279265,0.1776245,0.096289605,-0.5211395,0.6814066,0.22010359,0.4917548,-0.015837964,-0.19787434,0,0.9999923,0.22898093,Jeffrey Gouweleeuw
0.25000015,-0.3191676,-0.6764842,0.10394731,-0.69316214,0.20867689,0.6938,0.684713,-0.68171656,0.57046473,1.7953405,-1.369525,-0.21820137,-0.20843887,-0.74716675,-0.3107208,7,1.0,0.273107,Kamil Grabara
0.23829615,-0.24390498,-0.4679495,0.013701666,-0.45860392,0.33760136,0.6007817,0.7276729,-0.93099105,0.7821251,1.6353196,-1.0696714,-0.08802771,0.019809268,-0.8516657,-0.5988558,7,1.0,0.16773173,Jonathan Gradit
-0.9722206,1.2562997,1.2874721,-0.41858825,0.71569335,-1.265328,-1.2985462,0.069908045,0.9572387,-0.33478627,-1.538082,1.73412,0.24788934,0.1435454,1.661968,0.22655332,6,0.99929076,0.15150106,José Gragera
-0.5939023,2.1217709,2.8942716,-0.82867986,1.3601274,-1.9033874,-2.195026,0.5201792,-0.4986035,1.0743076,-1.4633093,3.1653612,0.5549137,1.6451123,2.4298396,-0.9990216,6,0.99989754,0.4851281,Samuel Grandsir
0.25601196,-0.23380458,-0.7164061,0.098948106,-0.4517628,0.16793622,0.4837064,0.46793753,-0.5452877,0.17389691,1.1299703,-0.76932377,-0.11737575,-0.16748756,-0.7443174,-0.12890474,7,0.9977899,0.39489642,Alberto Grassi
0.78510517,0.111891575,1.0318296,-0.30365175,0.109893024,-0.13702658,0.5104045,0.64814675,-1.8629335,1.7796236,0.74785453,0.58021843,0.18227321,1.317008,-1.5079981,-2.275385,4,1.0,0.5237458,Ryan Gravenberch
-0.30036423,0.45982265,0.2700358,-0.25401247,0.32218933,-0.5823471,-0.053201444,-0.100458875,0.87978804,-0.24295437,-0.91991705,0.37428463,-0.04436681,-0.25134933,0.45896995,0.4514018,5,1.0,0.21347697,Archie Gray
0.06937857,0.11579341,0.017666195,-0.0761493,0.043001305,-0.16853453,0.05656655,-0.06950106,0.30182084,-0.11580166,-0.19708431,-0.16955951,-0.035175074,-0.24799229,0.061863795,0.206833,0,0.9992554,0.11409466,Jack Grealish
0.14618973,0.0016597062,-0.18720458,-0.0513744,-0.06960477,-0.1781283,0.06017737,0.16230379,-0.61528635,0.27508885,0.3281077,0.044940796,0.03795231,0.3492613,-0.63678485,-0.60265374,4,0.9999962,0.27215356,Jacob Greaves
-0.16932958,-0.3364838,-0.32064265,0.13251242,-0.059127685,0.27903715,0.78291994,-0.0072713196,0.9585345,-0.6215988,-0.19212584,-0.9885935,-0.3145971,-1.2627635,-0.1130888,0.8024215,2,1.0,0.08567888,Mason Greenwood
-0.2984377,-0.13010782,-0.2642808,0.050134826,0.111676276,0.28755665,0.846725,0.003036566,1.1867081,-0.720752,-0.56037694,-0.6700738,-0.27523348,-1.3289866,0.034782395,0.9096564,2,1.0,0.05545777,Michael Gregoritsch
0.12081219,-0.023460403,-0.2737525,-0.024746828,-0.112918735,0.1259883,0.29376352,0.17775737,-0.27091983,0.027093802,0.38542426,-0.44381994,-0.053011525,-0.23595764,-0.35889745,0.07386874,1,0.9436332,0.16678865,Dominik Greif
-0.49355006,1.4877623,2.1960242,-0.07071152,0.5802779,-1.5096296,-1.080046,0.2514922,-0.95431876,1.1720173,-1.5412456,2.4373221,0.25315705,1.735864,1.3750931,-1.6822157,3,1.0,0.30578694,Antoine Griezmann
0.39305946,-0.06838029,-0.42517394,-0.12418863,0.02189743,0.0072808284,0.43538117,0.66140145,-1.2977535,1.0928491,1.4125663,-0.40409803,-0.027130023,0.60352725,-1.2174324,-1.0690031,7,1.0,0.18943922,Vincenzo Grifo
0.73781115,-0.30899155,-0.7278587,0.12859093,-0.49121812,0.17384392,0.66186,0.83070886,-1.3106157,0.71964496,1.724089,-0.66117364,-0.2055355,0.38099942,-1.5147353,-0.8589588,7,1.0,1.1235873,Florian Grillitsch
-1.4953824,2.5046487,2.22478,-0.72543967,1.8150967,-2.0550005,-3.1963937,0.25784594,-0.09778967,0.7986298,-1.479124,3.0108485,0.44647515,1.1179105,3.4973679,-1.2413188,6,1.0,0.27208957,Florian Grillitsch
0.26584816,-0.2475259,-0.71817833,0.058399733,-0.3927344,0.17730556,0.6250685,0.33353984,-0.7223097,0.2998043,1.0692986,-0.6945485,-0.10787917,-0.16686732,-0.8427663,-0.21933696,7,1.0,0.30479765,Álex Grimaldo
-1.1318818,0.7390786,0.6913434,-0.47880256,0.875704,-0.8018822,-0.32789585,0.036810875,2.0466983,-1.1384003,-1.7502633,1.1771573,0.15179858,-0.2537032,1.1330673,1.2671922,5,1.0,0.27169025,Pascal Groß
0.0886125,0.058235127,-0.19599466,-0.06588688,-0.09501541,-0.13979961,-0.054392457,0.17411849,-0.23703332,0.121858835,0.28223366,-0.1520053,-0.007088296,0.058239017,-0.27793062,-0.18349206,1,0.9035255,0.12790449,Brajan Gruda
-0.08925701,-0.10763354,-0.050736338,0.22055152,0.19611897,-0.037174854,0.36269963,-0.17946051,0.7764764,-0.29669425,-0.2762765,-0.619892,-0.47995064,-0.8609698,0.12524216,0.59568524,2,0.9868916,0.25720698,Marco Grüll
0.20693079,-0.30419034,-0.49407136,0.264733,-0.7268338,0.46673614,0.876792,0.08837663,-0.15786389,-0.10598405,0.9299125,-1.36462,-0.3297389,-0.898705,-0.442739,0.29479834,1,1.0,0.27471888,Albert Grønbaek
0.20372966,-0.29400238,-0.5602763,0.2271353,-0.58658165,0.3060564,0.55779475,0.28992352,-0.3251091,0.028379686,1.0025507,-1.058552,-0.18696252,-0.53626484,-0.43460417,0.08743737,1,0.9997826,0.07597815,Albert Grønbaek
0.06630317,-0.124495976,-0.37143695,0.11000869,-0.073161826,0.14818056,0.5512429,0.011102147,0.25443506,-0.20770822,0.2196227,-0.6208099,-0.4010246,-0.65299606,-0.24810965,0.45267537,1,0.9999943,0.1371489,Vicente Guaita
-0.9138232,0.7010667,0.5851814,-0.41785225,0.78879666,-0.7849161,-0.42489308,0.098288946,1.6009398,-0.75047475,-1.5472399,0.9865513,0.08599473,-0.4000558,0.9707515,0.8048864,5,1.0,0.06013266,Sergi Guardiola
-0.28058225,-0.014473133,-0.15390848,0.21999574,0.41593456,-0.13960364,0.41838926,-0.43644327,1.2178022,-0.5219215,-0.5416677,-0.8244966,-0.6530955,-1.3522717,0.173322,0.7451396,2,1.0,0.32364434,Nemanja Gudelj
-0.18006101,-0.1349507,-0.2672429,0.18157627,0.20367102,0.18281339,0.7093129,-0.059668094,1.0572358,-0.61070144,-0.3841886,-0.8089068,-0.395392,-1.2608771,0.07533218,0.82349426,2,1.0,0.07034727,Gabriel Gudmundsson
0.37244996,-0.21763429,-0.47498184,-0.030363683,-0.33722946,0.2779359,0.7517942,0.70275706,-1.0692796,0.8884273,1.6937635,-1.0781457,-0.12664227,0.07107368,-0.94055307,-0.63375074,7,1.0,0.186019,Gonçalo Guedes
-0.90047956,0.13371561,0.33724022,-0.30205113,0.71051526,-0.24040839,0.22389628,-0.0015655681,2.0491006,-1.19535,-1.5119419,0.27897453,-0.048883103,-0.89286005,0.5242485,1.3143595,5,1.0,0.14388308,Axel Gueguin
0.13679537,0.2241849,-0.14312811,-0.16403762,0.21290281,-0.19839086,0.046666563,0.23953652,-0.616958,0.54716235,0.46731532,-0.0116859805,0.013602331,0.3859035,-0.41377598,-0.6545852,4,0.9999923,0.25213528,Marc Guéhi
-1.6858213,2.261109,2.048606,-0.59619224,1.5956798,-1.8218664,-3.1586404,0.34464532,0.5108073,-0.091594785,-1.6577549,2.6997166,0.3929008,0.67201096,3.5027552,-0.6732554,6,1.0,0.17704889,Mattéo Guendouzi
0.31870222,-0.066407375,-0.57179725,-0.08537443,-0.052920554,0.09000116,0.47540694,0.45661074,-0.8010694,0.48365924,0.8895042,-0.40002778,-0.10339829,0.11316776,-0.9491958,-0.3886964,7,0.99999815,0.22509179,Javier Guerra
0.209149,-0.5761112,-0.7322212,0.28411156,-1.0427822,0.39831766,0.77074903,0.58569235,-0.72489214,0.42881143,1.8926764,-1.5885085,-0.21583697,-0.54327667,-0.78343195,-0.27929386,7,1.0,0.28452504,Raphaël Guerreiro
0.029034987,0.28707367,0.40054613,-0.412667,0.07114501,-0.4297047,0.055936813,0.021280278,0.48248467,-0.154366,-0.5810203,0.41338652,0.12363101,0.01043701,0.19888248,0.33055893,5,0.7714493,0.17554596,Evann Guessand
-0.279798,-0.30536792,-0.3176387,0.1607015,0.033354193,0.40255007,0.9233456,-0.03358429,1.1355021,-0.71623135,-0.26306546,-0.8349104,-0.30051193,-1.3751781,-0.055207614,0.9885636,2,1.0,0.07685301,Ander Guevara
0.4425379,-0.06485472,-0.46062422,-0.0769485,-0.047735542,0.042593896,0.49241465,0.3782065,-1.1122268,0.8172729,1.0375857,-0.36281303,-0.031760555,0.2760747,-1.1143148,-0.72529316,7,0.99999815,0.2654855,Pape Gueye
-0.61093193,0.63356215,0.715913,-0.6228382,0.6518906,-0.71595424,-0.7286089,0.121874794,1.0408055,-0.32133436,-1.0849804,1.0383868,0.23344839,-0.24155305,0.9775394,0.37962997,5,1.0,0.17109357,Morgan Guilavogui
-0.056903474,0.47903025,0.7251316,-0.22364292,-0.12567677,-0.6591701,0.12561674,0.0881376,-0.34393138,0.23837274,-0.81566423,0.9323933,0.07989844,0.7499155,-0.09693551,-0.5993011,3,0.6557585,0.23937504,Frederic Guilbert
0.14345837,-0.41550717,-0.6944267,0.27658704,-0.89111567,0.40493122,0.6863158,0.42613596,-0.52896476,0.16110058,1.4085338,-1.371025,-0.1879124,-0.55201495,-0.60983706,0.031444486,7,0.7719579,0.15925005,Luis Guilherme
0.11437653,-0.2683636,-0.5746781,0.30083507,-0.48585376,0.3288835,0.79166955,0.16928193,-0.0039180815,-0.14617702,0.7839486,-1.2185466,-0.41760552,-0.80048853,-0.4052701,0.41489214,1,1.0,0.19175667,Hugo Guillamón
-0.72781354,0.5569515,0.32610643,-0.37883323,0.7715188,-0.70302296,-0.34706056,-0.14287639,1.757321,-0.7484332,-1.5178072,0.37860534,-0.050705165,-0.748019,0.8515788,0.81277746,5,1.0,0.12600084,Bruno Guimarães
-0.40307286,0.5307399,0.72318095,-0.40111327,0.25182748,-0.58621585,-0.18461066,0.10050733,0.69087315,-0.23823951,-1.0173367,0.9547153,0.16953963,0.034184083,0.45997447,0.38954473,5,0.9999962,0.19409524,Carlos Guirao
0.46616158,-0.17627135,-0.680776,-0.066000745,-0.11991134,0.25378412,0.6380073,1.0614614,-1.6145525,1.4279021,2.0867777,-0.77565104,-0.082699195,0.6597159,-1.5417068,-1.2763273,7,1.0,0.22617821,Bahereba Guirassy
-0.31648842,-0.09831201,-0.13396704,0.005110536,0.09756912,0.20867728,0.7271031,-0.015945032,1.0533046,-0.57024205,-0.55094564,-0.3867951,-0.2386173,-0.9747722,0.010855362,0.9453533,2,1.0,0.088348195,Serhou Guirassy
-0.15344647,0.38749942,0.2426827,-0.2505789,0.22767542,-0.3504037,0.2566012,-0.17556001,0.8910805,-0.28571925,-0.95867664,0.09302415,-0.1575653,-0.3447295,0.27993417,0.665898,5,1.0,0.150739,Marc Guiu
-0.8941345,3.1499991,3.817014,-0.39663255,1.9230072,-2.9073887,-3.4461565,0.2968887,-1.5571362,2.2110972,-1.611925,3.999435,0.13593087,3.0352848,3.3519492,-3.1519585,3,1.0,0.54755044,Péter Gulácsi
0.5174317,1.9669051,3.6331756,-0.2234085,0.93339604,-2.0616195,-2.38378,0.44361985,-2.5234127,2.1206796,-0.7989203,3.1372695,0.23199412,2.9677312,1.3579986,-4.079168,3,1.0,0.56767833,Arda Güler
-0.37036854,0.16051325,0.077823386,0.004428059,0.39347792,-0.30537558,0.29736573,-0.2622062,1.2305027,-0.5817968,-0.99266106,-0.1516588,-0.3444008,-0.81535757,0.2853341,0.7885915,2,0.9994699,0.09762682,Gerard Gumbau
-0.7079378,0.6050894,0.8403998,-0.45776835,0.55799586,-0.8299523,-0.8638382,0.27828795,0.7602309,-0.26482052,-0.88495106,1.2987299,0.39143628,0.068293825,1.0904541,0.26699737,5,0.99999905,0.24588795,Robert Gumny
0.15914363,0.29864597,0.5649225,-0.29109997,-0.014384301,-0.55334824,0.10824147,0.023206081,-0.53471315,0.6184358,-0.28454494,0.77989125,0.1950235,0.87714565,-0.55712235,-0.83131564,3,0.8678006,0.094367445,İlkay Gündoğan
0.27180016,-0.7571973,-0.75321007,0.46000874,-1.0188563,0.7070817,0.93017083,0.3040135,-0.22364585,-0.2475655,1.1979632,-1.1793398,-0.19918342,-0.860906,-0.60806036,0.27040324,1,1.0,0.60236436,Christian Günter
0.26387316,0.17539093,0.45228022,-0.253526,-0.01267525,-0.5648867,-0.12895355,0.029660553,-0.46573776,0.57450247,-0.049353316,0.6784173,0.2788447,0.76388735,-0.42164338,-0.7179314,0,0.99998385,0.18905613,Jon Guridi
0.18683052,-0.42011243,-0.78393763,0.18753673,-0.65315235,0.2360854,0.71757114,0.56800264,-0.6070639,0.34968042,1.6694539,-1.2039111,-0.26937702,-0.3531913,-0.7701873,-0.1258834,7,0.99960333,0.17474094,Gorka Guruzeta
0.19101429,0.48482025,1.124923,-0.26253372,-0.16328418,-0.72484654,0.18920039,0.22805089,-0.44058308,0.5805687,-0.7825384,1.3243543,0.31583565,1.18348,-0.21730725,-0.6782176,3,0.99972916,0.35310084,Malo Gusto
0.024277858,1.0725633,1.1721382,-0.35478383,0.5915585,-1.1959945,-1.2054273,0.14747053,-0.90355325,1.1230742,-0.112615295,1.367779,0.120638944,1.2346225,0.6402441,-1.6468203,3,1.0,0.46903294,Miguel Gutiérrez
0.060198463,-0.56575674,-0.58765495,0.27102792,-0.65916574,0.56357044,0.9252942,0.15237005,0.29039696,-0.41646925,0.566543,-1.2399602,-0.19535361,-1.1185192,-0.41805494,0.5232842,1,0.9999543,0.16259703,Albert Guðmundsson
0.45998567,-0.041202784,-0.47993916,-0.1403382,0.15731403,-0.03002088,0.37451512,0.78850394,-1.4133621,1.235643,1.5267338,-0.29972416,-0.065601565,0.7111273,-1.3717269,-1.2344484,7,0.9999923,0.27456707,Joško Gvardiol
-1.2069525,0.44541922,0.45640653,-0.18110757,1.0517465,-0.6705112,-0.17351931,-0.2680921,2.2786293,-1.0663531,-1.8571595,0.41945848,-0.30316046,-1.1273139,0.85985446,1.3528178,5,1.0,0.14971367,Emmanuel Gyasi
-0.4013701,0.7434341,0.7992941,-0.36002848,0.0847906,-0.9008476,-0.12505497,0.13955066,0.12148304,0.22065242,-0.99102587,1.4043152,0.43849367,0.66969055,0.45015538,-0.19947895,3,0.53548765,0.11698047,Christian Gytkjær
-0.084633954,-0.16699699,-0.43278486,0.043284956,-0.19339389,0.4081077,0.65810853,0.16134176,0.6139959,-0.5694036,-0.1977381,-0.6488104,-0.09002499,-1.0180346,-0.18156204,0.6099645,2,1.0,0.104627684,Erling Haaland
0.53747463,0.003762111,0.463076,-0.084488474,-0.16710268,-0.3759276,0.16578512,0.26431525,-0.99008775,0.81287426,0.030594727,0.63456494,0.029157698,1.1241304,-0.9770481,-1.2000475,4,1.0,0.28465882,Nicolas Haas
-0.39561668,0.6389476,0.49648994,-0.43188968,0.23855563,-0.84751314,-0.43559432,-0.024606325,0.42361358,0.026527137,-0.7181518,0.83111244,0.2126393,0.21348818,0.4834866,-0.052531574,0,0.99799645,0.06454117,Janik Haberer
-0.15569037,-0.026234582,-0.2601443,0.058097977,0.19570836,0.151964,0.5837655,-0.016101748,0.876935,-0.5161454,-0.39551303,-0.53217214,-0.35939628,-1.0308278,-0.031522546,0.8010883,2,1.0,0.054712445,Robin Hack
-0.115951605,-0.22115657,-0.42407936,0.22508106,-0.16763555,0.34817886,0.7069419,0.025539823,0.7093972,-0.49587613,-0.13489088,-0.9190589,-0.22337902,-1.1976258,-0.031974122,0.54841703,2,0.9999923,0.1235318,Saad El Haddad
-0.30338612,-0.1203318,-0.17725484,0.18251787,0.3592567,0.04022576,0.7281112,-0.15901387,1.2721344,-0.6789836,-0.6653374,-0.7720928,-0.52896523,-1.3141487,0.15286106,0.87197924,2,1.0,0.13969652,Munir El Haddadi
0.4209978,-0.17681098,-0.33520973,-0.063742,-0.25535884,0.40436637,0.5591393,0.92359895,-1.5333587,1.2399533,1.7962056,-0.8878064,0.05281388,0.37261617,-1.2963676,-1.1760427,7,1.0,0.28293678,Amadou Haidara
-0.25916857,0.8425232,0.7420143,-0.32550478,0.5124166,-0.9344554,-1.0959847,-0.037493244,0.12261137,0.069709376,-0.5341319,0.9886865,0.03163211,0.34545192,0.8989201,-0.37140253,6,0.9428605,0.26699722,Massadio Haïdara
0.12921128,0.46415243,0.6697818,-0.39794496,0.13476886,-0.7361649,-0.038028397,0.0063813254,-0.2559778,0.572384,-0.38598242,0.78066003,0.17309391,0.8025035,-0.29899296,-0.4990564,0,0.74423754,0.23047152,Antoine Hainaut
-0.28050014,0.032793485,0.07208091,-0.0052851364,0.25431058,-0.012478724,0.60073763,-0.21294881,1.0503953,-0.40687647,-0.71919423,-0.21528457,-0.28618953,-0.7777973,0.12931073,0.9822436,2,0.9998417,0.09597331,Mohamed Haj
-0.7573382,0.28409982,0.21565273,-0.16415055,0.62170565,-0.46139097,0.16581707,-0.1519843,1.610337,-0.7288279,-1.3528894,0.2502272,-0.17833768,-0.6732759,0.47186768,1.0152793,5,1.0,0.13058327,Achraf Hakimi
