Player,Cluster,tSNE_1,tSNE_2,UMAP_1,UMAP_2
Diogo Jota,6,41.452366,7.8408904,9.400469,4.506213
Antoine Joujou,5,8.16017,7.577144,4.8163953,3.9289403
Luka Jović,5,21.107067,27.803251,6.52183,1.0188895
Juanmi,5,22.402338,31.764668,6.6761246,0.43094027
Juanpe,2,-33.859966,21.205057,-1.1057932,1.8796947
Jubal,7,-27.65306,-23.695368,-0.84889525,8.482853
Anthony Jung,1,-31.154129,-15.011842,-1.0830039,7.4641857
Hamed Junior Traorè,6,36.3064,-3.7676034,8.536973,5.901268
Vinicius Júnior,3,42.273243,-12.473778,9.277884,7.296717
Josip Juranović,0,1.7791475,7.463614,3.6140559,4.2735143
David Jurásek,2,-6.6691895,31.630651,2.7837315,1.0385172
Stanko Jurić,1,-31.125216,-0.9697522,-0.9801703,5.195618
James Justin,7,-14.238647,-34.202503,1.112486,10.11233
Mohamed Kaba,2,-20.21098,36.990196,1.2103151,-0.0091226
Christian Kabasele,2,-33.97411,9.482852,-1.1774796,3.5680106
Yaya Kader Fofana,2,-2.355202,28.703766,2.8730283,1.2878711
Pavel Kadeřábek,1,-7.8553863,2.4398282,2.2011409,4.90582
Tino Kadewere,5,17.564209,31.69295,5.968592,0.6301641
Arnaud Kalimuendo,6,45.908703,-0.9506085,10.158507,5.9823966
Pierre Kalulu,7,-12.200111,-25.500116,1.487136,8.945208
Daichi Kamada,1,-3.653485,-4.1325874,2.843542,5.7223845
Waren Kamanzi,2,-9.1746435,11.779883,2.01997,3.5122786
Boubacar Kamara,1,-16.75683,-5.832114,0.8865641,6.134798
Glen Kamara,2,-17.859884,18.168016,0.88206387,2.5108232
Hassane Kamara,4,4.05701,-15.376708,3.8686526,7.317184
Willy Kambwala,2,-36.96543,10.718269,-1.4532784,3.3131323
Jakub Kamiński,5,8.643429,7.680427,4.8650317,4.02498
Kevin Kampl,1,-12.640707,-7.538453,1.299009,6.4222813
Harry Kane,6,47.177994,-5.061554,10.012056,6.56332
Lee Kang-in,3,31.190702,-17.402758,7.569636,7.685185
Yann Karamoh,5,21.24785,28.670727,6.6107173,1.0877069
Atakan Karazor,7,-6.1579847,-28.364096,2.4041457,9.255064
Jesper Karlsson,5,18.178429,33.365242,6.1515193,0.6344627
Jesper Karlström,7,-12.832291,-32.119797,1.3181382,9.889618
Grigoris Kastanos,5,14.712081,31.70784,5.7778907,0.6666986
Michael Kayode,2,-12.162923,27.372023,1.7917265,1.3216535
Moise Kean,6,49.074135,-0.67451125,10.574323,6.164501
Michael Keane,2,-24.11574,30.015574,0.5389821,0.6194001
Yassine Kechta,7,-1.3988627,-14.06603,3.0850427,7.213654
Thilo Kehrer,7,-23.046003,-28.345833,-0.1877793,9.389038
Mandela Keita,1,-16.825644,-4.3338976,0.86710757,5.769851
Lloyd Kelly,2,-22.740059,31.771942,0.7124931,0.5376349
Aljoscha Kemlein,2,-11.112152,30.180016,2.1496212,0.9348599
Marc-Oliver Kempf,7,-28.885134,-21.197874,-0.91344035,8.353896
Luca Kerber,2,-20.729704,31.842703,0.9402402,0.56505793
Milos Kerkez,4,5.0751595,-37.38813,4.450869,10.118452
Bilal El Khannouss,3,12.538555,-25.396755,5.365052,8.703306
Wahbi Khazri,5,20.112856,16.28893,6.3899727,2.7361507
Rani Khedira,7,-16.668402,-17.691431,0.8867144,7.73006
Abdukodir Khusanov,2,-25.534513,35.547802,0.63640463,-0.05798704
Abdukodir Khusanov,2,-37.24841,8.3046875,-1.4277676,3.7189076
Kialonda,1,-35.19933,-7.831102,-1.4080701,6.2196097
Kiké,6,41.349617,4.9453516,9.493263,4.8243103
Max Kilman,7,-25.650585,-33.56923,-0.20203951,10.108635
Joshua Kimmich,4,11.218357,-37.879307,5.056598,10.208725
Joshua King,6,36.17393,9.747187,8.572537,3.7587595
Cédric Kipré,7,-29.123724,-24.68727,-1.0172378,8.727484
Jakub Kiwior,2,-32.74138,9.005624,-1.0728207,3.6272583
Tim Kleindienst,6,44.71695,-4.4921865,9.69519,6.4219446
Lukas Klostermann,1,-34.107113,-12.023934,-1.417372,6.8174515
Justin Kluivert,3,38.91589,-10.407491,8.82194,6.7726007
Ansgar Knauff,3,28.967062,-7.937149,7.4040527,6.3843756
Magnus Knudsen,1,-14.201988,-2.63712,1.243505,5.5941277
Robin Koch,7,-27.277802,-28.413763,-0.5525116,9.501455
Magnus Kofod Andersen,2,-9.94177,30.189232,2.2140262,1.0263668
Derrick Köhn,0,3.4915981,4.8333006,3.917939,4.6172805
Dominik Kohr,7,-20.861738,-32.055695,0.055080093,9.860407
Koka,5,30.830324,24.794455,8.009342,1.5745468
Koke,7,-7.3431935,-20.662252,2.2283752,8.087133
Sead Kolašinac,7,-8.198066,-20.72899,2.1688204,8.117939
Randal Kolo Muani,5,32.960342,12.127096,8.177278,3.481402
Marco Komenda,2,-30.144444,5.6662393,-1.0199748,4.1338973
Mert Kömür,5,17.442104,29.686245,6.1199307,0.8171767
Ibrahima Konaté,7,-21.01339,-26.29445,-0.010910091,9.164909
Geoffrey Kondogbia,7,-22.455467,-26.419476,-0.13555637,9.17032
Amadou Koné,1,-16.356688,-2.7925951,0.98877573,5.6302614
Ismaël Koné,2,-11.573327,30.500252,2.1021075,0.893076
Manu Koné,4,0.8889122,-18.928677,3.4632764,7.8598657
Ezri Konsa,7,-27.256725,-20.652565,-0.67879105,8.2126875
Teun Koopmeiners,0,21.463163,-4.779563,6.540951,5.7596455
Odilon Kossounou,2,-30.214064,20.338413,-0.5074383,1.943411
Christian Kouamé,5,17.012083,31.897516,5.97367,0.62115836
Christian Kouamé,5,28.080378,27.457386,7.091072,1.1190339
Henri Koudossou,2,-16.390388,17.263374,1.2415398,2.8060145
Konstantinos Koulierakis,7,-24.498081,-26.259335,-0.33582553,9.124323
Jules Koundé,4,5.3231926,-35.660034,4.378096,9.987933
Boubakar Kouyaté,2,-31.668781,27.079313,-0.3617785,0.9238236
Mateo Kovačić,4,4.0234394,-33.293953,4.351487,9.731345
Goduine Koyalipou,5,36.01594,18.572979,8.479125,2.4007993
Alex Král,7,-6.593547,-16.772991,2.3207333,7.634389
Andrej Kramarić,3,41.08408,-10.085096,9.197581,6.8090835
Frans Krätzig,0,-0.79425955,2.9513314,3.2407792,4.9400587
Tom Krauß,2,-10.845425,10.657886,1.753669,3.6311963
Ladislav Krejčí,7,-22.944056,-27.111296,-0.1830068,9.16528
Rasmus Kristensen,4,4.351179,-31.887268,4.260869,9.453984
Thomas Kristensen,1,-30.988384,-4.802915,-1.0091016,5.9406214
Nikola Krstović,6,45.28993,-0.6132523,10.077835,5.9270563
Lukas Kübler,1,-8.40183,-11.089203,2.041751,6.806143
Takefusa Kubo,3,29.885147,-18.398582,7.478955,7.7008505
Mohammed Kudus,3,32.492603,-10.502655,7.916466,6.7408285
Dejan Kulusevski,3,34.909893,-18.999104,8.216498,7.9111476
Sael Kumbedi,2,-16.999252,15.811578,1.025041,2.8774152
Marash Kumbulla,7,-31.031862,-27.86851,-1.2372618,9.077479
Daler Kuzyaev,2,-28.766647,25.829622,-0.4781208,1.0108863
Khvicha Kvaratskhelia,0,29.672451,2.091616,7.5775185,4.936876
Khvicha Kvaratskhelia,3,29.035177,-5.465824,7.6702247,6.0214186
Giorgos Kyriakopoulos,4,6.700211,-26.55529,4.4601026,8.899697
Rémy Labeau Lascary,5,21.118101,22.95047,6.4977093,1.7415614
Gaëtan Laborde,6,44.543053,0.4303578,9.971894,5.747535
Alexandre Lacazette,6,47.535408,-1.4837877,10.352645,6.2504
Maxence Lacroix,7,-25.639118,-34.61605,-0.18636039,10.131381
Yoel Lago,2,-34.985344,20.704123,-1.240306,1.9288307
Konrad Laimer,4,9.642389,-24.143158,4.990849,8.53972
Stefan Lainer,2,-15.618819,17.770386,1.251316,2.7287984
Kenny Lala,4,5.04637,-34.576054,4.2634244,9.824819
Tariq Lamptey,2,-6.7561927,24.973995,2.6466782,1.7887138
Cyle Larin,5,37.410572,12.282887,8.824877,3.4666994
Hugo Larsson,7,-2.9332075,-17.766903,2.9319851,7.7282224
Juanmi Latasa,5,32.472702,22.179756,8.198414,1.869219
Toni Lato,2,-21.67684,31.668734,0.7970952,0.5837476
Roméo Lavia,2,-29.772774,11.507754,-0.46423614,3.0552993
Valentino Lazaro,0,9.725298,-10.573099,4.792616,6.697908
Darko Lazović,0,13.562451,5.6728077,5.59435,4.361485
Manuel Lazzari,0,0.2507919,-7.272387,3.0852463,6.0640936
Julien Le Cardinal,1,-34.137356,-0.23819287,-1.2888514,5.0087776
Robin Le Normand,1,-29.448236,-8.878915,-0.8087559,6.501005
Rafael Leão,3,39.49556,-14.423487,8.809678,7.5081778
Pierre Lees-Melou,4,1.2498289,-13.048648,3.5719142,7.0798035
Jordan Lefort,7,-25.127125,-34.127316,-0.18125163,10.180348
Diogo Leite,7,-23.967377,-33.221962,-0.16754639,10.091537
Maxim Leitsch,2,-24.186066,37.07657,0.7580107,-0.13250259
Florian Lejeune,7,-14.588306,-34.951576,1.0818611,10.143392
Iñigo Lekue,2,-18.511219,25.770393,1.0565292,1.3831699
Félix Lemaréchal,0,14.475466,-6.7133656,5.5590367,6.0586877
Mario Lemina,1,-10.68465,-4.4316916,1.8361273,5.9618206
Clément Lenglet,1,-30.63136,-9.246315,-1.015519,6.403076
Giovanni Leoni,2,-37.793007,10.197917,-1.4385881,3.3603911
Esteban Lepaul,5,35.5167,14.8719015,8.601116,3.3359876
Johann Lepenant,7,-6.6044235,-6.75181,2.388636,6.208899
Jefferson Lerma,7,-17.542126,-10.618137,0.7109485,6.768548
Louis Leroux,2,-3.1506238,21.15954,3.0185719,2.374175
Robert Lewandowski,6,49.14182,-1.2819322,10.553073,6.1735168
Jamie Leweling,3,16.875614,-2.6854692,5.9116445,5.4190173
Rico Lewis,1,-8.805865,-6.968161,2.0599883,6.280197
Keane Lewis-Potter,4,9.13777,-29.73675,4.723911,9.190857
Myles Lewis-Skelly,2,-13.55819,9.796904,1.3676878,3.7644372
Philipp Lienhart,7,-24.934128,-29.966608,-0.40392032,9.635732
Matthijs de Ligt,1,-27.992908,-13.794379,-0.5914766,7.2224526
Victor Lindelöf,2,-34.17135,22.191507,-1.0935478,1.7998239
Jesper Lindstrøm,5,9.278472,9.715254,4.9413376,3.758673
Karol Linetty,2,-10.742836,8.63552,1.6863415,3.7835495
Samuel Lino,3,30.197466,-5.7237506,7.694887,6.0739994
Pol Lirola,2,-7.641038,26.872063,2.6282403,1.5288099
Dailon Livramento,5,20.677973,30.383718,6.4150014,0.67778885
Valentino Livramento,7,-2.8952112,-33.649357,3.1490245,9.913797
Diego Llorente,7,-31.608612,-26.476553,-1.2824509,8.998801
Marcos Llorente,4,5.967505,-34.589256,4.476922,9.904113
Gautier Lloris,7,-24.490763,-34.736687,-0.12306335,10.227208
Giovani Lo Celso,3,26.697481,-12.713684,7.3015933,6.765671
Stanislav Lobotka,7,-11.222414,-25.301489,1.6912855,8.79929
Manuel Locatelli,4,-0.42588654,-37.866783,3.719601,10.415698
Ruben Loftus-Cheek,2,-7.7583923,13.934678,2.2853904,2.932395
Enzo Loiodice,2,-23.078882,32.689713,0.7346708,0.4549314
Sean Longstaff,2,-20.193613,29.890127,1.0436941,0.8032799
Ademola Lookman,3,42.824745,-12.704947,9.335824,7.3021493
David López,7,-24.000853,-24.534676,-0.33922052,8.850703
Diego López,3,33.451122,-10.904943,8.009623,6.813251
Fer López,5,21.873512,16.32513,6.6691933,2.7787058
Fermin López,6,32.86225,-3.7120917,7.965429,5.7733254
Javi López,1,-17.575327,-3.1083322,0.90144175,5.6939564
Unai López,4,-4.3729453,-6.88954,2.6479023,6.1880136
Anthony Losilla,2,-21.718315,24.25428,0.5274862,2.1970577
Tom Louchet,2,-3.8714628,19.97358,2.9641542,2.5014153
Sandi Lovrić,4,11.37145,-23.079231,5.1999784,8.368434
Pol Lozano,1,-12.512572,-11.0259495,1.3476464,6.823533
Lorenzo Lucca,6,40.030693,6.9829526,9.377141,4.532459
Jhon Lucumí,7,-23.646353,-27.204464,-0.29086515,9.256417
José Luis Gayà,4,-2.8802562,-23.376202,2.849119,8.397523
José Luis Palomino,1,-24.454525,25.468681,0.024205565,1.8269342
Douglas Luiz,5,-10.950104,25.492462,2.0402193,1.4761916
Romelu Lukaku,6,46.386494,-2.4859922,10.125604,6.289505
Castello Lukeba,1,-30.815485,-6.601992,-1.0220428,6.1544566
Dodi Lukebakio,3,40.445984,-10.520635,9.117883,6.904246
Saša Lukić,7,-5.041607,-25.52417,2.4951892,8.949427
Sebastiano Luperto,7,-20.379156,-28.381252,0.052452583,9.422241
Zito Luvumbo,5,22.132074,8.07505,6.6308193,4.0113964
Charalambos Lykogiannis,0,-5.294365,5.422522,2.5308073,4.517043
Senne Lynen,7,-22.515694,-29.54466,-0.08919079,9.544448
Ian Maatsen,0,5.278757,-5.706875,4.04987,5.8710933
Alexis Mac Allister,4,7.2169085,-36.939323,4.6052027,10.015332
Deiver Machado,4,5.5662045,-10.374634,4.13499,6.6387877
Shuto Machino,6,34.85182,0.8932321,8.217664,5.1870546
Darwin Machís,5,22.365047,33.940666,6.6728253,0.24266729
Yvann Macon,2,-13.347274,30.883131,1.9368231,0.8379452
James Maddison,3,28.13484,-13.664554,7.452289,7.125817
Noni Madueke,3,38.677193,-9.343301,8.746111,6.7224355
Pablo Maffeo,4,-1.3233392,-27.999676,3.1560247,9.2513895
Gabriel Magalhães,1,-18.944693,-14.436313,0.40960833,7.3197775
Soungoutou Magassa,1,-14.884267,1.2758663,1.110948,4.8471637
Giangiacomo Magnani,2,-25.527878,27.35861,0.093751535,1.0185701
Hugo Magnetti,1,-17.16587,-6.737617,0.83966744,6.2482805
Frank Magri,5,37.136375,13.658098,8.779156,3.3205879
Harry Maguire,1,-27.193432,-9.870202,-0.59778094,6.7457623
Arne Maier,5,9.931299,15.526719,4.9473777,2.9416118
Patrick Mainka,7,-24.629854,-35.446377,-0.13751157,10.205804
Kobbie Mainoo,1,-10.712062,-3.963461,1.775668,5.9373674
Ainsley Maitland-Niles,4,4.235104,-29.045427,4.215756,9.141146
Jordy Makengo,2,-26.646303,30.484587,0.2182018,0.6551975
Antoine Makoumbou,1,-16.480461,-9.794115,0.89221466,6.718683
Nikola Maksimović,2,-38.24265,19.333672,-1.6023594,1.8866282
Julián Malatini,2,-28.36404,24.54513,-0.4200767,1.1257579
Daniel Maldini,5,32.872475,15.755722,8.158188,2.968824
Youssef Maleh,1,-10.07432,8.189451,1.7968659,3.843701
Donyell Malen,5,30.89324,26.061317,8.041992,1.5000254
Lennard Maloney,2,-27.019241,32.97457,0.32464966,0.30168524
Dennis Man,3,32.53035,-6.1024933,7.8999195,6.11811
Gianluca Mancini,7,-13.873415,-32.792805,1.230496,9.906528
Reinildo Mandava,2,-25.758188,26.407082,-0.052970834,1.3510274
Aïssa Mandi,1,-31.458382,-4.9447803,-1.0089768,5.9329157
Rolando Mandragora,0,11.7999735,-4.5984936,4.9504547,5.979757
Orel Mangala,2,-19.95386,17.625233,0.54910046,2.4901123
Ryan Manning,0,-2.7606359,-0.9857962,3.0090811,5.513862
Javier Manquillo,2,-26.208084,35.85818,0.58457685,-0.035863496
Sekou Mara,5,23.667952,30.189495,6.8208876,0.769729
Marcão,2,-32.965656,27.863194,-0.47594818,0.94088936
Óscar de Marcos,4,1.9273095,-8.035259,3.4778385,6.281667
Pablo Marí,1,-36.123096,-9.521674,-1.5253106,6.3772297
Pablo Marí,1,-27.593382,17.33372,-0.13276878,2.1456409
José María Giménez,1,-33.63438,-12.498049,-1.3826892,6.887209
Luca Marianucci,2,-30.778893,18.600765,-0.6380418,2.1507425
Pablo Marín,2,3.6502113,14.823961,3.9604378,3.0581923
Răzvan Marin,0,14.149915,-0.6653766,5.6027403,5.198555
Guillermo Maripán,7,-26.179676,-27.788404,-0.5644624,9.367453
Mika Mármol,7,-19.493103,-28.62246,0.23724055,9.454104
Omar Marmoush,6,35.37514,9.060375,8.468785,3.8575184
Omar Marmoush,6,42.348305,-7.6961846,9.473348,6.607701
Marquinhos,7,-18.990652,-16.093136,0.35125557,7.565677
Aarón Martín,4,8.825978,-35.342457,4.6947575,10.01818
Carlos Martín,5,13.702476,14.147013,5.404914,3.0537682
Gerard Martín,0,-4.339332,6.4899592,2.6142526,4.4290476
Iván Martín,4,-0.4593297,-14.054705,3.1853724,7.181171
Jon Martin,2,-30.566265,19.444616,-0.5975808,2.0727832
Jonas Martin,2,-28.531078,26.820961,-0.20618713,0.94987285
Mario Martín,1,-11.446872,-4.722789,1.7660544,5.997242
Gabriel Martinelli,3,37.115936,-10.116803,8.631728,6.711148
Arnau Martinez,7,-6.164747,-30.259573,2.5049481,9.522409
Iñigo Martínez,7,-16.724981,-32.77562,1.0053958,9.981716
Lautaro Martínez,6,46.546352,-3.1382766,10.149199,6.3583684
Lisandro Martínez,7,-17.701319,-16.62101,0.64578146,7.6496797
Toni Martínez,5,32.720177,21.654873,8.187702,1.8778623
Adam Marušić,1,-3.0588133,-6.1337557,2.7252119,6.0574594
Marvin,2,-12.482254,18.285004,1.547385,2.6405447
Omar Mascarell,1,-33.456528,-7.924727,-1.182511,6.3367577
Adam Masina,1,-27.246841,-11.183955,-0.549593,6.872851
Patrizio Masini,1,-16.737885,4.1247196,1.0271097,4.5639505
Giorgos Masouras,5,28.495867,18.604847,7.543579,2.4317043
Erhan Mašović,2,-22.93473,30.552322,0.76403224,0.57554346
Han-Noah Massengo,2,-26.406824,28.166357,0.30537814,0.960465
Clinton Mata,7,-17.594896,-30.178617,0.5123665,9.627955
Jaime Mata,5,24.796576,31.461445,6.875265,0.5713445
Pape Matar Sarr,4,0.07528477,-16.339136,3.360068,7.548079
Jean-Philippe Mateta,6,46.621838,-0.40341562,10.326117,5.976893
Nemanja Matić,7,-10.624747,-20.011005,1.604095,7.9490275
Chrislain Matsima,7,-32.059216,-26.024822,-1.2811593,8.992471
Jean Mattéo Bahoya,5,7.5543437,8.794884,4.8157973,4.0295386
Alan Matturro,2,-31.38034,24.842932,-0.5005176,1.148705
Azor Matusiwa,7,-7.869859,-25.843185,2.1722548,8.8907995
Neal Maupay,5,27.191732,11.50148,7.433883,3.5573404
Stephy Mavididi,3,16.727032,-6.531953,5.8155723,6.03514
Konstantinos Mavropanos,7,-31.077393,-16.931059,-1.1003606,7.602132
Christian Mawissa,1,-28.814165,-6.090066,-0.8966892,6.35544
Borja Mayoral,5,26.460938,23.45892,7.282594,1.7202789
Senny Mayulu,5,19.05102,8.361875,6.142532,3.9077346
Noussair Mazraoui,7,-10.857479,-36.569996,1.6578816,10.383556
Pasquale Mazzocchi,2,-14.604129,27.085995,1.550765,1.3074684
Samuel Mbangula,5,8.744027,15.862631,4.87219,2.9495301
Kylian Mbappé,3,44.705654,-12.323578,9.426135,7.318242
Bryan Mbeumo,3,42.624985,-15.336579,9.069635,7.573326
Kasey McAteer,2,-5.3160715,30.494076,2.800161,1.262688
Oliver McBurnie,5,29.204632,8.455464,7.6018243,3.9615364
John McGinn,3,13.214294,-10.816155,5.2739944,6.687532
Scott McKenna,1,-34.961567,-11.066365,-1.490077,6.5323243
Weston McKennie,0,11.930421,-10.728212,5.1121283,6.697782
Mark McKenzie,7,-28.265644,-22.648855,-0.8577548,8.447521
Dwight McNeil,3,18.941887,-8.944844,6.3323894,6.4629197
Scott McTominay,3,27.489246,-12.262676,7.4754276,6.8613706
Jakov Medić,1,-35.398865,0.40699866,-1.3713093,4.901857
Facundo Medina,7,-4.0342813,-32.86175,2.901568,9.852006
Mohamed Meité,5,29.878798,28.974087,7.5594025,1.0207756
Farid El Melali,3,21.774727,-0.8087883,6.659199,5.261096
Arthur Melo,2,-20.80804,17.168463,0.36391136,2.6518934
Nuno Mendes,4,10.217835,-24.845438,5.0681663,8.577857
Brais Méndez,0,18.973051,4.0015726,6.2467923,4.563654
Antoine Mendy,2,-18.048565,24.39645,1.1281741,1.4841447
Ferland Mendy,2,-28.709326,13.880395,-0.3695079,2.6818712
Nampalys Mendy,2,-23.825766,32.610645,0.6629334,0.4680549
Gideon Mensah,7,-12.449831,-34.49963,1.3062671,10.181266
Mikel Merino,6,25.856443,0.45765892,6.8665776,5.1453476
Quentin Merlin,0,14.256686,-8.217633,5.4407225,6.3605742
Rafik Messali,2,-8.237216,28.360777,2.4774804,1.3114743
Junior Messias,5,20.641998,29.081871,6.5283494,1.0412053
Karol Mets,2,-24.176899,28.06883,0.3182747,0.93544555
Thomas Meunier,7,-3.3688,-30.06523,2.9147575,9.470535
Miguel,5,29.078495,19.836418,7.6278467,2.2053049
Valentin Mihaila,5,14.959326,11.637813,5.7237024,3.5774279
Georges Mikautadze,6,43.377052,-0.45221013,9.774496,5.8169775
Nikola Milenković,7,-28.792662,-18.844162,-0.82900983,8.122074
Éder Militão,2,-19.261917,12.970192,0.58685255,3.1581094
Luis Milla,4,6.520517,-33.129852,4.5352674,9.657006
Pere Milla,5,25.47929,32.208817,6.908697,0.44752166
Enzo Millot,3,31.10615,-7.1170897,7.674665,6.3420115
Kim Min-jae,7,-22.902521,-31.860264,-0.1919402,9.870344
Yerry Mina,7,-25.907104,-29.14159,-0.4908634,9.601751
Takumi Minamino,3,37.62971,-7.866309,8.651593,6.4715166
Lucas Mincarelli,2,-22.970915,33.577007,0.7796391,0.29833603
Tyrone Mings,2,-30.881933,12.990162,-0.6877607,2.853069
Óscar Mingueza,4,11.532131,-36.07601,5.282373,9.960776
Yankuba Minteh,3,28.329607,-15.324879,7.3001323,7.2040663
Bojan Miovski,5,23.600431,30.870466,6.844011,0.59417874
Rafa Mir,5,31.558432,26.689014,8.012513,1.4927948
Juan Miranda,4,12.031918,-31.45211,5.264542,9.329407
Fabio Miretti,0,18.566832,4.257738,6.235231,4.520099
Tyrick Mitchell,4,7.7552204,-34.60083,4.6327844,9.996435
Kaoru Mitoma,3,38.539066,-13.10357,8.600229,7.421235
Maximilian Mittelstädt,4,8.179259,-39.715115,4.67813,10.355619
Koji Miyoshi,5,23.945679,33.430027,6.757368,0.2837417
Henrikh Mkhitaryan,4,7.4664927,-31.814734,4.559522,9.440632
Rui Modesto,2,-6.557139,24.304573,2.6277215,1.7738863
Luka Modrić,4,11.396308,-35.258995,5.305209,9.895441
Max Moerstedt,5,23.580296,34.136154,6.7752056,0.22507893
Mostafa Mohamed,5,33.65198,17.888018,8.239835,2.5766256
Johan Mojica,4,6.8488564,-31.022657,4.518708,9.436311
Alberto Moleiro,3,29.35048,-12.364751,7.5611267,6.867481
Nahuel Molina,4,-4.2870936,-8.048469,2.768111,6.3641815
Jon Moncayola,4,3.9107175,-16.611183,3.7829747,7.5552063
Álvaro Morata,5,27.757343,20.705244,7.427308,2.1891456
Morato,2,-37.691826,18.013334,-1.5575628,1.990892
Diego Moreira,4,13.318182,-31.499924,5.3791795,9.258262
Alberto Moreno,1,-11.65173,-3.1883242,1.7058264,5.800416
Álex Moreno,2,-14.067479,16.9807,1.3855147,2.8166804
Gerard Moreno,5,22.666594,10.040983,6.685096,3.631391
Tete Morente,0,13.929082,-4.682159,5.48608,5.641
Mateu Morey,2,-19.241198,23.275822,0.89848214,1.6123524
Ilaix Moriba,7,-2.0997136,-19.354563,3.096183,7.897261
Manu Morlanes,1,-13.338771,-0.61555,1.442906,5.4812417
Nikola Moro,1,-6.933224,1.7901187,2.2420752,5.0221324
Raúl Moro,3,31.699112,-13.282372,7.7318993,7.07139
Sam Morsy,7,-10.459846,-27.652119,1.7461765,9.213858
Cristhian Mosquera,7,-24.04319,-34.438858,-0.17457065,10.183767
Daniel Mosquera,5,38.455975,12.341278,8.847763,3.5003054
Dany Mota,6,30.257557,6.231532,7.6736584,4.2919364
Yael Mouanga,2,-37.33636,11.361664,-1.4584862,3.2682054
Aimen Moueffek,2,-11.584266,22.829578,2.0538776,1.8910913
Mason Mount,5,28.687235,25.125673,7.6986957,1.5777324
Santiago Mouriño,1,-28.108189,-9.3017645,-0.6968604,6.7142196
Louis Mouton,0,-3.6980467,4.499767,2.7616696,4.7033296
Ngal'Ayel Mukau,2,-14.576004,6.126019,1.2540458,4.3478045
Nordi Mukiele,2,-15.695175,13.991349,1.1785077,3.195789
Thomas Müller,0,23.602844,0.69960856,6.946452,4.9228883
Abdul Mumin,1,-29.731482,-10.668447,-0.9013595,6.7374687
Marshall Munetsi,5,24.37503,23.293509,7.0082,1.7102548
Marshall Munetsi,0,16.792356,9.698716,5.946269,3.9445844
Rodrigo Muniz,5,36.761,16.77591,8.617663,2.694159
Aihen Muñoz,2,-22.973879,20.386635,0.18457526,2.1239724
Álex Muñoz,1,-16.10635,2.6583354,1.2454622,4.7335606
Daniel Muñoz,4,9.03718,-37.32328,4.8850074,10.178609
Iker Muñoz,2,-11.067183,33.277435,2.1092944,0.64237195
Javier Muñoz,4,0.1477896,-26.963554,3.44631,9.076718
Murillo,7,-25.518047,-31.808544,-0.33052132,9.900045
Vedat Muriqi,6,41.630783,6.0752378,9.4935255,4.6883745
Jacob Murphy,3,34.915245,-15.532926,8.272482,7.491155
Yunus Musah,0,5.231153,-6.3655,4.161442,6.13413
Jamal Musiala,3,39.886745,-9.718134,8.997773,6.788377
Junior Mwanga,2,-4.6401134,24.736647,2.673239,1.789919
Phillipp Mwene,4,5.149495,-27.990482,4.332523,9.058647
Vitaliy Mykolenko,7,-11.881032,-34.93114,1.4259455,10.253319
Joakim Mæhle,4,5.3739085,-13.657112,3.9567955,7.32457
Obite N'Dicka,7,-21.525602,-33.462788,-0.02313907,9.878525
Nathan N'Goumou,5,21.401188,23.29098,6.5655184,1.64914
Stanley N'Soki,1,-32.83295,-0.87756604,-1.1335121,5.117834
Mickael Nade,7,-25.35678,-29.76441,-0.46874198,9.527746
Keito Nakamura,6,37.58065,-4.0105577,8.670421,5.961822
Sebastian Nanasi,3,31.573858,-9.320591,7.7802463,6.605373
Matija Nastasić,1,-36.946564,-8.815905,-1.5873125,6.2612853
Natan,1,-31.135162,-15.945593,-1.0828506,7.5566177
Pau Navarro,2,-31.655256,18.13614,-0.78101283,2.2246783
Roberto Navarro,0,2.2101672,4.333977,3.7833831,4.7124767
Michel Ndary Adopo,7,-4.3494234,-15.673136,2.6220171,7.4474635
Youssouf Ndayishimiye,7,-27.012247,-13.68634,-0.49216092,7.2263594
Iliman Ndiaye,0,23.545374,-6.0294986,6.7895093,5.938562
Rassoul Ndiaye,2,-6.2355757,22.03241,2.594933,2.1745512
Wilfred Ndidi,7,-6.978857,-27.13965,2.2728386,9.042302
Tanguy Ndombele,0,-1.5023217,1.474019,3.05362,5.1262116
Dan Ndoye,3,34.573517,-10.273183,8.206299,6.700201
Paul Nebel,3,30.07555,-14.41775,7.6587057,7.170749
Kosta Nedeljković,2,-21.247313,35.829166,1.05447,0.04646075
Loïc Nego,7,-8.479966,-27.711283,2.037238,9.196353
Reiss Nelson,5,13.124814,20.197151,5.445627,2.422728
David Nemeth,1,-29.062838,-10.745883,-0.7791533,6.7660136
David Neres,3,21.678,-2.425281,6.6930046,5.705696
Pedro Neto,3,32.852352,-13.8513365,7.8328867,7.209727
Luca Netz,2,-7.605638,8.604213,2.132568,3.9085195
João Neves,4,8.138532,-29.683533,4.644152,9.1290655
Yvan Neyou,7,-15.147374,-16.501913,1.0586463,7.638455
Mikayil Ngor Faye,2,-28.000927,28.410866,-0.06749298,0.9587391
Moussa Niakhate,7,-28.702791,-27.139048,-1.058449,9.069813
Abdoulaye Niakhate Ndiaye,1,-27.518438,-7.9748917,-0.78153855,6.4476786
Ibrahima Niane,5,35.558094,19.062952,8.495426,2.3520994
Tanguy Nianzou,2,-37.98501,20.141327,-1.5470668,1.804747
Rasmus Nicolaisen,2,-30.396862,26.373913,-0.48270127,1.0429671
